,TIME_STAMP,game,capture,convert,encode,network,decode,display
0,2022-08-12 20:09:00,,,,,,,
1,2022-08-12 20:09:01,,,,,,,
2,2022-08-12 20:09:02,,,,,,,
3,2022-08-12 20:09:03,,,,,,,
4,2022-08-12 20:09:04,,,,,,,
5,2022-08-12 20:09:05,,,,,,,
6,2022-08-12 20:09:06,,,,,,,
7,2022-08-12 20:09:07,,,,,,,
8,2022-08-12 20:09:08,,,,,,,
9,2022-08-12 20:09:09,,,,,,,
10,2022-08-12 20:09:10,,,,,,,
11,2022-08-12 20:09:11,,,,,,,
12,2022-08-12 20:09:12,,,,,,,
13,2022-08-12 20:09:13,,,,,,,
14,2022-08-12 20:09:14,,,,,,,
15,2022-08-12 20:09:15,,,,,,,
16,2022-08-12 20:09:16,,,,,,,
17,2022-08-12 20:09:17,,,,,,,
18,2022-08-12 20:09:18,,,,,,,
19,2022-08-12 20:09:19,,,,,,,
20,2022-08-12 20:09:20,,,,,,,
21,2022-08-12 20:09:21,,,,,,,
22,2022-08-12 20:09:22,,,,,,,
23,2022-08-12 20:09:23,,,,,,,
24,2022-08-12 20:09:24,,,,,,,
25,2022-08-12 20:09:25,,,,,,,
26,2022-08-12 20:09:26,,,,,,,
27,2022-08-12 20:09:27,,,,,,,
28,2022-08-12 20:09:28,,,,,,,
29,2022-08-12 20:09:29,,,,,,,
30,2022-08-12 20:09:30,,,,,,,
31,2022-08-12 20:09:31,,,,,,,
32,2022-08-12 20:09:32,,,,,,,
33,2022-08-12 20:09:33,,,,,,,
34,2022-08-12 20:09:34,,,,,,,
35,2022-08-12 20:09:35,,,,,,,
36,2022-08-12 20:09:36,,,,,,,
37,2022-08-12 20:09:37,,,,,,,
38,2022-08-12 20:09:38,,,,,,,
39,2022-08-12 20:09:39,,,,,,,
40,2022-08-12 20:09:40,,,,,,,
41,2022-08-12 20:09:41,,,,,,,
42,2022-08-12 20:09:42,,,,,,,
43,2022-08-12 20:09:43,,,,,,,
44,2022-08-12 20:09:44,,,,,,,
45,2022-08-12 20:09:45,,,,,,,
46,2022-08-12 20:09:46,,,,,,,
47,2022-08-12 20:09:47,,,,,,,
48,2022-08-12 20:09:48,,,,,,,
49,2022-08-12 20:09:49,,,,,,,
50,2022-08-12 20:09:50,,,,,,,
51,2022-08-12 20:09:51,,,,,,,
52,2022-08-12 20:09:52,,,,,,,
53,2022-08-12 20:09:53,,,,,,,
54,2022-08-12 20:09:54,,,,,,,
55,2022-08-12 20:09:55,,,,,,,
56,2022-08-12 20:09:56,,,,,,,
57,2022-08-12 20:09:57,,,,,,,
58,2022-08-12 20:09:58,,,,,,,
59,2022-08-12 20:09:59,,,,,,,
60,2022-08-12 20:10:00,,,,,,,
61,2022-08-12 20:10:01,,,,,,,
62,2022-08-12 20:10:02,,,,,,,
63,2022-08-12 20:10:03,,,,,,,
64,2022-08-12 20:10:04,,,,,,,
65,2022-08-12 20:10:05,,,,,,,
66,2022-08-12 20:10:06,,,,,,,
67,2022-08-12 20:10:07,,,,,,,
68,2022-08-12 20:10:08,,,,,,,
69,2022-08-12 20:10:09,,,,,,,
70,2022-08-12 20:10:10,,,,,,,
71,2022-08-12 20:10:11,,,,,,,
72,2022-08-12 20:10:12,,,,,,,
73,2022-08-12 20:10:13,,,,,,,
74,2022-08-12 20:10:14,,,,,,,
75,2022-08-12 20:10:15,,,,,,,
76,2022-08-12 20:10:16,,,,,,,
77,2022-08-12 20:10:17,,,,,,,
78,2022-08-12 20:10:18,,,,,,,
79,2022-08-12 20:10:19,,,,,,,
80,2022-08-12 20:10:20,,,,,,,
81,2022-08-12 20:10:21,,,,,,,
82,2022-08-12 20:10:22,,,,,,,
83,2022-08-12 20:10:23,,,,,,,
84,2022-08-12 20:10:24,,,,,,,
85,2022-08-12 20:10:25,,,,,,,
86,2022-08-12 20:10:26,,,,,,,
87,2022-08-12 20:10:27,,,,,,,
88,2022-08-12 20:10:28,,,,,,,
89,2022-08-12 20:10:29,,,,,,,
90,2022-08-12 20:10:30,,,,,,,
91,2022-08-12 20:10:31,,,,,,,
92,2022-08-12 20:10:32,,,,,,,
93,2022-08-12 20:10:33,,,,,,,
94,2022-08-12 20:10:34,,,,,,,
95,2022-08-12 20:10:35,,,,,,,
96,2022-08-12 20:10:36,,,,,,,
97,2022-08-12 20:10:37,,,,,,,
98,2022-08-12 20:10:38,,,,,,,
99,2022-08-12 20:10:39,,,,,,,
100,2022-08-12 20:10:40,,,,,,,
101,2022-08-12 20:10:41,,,,,,,
102,2022-08-12 20:10:42,,,,,,,
103,2022-08-12 20:10:43,,,,,,,
104,2022-08-12 20:10:44,,,,,,,
105,2022-08-12 20:10:45,,,,,,,
106,2022-08-12 20:10:46,,,,,,,
107,2022-08-12 20:10:47,5.68,0.34,0.02,7.32,398.44,1.12,398.44
108,2022-08-12 20:10:48,5.53,0.34,0.02,7.06,23.03,1.0,2.61
109,2022-08-12 20:10:49,5.52,0.35,0.02,7.05,95.23,0.98,95.23
110,2022-08-12 20:10:50,5.48,0.35,0.02,7.22,44.83,1.03,44.83
111,2022-08-12 20:10:51,5.5,0.34,0.02,7.12,123.71,1.16,123.71
112,2022-08-12 20:10:52,5.45,0.34,0.02,7.0,37.46,0.95,37.46
113,2022-08-12 20:10:53,5.39,0.35,0.02,6.81,56.18,1.04,56.18
114,2022-08-12 20:10:54,5.41,0.34,0.02,6.85,31.22,1.12,3.85
115,2022-08-12 20:10:55,5.46,0.34,0.02,6.73,49.42,0.95,49.42
116,2022-08-12 20:10:56,5.56,0.35,0.02,6.81,73.47,0.95,73.47
117,2022-08-12 20:10:57,5.56,0.33,0.02,6.69,27.46,1.02,2.82
118,2022-08-12 20:10:58,5.56,0.34,0.02,6.74,41.34,1.2,41.34
119,2022-08-12 20:10:59,5.5,0.34,0.03,6.67,36.64,1.24,36.64
120,2022-08-12 20:11:00,5.99,0.36,0.02,6.52,33.83,1.25,5.49
121,2022-08-12 20:11:01,5.85,0.36,0.0,6.57,37.87,1.0,37.87
122,2022-08-12 20:11:02,5.71,0.37,0.0,6.64,41.28,1.13,41.28
123,2022-08-12 20:11:03,5.07,0.35,0.0,6.66,62.07,0.99,62.07
124,2022-08-12 20:11:04,5.08,0.36,0.0,6.62,41.44,1.19,41.44
125,2022-08-12 20:11:05,5.12,0.36,0.0,6.68,35.56,1.11,35.56
126,2022-08-12 20:11:06,5.19,0.41,0.0,6.97,34.82,1.18,34.82
127,2022-08-12 20:11:07,5.16,0.36,0.0,6.89,35.5,1.37,35.5
128,2022-08-12 20:11:08,5.12,0.36,0.0,6.81,54.25,0.96,54.25
129,2022-08-12 20:11:09,4.97,0.35,0.0,6.68,39.6,1.26,39.6
130,2022-08-12 20:11:10,4.87,0.35,0.0,6.7,81.66,1.18,81.66
131,2022-08-12 20:11:11,4.68,0.36,0.0,6.59,42.61,1.22,42.61
132,2022-08-12 20:11:12,4.5,0.35,0.0,6.78,38.38,1.09,38.38
133,2022-08-12 20:11:13,4.36,0.35,0.0,6.76,33.49,1.15,3.08
134,2022-08-12 20:11:14,4.36,0.35,0.0,6.76,33.49,1.15,3.08
135,2022-08-12 20:11:15,4.36,0.35,0.0,6.76,33.49,1.15,3.08
136,2022-08-12 20:11:16,4.36,0.35,0.0,6.76,33.49,1.15,3.08
137,2022-08-12 20:11:17,4.0,0.37,0.0,6.86,48.32,1.1,48.32
138,2022-08-12 20:11:18,3.86,0.36,0.0,6.88,38.96,1.31,38.96
139,2022-08-12 20:11:19,3.97,0.34,0.0,7.13,34.97,1.23,34.97
140,2022-08-12 20:11:20,4.07,0.34,0.0,6.76,36.01,1.15,36.01
141,2022-08-12 20:11:21,4.08,0.35,0.0,6.76,34.75,1.13,34.75
142,2022-08-12 20:11:22,3.76,0.34,0.0,6.78,36.52,1.17,36.52
143,2022-08-12 20:11:23,3.59,0.34,0.0,7.17,46.25,1.2,46.25
144,2022-08-12 20:11:24,3.66,0.36,0.0,7.28,52.1,1.21,52.1
145,2022-08-12 20:11:25,3.93,0.36,0.0,7.16,43.75,1.21,43.75
146,2022-08-12 20:11:26,4.11,0.35,0.0,7.28,43.88,1.2,43.88
147,2022-08-12 20:11:27,4.44,0.36,0.0,7.14,40.55,1.22,40.55
148,2022-08-12 20:11:28,4.51,0.35,0.0,7.07,41.8,1.24,41.8
149,2022-08-12 20:11:29,4.46,0.34,0.0,7.15,37.23,1.24,37.23
150,2022-08-12 20:11:30,4.05,0.35,0.0,7.35,35.74,1.31,35.74
151,2022-08-12 20:11:31,3.82,0.35,0.0,7.27,40.97,1.09,40.97
152,2022-08-12 20:11:32,3.82,0.35,0.0,7.27,40.97,1.09,40.97
153,2022-08-12 20:11:33,3.82,0.35,0.0,7.27,40.97,1.09,40.97
154,2022-08-12 20:11:34,3.64,0.34,0.0,7.29,31.76,1.19,4.26
155,2022-08-12 20:11:35,3.77,0.35,0.0,7.28,139.91,1.3,139.91
156,2022-08-12 20:11:36,3.73,0.36,0.0,7.3,41.1,1.31,41.1
157,2022-08-12 20:11:37,3.72,0.35,0.0,7.33,164.85,0.93,164.85
158,2022-08-12 20:11:38,3.66,0.34,0.0,7.33,41.12,1.28,41.12
159,2022-08-12 20:11:39,3.61,0.34,0.0,7.29,31.55,1.08,3.03
160,2022-08-12 20:11:40,3.74,0.34,0.0,7.14,34.34,1.17,34.34
161,2022-08-12 20:11:41,4.01,0.36,0.0,7.15,33.92,1.21,5.82
162,2022-08-12 20:11:42,4.01,0.36,0.0,7.15,33.92,1.21,5.82
163,2022-08-12 20:11:43,4.38,0.35,0.0,7.1,48.73,1.1,48.73
164,2022-08-12 20:11:44,4.38,0.35,0.0,7.1,48.73,1.1,48.73
165,2022-08-12 20:11:45,4.36,0.35,0.0,6.98,35.21,1.14,35.21
166,2022-08-12 20:11:46,4.34,0.35,0.0,7.05,55.32,1.12,55.32
167,2022-08-12 20:11:47,4.25,0.34,0.0,6.94,39.29,1.13,39.29
168,2022-08-12 20:11:48,4.25,0.34,0.0,6.94,39.29,1.13,39.29
169,2022-08-12 20:11:49,4.59,0.35,0.0,7.04,36.62,1.23,36.62
170,2022-08-12 20:11:50,4.59,0.35,0.0,7.04,36.62,1.23,36.62
171,2022-08-12 20:11:51,4.99,0.35,0.0,7.06,94.27,1.14,94.27
172,2022-08-12 20:11:52,4.86,0.35,0.0,7.19,32.97,1.09,3.61
173,2022-08-12 20:11:53,4.86,0.35,0.0,7.19,32.97,1.09,3.61
174,2022-08-12 20:11:54,4.86,0.35,0.0,7.19,32.97,1.09,3.61
175,2022-08-12 20:11:55,4.86,0.35,0.0,7.19,32.97,1.09,3.61
176,2022-08-12 20:11:56,4.86,0.35,0.0,7.19,32.97,1.09,3.61
177,2022-08-12 20:11:57,4.86,0.35,0.0,7.19,32.97,1.09,3.61
178,2022-08-12 20:11:58,4.86,0.35,0.0,7.19,32.97,1.09,3.61
179,2022-08-12 20:11:59,4.86,0.35,0.0,7.19,32.97,1.09,3.61
180,2022-08-12 20:12:00,4.86,0.35,0.0,7.19,32.97,1.09,3.61
181,2022-08-12 20:12:01,4.86,0.35,0.0,7.19,32.97,1.09,3.61
182,2022-08-12 20:12:02,4.86,0.35,0.0,7.19,32.97,1.09,3.61
183,2022-08-12 20:12:03,4.78,0.36,0.0,6.99,34.41,1.21,34.41
184,2022-08-12 20:12:04,4.91,0.36,0.0,7.13,38.21,1.0,38.21
185,2022-08-12 20:12:05,5.22,0.36,0.0,6.91,32.58,1.31,9.5
186,2022-08-12 20:12:06,5.22,0.36,0.0,6.91,32.58,1.31,9.5
187,2022-08-12 20:12:07,5.48,0.36,0.0,7.02,44.24,1.09,44.24
188,2022-08-12 20:12:08,5.43,0.37,0.0,6.89,37.76,1.1,37.76
189,2022-08-12 20:12:09,5.49,0.36,0.0,6.96,35.62,1.15,35.62
190,2022-08-12 20:12:10,5.57,0.35,0.0,6.92,34.76,1.01,34.76
191,2022-08-12 20:12:11,5.43,0.35,0.0,6.86,39.15,1.29,39.15
192,2022-08-12 20:12:12,5.04,0.34,0.0,6.82,40.74,1.15,40.74
193,2022-08-12 20:12:13,4.59,0.35,0.0,6.86,37.51,1.15,37.51
194,2022-08-12 20:12:14,5.05,0.4,0.0,6.82,41.14,1.24,41.14
195,2022-08-12 20:12:15,5.17,0.38,0.0,6.91,39.27,1.07,39.27
196,2022-08-12 20:12:16,5.48,0.39,0.0,6.83,40.63,1.02,40.63
197,2022-08-12 20:12:17,5.07,0.38,0.0,6.88,43.89,1.2,43.89
198,2022-08-12 20:12:18,5.33,0.38,0.0,6.83,67.85,1.29,67.85
199,2022-08-12 20:12:19,5.33,0.38,0.0,6.83,67.85,1.29,67.85
200,2022-08-12 20:12:20,5.33,0.38,0.0,6.83,67.85,1.29,67.85
201,2022-08-12 20:12:21,5.33,0.38,0.0,6.83,67.85,1.29,67.85
202,2022-08-12 20:12:22,4.57,0.0,0.0,0.0,464.07,1.0,464.07
203,2022-08-12 20:12:23,4.57,0.0,0.0,0.0,464.07,1.0,464.07
204,2022-08-12 20:12:24,4.55,0.0,0.0,0.0,442.28,1.23,442.28
205,2022-08-12 20:12:25,4.35,0.0,0.0,0.0,338.01,1.23,338.01
206,2022-08-12 20:12:26,4.23,0.37,0.01,6.7,40.15,1.33,40.15
207,2022-08-12 20:12:27,4.38,0.38,0.0,6.73,72.41,1.07,72.41
208,2022-08-12 20:12:28,4.86,0.39,0.0,6.7,38.25,1.29,38.25
209,2022-08-12 20:12:29,5.23,0.39,0.0,6.76,39.06,1.15,39.06
210,2022-08-12 20:12:30,5.17,0.38,0.0,6.79,39.95,1.22,39.95
211,2022-08-12 20:12:31,4.88,0.37,0.0,6.8,33.56,1.16,3.75
212,2022-08-12 20:12:32,4.65,0.37,0.0,6.74,35.24,1.26,35.24
213,2022-08-12 20:12:33,4.44,0.38,0.0,6.79,32.77,1.12,6.01
214,2022-08-12 20:12:34,4.07,0.38,0.0,6.81,49.98,1.21,49.98
215,2022-08-12 20:12:35,4.07,0.38,0.0,6.81,49.98,1.21,49.98
216,2022-08-12 20:12:36,3.78,0.0,0.0,0.0,177.02,1.07,177.02
217,2022-08-12 20:12:37,3.78,0.0,0.0,0.0,177.02,1.07,177.02
218,2022-08-12 20:12:38,3.55,0.0,0.0,0.0,500.6,1.98,500.6
219,2022-08-12 20:12:39,3.41,0.36,0.0,6.7,329.72,0.64,329.72
220,2022-08-12 20:12:40,3.35,0.37,0.0,6.65,33.38,0.71,3.46
221,2022-08-12 20:12:41,3.35,0.37,0.0,6.65,33.38,0.71,3.46
222,2022-08-12 20:12:42,3.19,0.37,0.0,6.6,36.98,1.32,36.98
223,2022-08-12 20:12:43,3.24,0.38,0.01,6.69,38.1,1.33,38.1
224,2022-08-12 20:12:44,3.55,0.37,0.0,6.79,32.35,1.15,4.94
225,2022-08-12 20:12:45,3.55,0.37,0.0,6.79,32.35,1.15,4.94
226,2022-08-12 20:12:46,4.42,0.38,0.0,6.82,36.01,1.26,36.01
227,2022-08-12 20:12:47,4.59,0.38,0.0,6.85,34.47,1.34,34.47
228,2022-08-12 20:12:48,4.48,0.38,0.01,6.82,50.37,1.2,50.37
229,2022-08-12 20:12:49,4.29,0.38,0.0,6.74,51.78,1.4,51.78
230,2022-08-12 20:12:50,4.03,0.37,0.0,6.78,126.24,1.13,126.24
231,2022-08-12 20:12:51,3.82,0.39,0.0,6.82,38.15,1.37,38.15
232,2022-08-12 20:12:52,3.63,0.37,0.0,6.8,36.94,1.22,36.94
233,2022-08-12 20:12:53,3.49,0.37,0.0,6.83,49.42,1.26,49.42
234,2022-08-12 20:12:54,3.49,0.37,0.0,6.84,41.75,1.28,41.75
235,2022-08-12 20:12:55,3.38,0.37,0.0,6.74,36.03,1.29,36.03
236,2022-08-12 20:12:56,3.45,0.38,0.0,6.76,33.1,1.16,5.31
237,2022-08-12 20:12:57,3.45,0.38,0.0,6.76,33.1,1.16,5.31
238,2022-08-12 20:12:58,3.45,0.38,0.0,6.76,33.1,1.16,5.31
239,2022-08-12 20:12:59,3.45,0.38,0.0,6.76,33.1,1.16,5.31
240,2022-08-12 20:13:00,3.45,0.38,0.0,6.76,33.1,1.16,5.31
241,2022-08-12 20:13:01,4.8,0.38,0.0,6.84,58.56,1.24,58.56
242,2022-08-12 20:13:02,4.71,0.4,0.0,6.92,34.76,1.28,34.76
243,2022-08-12 20:13:03,4.41,0.38,0.0,6.88,36.11,1.26,36.11
244,2022-08-12 20:13:04,4.02,0.35,0.0,6.94,37.29,1.28,37.29
245,2022-08-12 20:13:05,3.76,0.38,0.0,6.9,33.68,1.2,5.84
246,2022-08-12 20:13:06,3.76,0.38,0.0,6.9,33.68,1.2,5.84
247,2022-08-12 20:13:07,3.76,0.38,0.0,6.9,33.68,1.2,5.84
248,2022-08-12 20:13:08,3.76,0.38,0.0,6.9,33.68,1.2,5.84
249,2022-08-12 20:13:09,3.76,0.38,0.0,6.9,33.68,1.2,5.84
