,TIME_STAMP,game,capture,convert,encode,network,decode,display
0,2022-08-12 17:25:23,,,,,,,
1,2022-08-12 17:25:24,4.7,1.15,1.5,4.79,35.72,0.86,35.72
2,2022-08-12 17:25:25,5.48,0.36,0.01,4.57,31.3,20.38,-25888166.0
3,2022-08-12 17:25:26,5.48,0.36,0.01,4.57,31.3,20.38,-25888166.0
4,2022-08-12 17:25:27,5.48,0.36,0.01,4.57,31.3,20.38,-25888166.0
5,2022-08-12 17:25:28,5.48,0.36,0.01,4.57,31.3,20.38,-25888166.0
6,2022-08-12 17:25:29,5.48,0.36,0.01,4.57,31.3,20.38,-25888166.0
7,2022-08-12 17:25:30,5.48,0.36,0.01,4.57,31.3,20.38,-25888166.0
8,2022-08-12 17:25:31,5.48,0.36,0.01,4.57,31.3,20.38,-25888166.0
9,2022-08-12 17:25:32,5.48,0.36,0.01,4.57,31.3,20.38,-25888166.0
10,2022-08-12 17:25:33,5.48,0.36,0.01,4.57,31.3,20.38,-25888166.0
11,2022-08-12 17:25:34,5.48,0.36,0.01,4.57,31.3,20.38,-25888166.0
12,2022-08-12 17:25:35,5.48,0.36,0.01,4.57,31.3,20.38,-25888166.0
13,2022-08-12 17:25:36,4.19,0.34,0.02,6.46,63.71,0.98,63.71
14,2022-08-12 17:25:37,4.11,0.36,0.02,6.38,29.33,1.22,3.29
15,2022-08-12 17:25:38,4.11,0.36,0.02,6.38,29.33,1.22,3.29
16,2022-08-12 17:25:39,4.11,0.36,0.02,6.38,29.33,1.22,3.29
17,2022-08-12 17:25:40,4.11,0.36,0.02,6.38,29.33,1.22,3.29
18,2022-08-12 17:25:41,4.11,0.36,0.02,6.38,29.33,1.22,3.29
19,2022-08-12 17:25:42,4.11,0.36,0.02,6.38,29.33,1.22,3.29
20,2022-08-12 17:25:43,4.27,0.36,0.02,6.35,42.82,1.24,42.82
21,2022-08-12 17:25:44,4.33,0.36,0.0,6.35,31.96,1.37,4.23
22,2022-08-12 17:25:45,4.31,0.37,0.02,6.25,42.15,1.22,42.15
23,2022-08-12 17:25:46,4.18,0.35,0.02,6.23,36.38,1.33,36.38
24,2022-08-12 17:25:47,4.19,0.35,0.02,6.19,33.25,1.31,4.02
25,2022-08-12 17:25:48,4.08,0.34,0.02,6.3,42.63,1.06,42.63
26,2022-08-12 17:25:49,4.14,0.35,0.02,6.33,38.22,1.17,38.22
27,2022-08-12 17:25:50,4.15,0.34,0.03,6.2,32.96,1.23,3.01
28,2022-08-12 17:25:51,4.28,0.35,0.03,6.28,37.56,1.13,37.56
29,2022-08-12 17:25:52,4.23,0.35,0.04,6.27,29.97,1.18,5.21
30,2022-08-12 17:25:53,4.23,0.35,0.04,6.27,29.97,1.18,5.21
31,2022-08-12 17:25:54,4.23,0.35,0.04,6.27,29.97,1.18,5.21
32,2022-08-12 17:25:55,4.23,0.35,0.04,6.27,29.97,1.18,5.21
33,2022-08-12 17:25:56,4.23,0.35,0.04,6.27,29.97,1.18,5.21
34,2022-08-12 17:25:57,4.23,0.35,0.04,6.27,29.97,1.18,5.21
35,2022-08-12 17:25:58,4.23,0.35,0.04,6.27,29.97,1.18,5.21
36,2022-08-12 17:25:59,4.23,0.35,0.04,6.27,29.97,1.18,5.21
37,2022-08-12 17:26:00,4.23,0.35,0.04,6.27,29.97,1.18,5.21
38,2022-08-12 17:26:01,4.23,0.35,0.04,6.27,29.97,1.18,5.21
39,2022-08-12 17:26:02,4.23,0.35,0.04,6.27,29.97,1.18,5.21
40,2022-08-12 17:26:03,4.23,0.35,0.04,6.27,29.97,1.18,5.21
41,2022-08-12 17:26:04,4.23,0.35,0.04,6.27,29.97,1.18,5.21
42,2022-08-12 17:26:05,4.23,0.35,0.04,6.27,29.97,1.18,5.21
43,2022-08-12 17:26:06,4.23,0.35,0.04,6.27,29.97,1.18,5.21
44,2022-08-12 17:26:07,4.23,0.35,0.04,6.27,29.97,1.18,5.21
45,2022-08-12 17:26:08,4.23,0.35,0.04,6.27,29.97,1.18,5.21
46,2022-08-12 17:26:09,4.3,0.35,0.03,6.65,36.1,1.31,36.1
47,2022-08-12 17:26:10,5.5,0.35,0.03,6.71,34.71,1.15,34.71
48,2022-08-12 17:26:11,5.67,0.36,0.03,6.37,32.07,1.12,8.5
49,2022-08-12 17:26:12,5.67,0.36,0.03,6.37,32.07,1.12,8.5
