,TIME_STAMP,game,capture,convert,encode,network,decode,display
0,2022-08-14 13:56:31,,,,,,,
1,2022-08-14 13:56:32,4.36,0.97,1.49,3.22,34.54,1.09,34.54
2,2022-08-14 13:56:33,4.44,0.38,0.02,3.22,28.78,20.29,0.0
3,2022-08-14 13:56:34,4.44,0.38,0.02,3.22,28.78,20.29,0.0
4,2022-08-14 13:56:35,4.44,0.38,0.02,3.22,28.78,20.29,0.0
5,2022-08-14 13:56:36,4.44,0.38,0.02,3.22,28.78,20.29,0.0
6,2022-08-14 13:56:37,4.53,0.36,0.02,5.78,42.86,1.29,42.86
7,2022-08-14 13:56:38,4.59,0.37,0.02,6.03,30.77,1.38,4.46
8,2022-08-14 13:56:39,4.59,0.37,0.02,6.03,30.77,1.38,4.46
9,2022-08-14 13:56:40,4.59,0.37,0.02,6.03,30.77,1.38,4.46
10,2022-08-14 13:56:41,4.59,0.37,0.02,6.03,30.77,1.38,4.46
11,2022-08-14 13:56:42,5.67,0.36,0.01,8.22,35.82,1.6,35.82
12,2022-08-14 13:56:43,5.9,0.37,0.0,7.86,83.55,1.72,83.55
13,2022-08-14 13:56:44,6.01,0.38,0.01,7.32,58.73,1.46,58.73
14,2022-08-14 13:56:45,5.36,0.38,0.0,7.58,51.4,1.38,51.4
15,2022-08-14 13:56:46,5.33,0.37,0.01,7.21,46.26,1.29,46.26
16,2022-08-14 13:56:47,5.42,0.36,0.03,6.59,33.17,1.38,3.24
17,2022-08-14 13:56:48,5.41,0.35,0.03,6.26,36.24,1.25,36.24
18,2022-08-14 13:56:49,5.41,0.35,0.03,6.26,36.24,1.25,36.24
19,2022-08-14 13:56:50,5.41,0.35,0.03,6.26,36.24,1.25,36.24
20,2022-08-14 13:56:51,5.35,0.35,0.04,6.16,194.95,1.11,194.95
21,2022-08-14 13:56:52,5.29,0.35,0.04,6.6,36.89,0.59,36.89
22,2022-08-14 13:56:53,5.16,0.34,0.02,6.7,37.97,1.03,37.97
23,2022-08-14 13:56:54,5.13,0.36,0.01,6.78,43.6,1.24,43.6
24,2022-08-14 13:56:55,5.13,0.35,0.04,6.77,40.54,1.13,40.54
25,2022-08-14 13:56:56,5.23,0.35,0.04,6.55,34.44,1.22,34.44
26,2022-08-14 13:56:57,5.36,0.34,0.03,6.55,36.26,1.29,36.26
27,2022-08-14 13:56:58,5.37,0.35,0.02,6.6,34.6,1.35,34.6
28,2022-08-14 13:56:59,5.33,0.37,0.0,6.7,34.76,1.19,34.76
29,2022-08-14 13:57:00,5.12,0.36,0.0,6.65,33.11,1.27,12.05
30,2022-08-14 13:57:01,5.12,0.36,0.0,6.65,33.11,1.27,12.05
31,2022-08-14 13:57:02,4.84,0.35,0.0,6.75,34.53,1.22,34.53
32,2022-08-14 13:57:03,4.69,0.35,0.0,6.71,33.32,1.18,3.51
33,2022-08-14 13:57:04,4.48,0.36,0.0,6.99,35.4,1.27,35.4
34,2022-08-14 13:57:05,4.3,0.35,0.0,6.86,35.16,1.23,35.16
35,2022-08-14 13:57:06,4.17,0.35,0.0,6.92,34.45,1.27,34.45
36,2022-08-14 13:57:07,4.28,0.36,0.0,6.88,33.97,1.21,3.6
37,2022-08-14 13:57:08,4.28,0.36,0.0,6.88,33.97,1.21,3.6
38,2022-08-14 13:57:09,4.28,0.36,0.0,6.88,33.97,1.21,3.6
39,2022-08-14 13:57:10,4.28,0.36,0.0,6.88,33.97,1.21,3.6
40,2022-08-14 13:57:11,3.91,0.35,0.0,7.12,55.8,1.05,55.8
41,2022-08-14 13:57:12,3.98,0.33,0.0,7.06,35.5,1.25,35.5
42,2022-08-14 13:57:13,4.31,0.35,0.0,7.02,30.9,1.24,3.5
43,2022-08-14 13:57:14,4.31,0.35,0.0,7.02,30.9,1.24,3.5
44,2022-08-14 13:57:15,4.31,0.35,0.0,7.02,30.9,1.24,3.5
45,2022-08-14 13:57:16,4.31,0.35,0.0,7.02,30.9,1.24,3.5
46,2022-08-14 13:57:17,4.39,0.36,0.0,7.22,35.08,1.25,35.08
47,2022-08-14 13:57:18,3.99,0.34,0.0,7.2,35.28,1.17,35.28
48,2022-08-14 13:57:19,3.93,0.34,0.0,7.1,31.17,1.24,8.47
49,2022-08-14 13:57:20,3.93,0.34,0.0,7.1,31.17,1.24,8.47
50,2022-08-14 13:57:21,4.03,0.34,0.0,7.25,39.58,1.13,39.58
51,2022-08-14 13:57:22,3.97,0.33,0.0,7.16,33.94,1.27,4.12
52,2022-08-14 13:57:23,3.97,0.33,0.0,7.16,33.94,1.27,4.12
53,2022-08-14 13:57:24,3.97,0.33,0.0,7.16,33.94,1.27,4.12
54,2022-08-14 13:57:25,3.97,0.33,0.0,7.16,33.94,1.27,4.12
55,2022-08-14 13:57:26,3.97,0.33,0.0,7.16,33.94,1.27,4.12
56,2022-08-14 13:57:27,3.97,0.33,0.0,7.16,33.94,1.27,4.12
57,2022-08-14 13:57:28,3.97,0.33,0.0,7.16,33.94,1.27,4.12
58,2022-08-14 13:57:29,3.97,0.33,0.0,7.16,33.94,1.27,4.12
59,2022-08-14 13:57:30,3.97,0.33,0.0,7.16,33.94,1.27,4.12
60,2022-08-14 13:57:31,3.97,0.33,0.0,7.16,33.94,1.27,4.12
61,2022-08-14 13:57:32,3.97,0.33,0.0,7.16,33.94,1.27,4.12
62,2022-08-14 13:57:33,3.97,0.33,0.0,7.16,33.94,1.27,4.12
63,2022-08-14 13:57:34,4.26,0.35,0.0,7.18,36.7,1.33,36.7
