,TIME_STAMP,game,capture,convert,encode,network,decode,display
0,2022-08-13 14:17:12,,,,,,,
1,2022-08-13 14:17:13,,,,,,,
2,2022-08-13 14:17:14,,,,,,,
3,2022-08-13 14:17:15,4.71,0.36,0.0,3.19,15.54,34.48,15.54
4,2022-08-13 14:17:16,4.92,0.35,0.0,4.97,17.59,0.96,0.0
5,2022-08-13 14:17:17,4.92,0.35,0.0,4.97,17.59,0.96,0.0
6,2022-08-13 14:17:18,5.17,0.35,0.01,8.27,46.24,1.81,46.24
7,2022-08-13 14:17:19,5.04,0.34,0.0,6.57,21.47,1.62,6.43
8,2022-08-13 14:17:20,5.04,0.34,0.0,6.57,21.47,1.62,6.43
9,2022-08-13 14:17:21,5.04,0.34,0.0,6.57,21.47,1.62,6.43
10,2022-08-13 14:17:22,5.04,0.34,0.0,6.57,21.47,1.62,6.43
11,2022-08-13 14:17:23,5.04,0.34,0.0,6.57,21.47,1.62,6.43
12,2022-08-13 14:17:24,5.04,0.34,0.0,6.57,21.47,1.62,6.43
13,2022-08-13 14:17:25,5.04,0.34,0.0,6.57,21.47,1.62,6.43
14,2022-08-13 14:17:26,5.04,0.34,0.0,6.57,21.47,1.62,6.43
15,2022-08-13 14:17:27,5.04,0.34,0.0,6.57,21.47,1.62,6.43
16,2022-08-13 14:17:28,5.04,0.34,0.0,6.57,21.47,1.62,6.43
17,2022-08-13 14:17:29,5.04,0.34,0.0,6.57,21.47,1.62,6.43
18,2022-08-13 14:17:30,5.04,0.34,0.0,6.57,21.47,1.62,6.43
19,2022-08-13 14:17:31,5.04,0.34,0.0,6.57,21.47,1.62,6.43
20,2022-08-13 14:17:32,5.04,0.34,0.0,6.57,21.47,1.62,6.43
21,2022-08-13 14:17:33,5.04,0.34,0.0,6.57,21.47,1.62,6.43
22,2022-08-13 14:17:34,5.04,0.34,0.0,6.57,21.47,1.62,6.43
23,2022-08-13 14:17:35,5.04,0.34,0.0,6.57,21.47,1.62,6.43
24,2022-08-13 14:17:36,5.04,0.34,0.0,6.57,21.47,1.62,6.43
25,2022-08-13 14:17:37,5.04,0.34,0.0,6.57,21.47,1.62,6.43
26,2022-08-13 14:17:38,5.04,0.34,0.0,6.57,21.47,1.62,6.43
27,2022-08-13 14:17:39,5.04,0.34,0.0,6.57,21.47,1.62,6.43
28,2022-08-13 14:17:40,5.04,0.34,0.0,6.57,21.47,1.62,6.43
29,2022-08-13 14:17:41,5.04,0.34,0.0,6.57,21.47,1.62,6.43
30,2022-08-13 14:17:42,5.04,0.34,0.0,6.57,21.47,1.62,6.43
31,2022-08-13 14:17:43,5.04,0.34,0.0,6.57,21.47,1.62,6.43
32,2022-08-13 14:17:44,5.04,0.34,0.0,6.57,21.47,1.62,6.43
33,2022-08-13 14:17:45,5.04,0.34,0.0,6.57,21.47,1.62,6.43
34,2022-08-13 14:17:46,5.04,0.34,0.0,6.57,21.47,1.62,6.43
35,2022-08-13 14:17:47,5.04,0.34,0.0,6.57,21.47,1.62,6.43
36,2022-08-13 14:17:48,5.04,0.34,0.0,6.57,21.47,1.62,6.43
37,2022-08-13 14:17:49,5.04,0.34,0.0,6.57,21.47,1.62,6.43
38,2022-08-13 14:17:50,5.04,0.34,0.0,6.57,21.47,1.62,6.43
39,2022-08-13 14:17:51,5.04,0.34,0.0,6.57,21.47,1.62,6.43
40,2022-08-13 14:17:52,5.04,0.34,0.0,6.57,21.47,1.62,6.43
41,2022-08-13 14:17:53,5.04,0.34,0.0,6.57,21.47,1.62,6.43
42,2022-08-13 14:17:54,4.96,0.36,0.0,12.21,37.68,2.33,37.68
43,2022-08-13 14:17:55,4.82,0.36,0.0,11.57,34.95,1.57,34.95
44,2022-08-13 14:17:56,4.55,0.36,0.0,10.69,28.02,1.78,4.36
45,2022-08-13 14:17:57,4.55,0.36,0.0,10.69,28.02,1.78,4.36
46,2022-08-13 14:17:58,4.55,0.36,0.0,10.69,28.02,1.78,4.36
47,2022-08-13 14:17:59,4.55,0.36,0.0,10.69,28.02,1.78,4.36
48,2022-08-13 14:18:00,4.55,0.36,0.0,10.69,28.02,1.78,4.36
49,2022-08-13 14:18:01,4.55,0.36,0.0,10.69,28.02,1.78,4.36
