,TIME_STAMP,game,capture,convert,encode,network,decode,display
0,2022-08-07 19:12:26,,,,,,,
1,2022-08-07 19:12:27,,,,,,,
2,2022-08-07 19:12:28,,,,,,,
3,2022-08-07 19:12:29,,,,,,,
4,2022-08-07 19:12:30,,,,,,,
5,2022-08-07 19:12:31,,,,,,,
6,2022-08-07 19:12:32,,,,,,,
7,2022-08-07 19:12:33,,,,,,,
8,2022-08-07 19:12:34,,,,,,,
9,2022-08-07 19:12:35,,,,,,,
10,2022-08-07 19:12:36,,,,,,,
11,2022-08-07 19:12:37,,,,,,,
12,2022-08-07 19:12:38,,,,,,,
13,2022-08-07 19:12:39,10.0,0.08,0.05,1.74,17.96,1.63,17.96
14,2022-08-07 19:12:40,10.0,0.25,0.31,5.13,18.25,0.98,4.62
15,2022-08-07 19:12:41,10.0,0.25,0.31,5.13,18.25,0.98,4.62
16,2022-08-07 19:12:42,10.0,0.25,0.31,5.13,18.25,0.98,4.62
17,2022-08-07 19:12:43,10.0,0.25,0.31,5.13,18.25,0.98,4.62
18,2022-08-07 19:12:44,10.0,0.25,0.31,5.13,18.25,0.98,4.62
19,2022-08-07 19:12:45,10.0,0.25,0.31,5.13,18.25,0.98,4.62
20,2022-08-07 19:12:46,10.0,0.25,0.31,5.13,18.25,0.98,4.62
21,2022-08-07 19:12:47,10.0,0.25,0.31,5.13,18.25,0.98,4.62
22,2022-08-07 19:12:48,10.0,0.25,0.31,5.13,18.25,0.98,4.62
23,2022-08-07 19:12:49,10.0,0.25,0.31,5.13,18.25,0.98,4.62
24,2022-08-07 19:12:50,10.0,0.25,0.31,5.13,18.25,0.98,4.62
25,2022-08-07 19:12:51,10.0,0.25,0.31,5.13,18.25,0.98,4.62
26,2022-08-07 19:12:52,10.0,0.25,0.31,5.13,18.25,0.98,4.62
27,2022-08-07 19:12:53,10.0,0.25,0.31,5.13,18.25,0.98,4.62
28,2022-08-07 19:12:54,10.0,0.25,0.31,5.13,18.25,0.98,4.62
29,2022-08-07 19:12:55,10.0,0.25,0.31,5.13,18.25,0.98,4.62
30,2022-08-07 19:12:56,10.0,0.25,0.31,5.13,18.25,0.98,4.62
31,2022-08-07 19:12:57,10.0,0.25,0.31,5.13,18.25,0.98,4.62
32,2022-08-07 19:12:58,10.0,0.25,0.31,5.13,18.25,0.98,4.62
33,2022-08-07 19:12:59,10.0,0.25,0.31,5.13,18.25,0.98,4.62
34,2022-08-07 19:13:00,10.0,0.25,0.31,5.13,18.25,0.98,4.62
35,2022-08-07 19:13:01,10.0,0.25,0.31,5.13,18.25,0.98,4.62
36,2022-08-07 19:13:02,10.0,0.25,0.31,5.13,18.25,0.98,4.62
37,2022-08-07 19:13:03,10.0,0.25,0.31,5.13,18.25,0.98,4.62
38,2022-08-07 19:13:04,10.0,0.25,0.31,5.13,18.25,0.98,4.62
39,2022-08-07 19:13:05,10.0,0.25,0.31,5.13,18.25,0.98,4.62
40,2022-08-07 19:13:06,10.0,0.25,0.31,5.13,18.25,0.98,4.62
41,2022-08-07 19:13:07,10.0,0.25,0.31,5.13,18.25,0.98,4.62
42,2022-08-07 19:13:08,10.0,0.25,0.31,5.13,18.25,0.98,4.62
43,2022-08-07 19:13:09,10.0,0.25,0.31,5.13,18.25,0.98,4.62
44,2022-08-07 19:13:10,10.0,0.25,0.31,5.13,18.25,0.98,4.62
45,2022-08-07 19:13:11,10.0,0.25,0.31,5.13,18.25,0.98,4.62
46,2022-08-07 19:13:12,10.0,0.25,0.31,5.13,18.25,0.98,4.62
47,2022-08-07 19:13:13,10.0,0.25,0.31,5.13,18.25,0.98,4.62
48,2022-08-07 19:13:14,10.0,0.25,0.31,5.13,18.25,0.98,4.62
49,2022-08-07 19:13:15,10.0,0.25,0.31,5.13,18.25,0.98,4.62
50,2022-08-07 19:13:16,10.0,0.25,0.31,5.13,18.25,0.98,4.62
51,2022-08-07 19:13:17,10.0,0.25,0.31,5.13,18.25,0.98,4.62
52,2022-08-07 19:13:18,10.0,0.25,0.31,5.13,18.25,0.98,4.62
53,2022-08-07 19:13:19,10.0,0.25,0.31,5.13,18.25,0.98,4.62
54,2022-08-07 19:13:20,10.0,0.25,0.31,5.13,18.25,0.98,4.62
