,TIME_STAMP,Number of frames dropped,FPS,Frame drop percentage
0,2022-08-10 16:05:55,0,60.0,0.0
1,2022-08-10 16:05:56,0,60.0,0.0
2,2022-08-10 16:05:57,16,60.0,26.666666666666668
3,2022-08-10 16:05:58,0,60.0,0.0
4,2022-08-10 16:05:59,0,60.0,0.0
5,2022-08-10 16:06:00,0,60.0,0.0
6,2022-08-10 16:06:01,0,60.0,0.0
7,2022-08-10 16:06:02,0,60.0,0.0
8,2022-08-10 16:06:03,0,60.0,0.0
9,2022-08-10 16:06:04,0,60.0,0.0
10,2022-08-10 16:06:05,0,60.0,0.0
11,2022-08-10 16:06:06,0,60.0,0.0
12,2022-08-10 16:06:07,0,60.0,0.0
13,2022-08-10 16:06:08,0,60.0,0.0
14,2022-08-10 16:06:09,0,60.0,0.0
15,2022-08-10 16:06:10,0,60.0,0.0
16,2022-08-10 16:06:11,0,60.0,0.0
17,2022-08-10 16:06:12,0,60.0,0.0
18,2022-08-10 16:06:13,0,60.0,0.0
19,2022-08-10 16:06:14,0,60.0,0.0
20,2022-08-10 16:06:15,0,60.0,0.0
21,2022-08-10 16:06:16,0,60.0,0.0
22,2022-08-10 16:06:17,0,60.0,0.0
23,2022-08-10 16:06:18,0,60.0,0.0
24,2022-08-10 16:06:19,0,60.0,0.0
25,2022-08-10 16:06:20,8,60.0,13.333333333333334
26,2022-08-10 16:06:21,0,60.0,0.0
27,2022-08-10 16:06:22,0,60.0,0.0
28,2022-08-10 16:06:23,0,60.0,0.0
29,2022-08-10 16:06:24,0,60.0,0.0
30,2022-08-10 16:06:25,0,60.0,0.0
31,2022-08-10 16:06:26,0,60.0,0.0
32,2022-08-10 16:06:27,0,60.0,0.0
33,2022-08-10 16:06:28,0,60.0,0.0
34,2022-08-10 16:06:29,0,60.0,0.0
35,2022-08-10 16:06:30,0,60.0,0.0
36,2022-08-10 16:06:31,0,60.0,0.0
37,2022-08-10 16:06:32,0,60.0,0.0
38,2022-08-10 16:06:33,0,60.0,0.0
39,2022-08-10 16:06:34,0,60.0,0.0
40,2022-08-10 16:06:35,0,60.0,0.0
41,2022-08-10 16:06:36,0,60.0,0.0
42,2022-08-10 16:06:37,0,60.0,0.0
43,2022-08-10 16:06:38,0,60.0,0.0
44,2022-08-10 16:06:39,0,60.0,0.0
45,2022-08-10 16:06:40,0,60.0,0.0
46,2022-08-10 16:06:41,0,60.0,0.0
47,2022-08-10 16:06:42,0,60.0,0.0
48,2022-08-10 16:06:43,0,60.0,0.0
49,2022-08-10 16:06:44,0,60.0,0.0
50,2022-08-10 16:06:45,0,60.0,0.0
51,2022-08-10 16:06:46,0,60.0,0.0
52,2022-08-10 16:06:47,0,60.0,0.0
53,2022-08-10 16:06:48,0,60.0,0.0
54,2022-08-10 16:06:49,0,60.0,0.0
55,2022-08-10 16:06:50,0,60.0,0.0
56,2022-08-10 16:06:51,0,60.0,0.0
57,2022-08-10 16:06:52,0,60.0,0.0
58,2022-08-10 16:06:53,0,60.0,0.0
59,2022-08-10 16:06:54,0,60.0,0.0
60,2022-08-10 16:06:55,0,60.0,0.0
61,2022-08-10 16:06:56,0,60.0,0.0
62,2022-08-10 16:06:57,0,60.0,0.0
63,2022-08-10 16:06:58,0,60.0,0.0
64,2022-08-10 16:06:59,0,60.0,0.0
65,2022-08-10 16:07:00,0,60.0,0.0
66,2022-08-10 16:07:01,0,60.0,0.0
67,2022-08-10 16:07:02,0,60.0,0.0
68,2022-08-10 16:07:03,0,60.0,0.0
69,2022-08-10 16:07:04,0,60.0,0.0
70,2022-08-10 16:07:05,0,60.0,0.0
71,2022-08-10 16:07:06,0,60.0,0.0
72,2022-08-10 16:07:07,0,60.0,0.0
73,2022-08-10 16:07:08,0,60.0,0.0
74,2022-08-10 16:07:09,0,60.0,0.0
75,2022-08-10 16:07:10,0,60.0,0.0
76,2022-08-10 16:07:11,0,60.0,0.0
77,2022-08-10 16:07:12,0,60.0,0.0
78,2022-08-10 16:07:13,0,60.0,0.0
79,2022-08-10 16:07:14,0,60.0,0.0
80,2022-08-10 16:07:15,0,60.0,0.0
81,2022-08-10 16:07:16,0,60.0,0.0
82,2022-08-10 16:07:17,0,60.0,0.0
83,2022-08-10 16:07:18,0,60.0,0.0
84,2022-08-10 16:07:19,0,60.0,0.0
85,2022-08-10 16:07:20,0,60.0,0.0
86,2022-08-10 16:07:21,0,60.0,0.0
87,2022-08-10 16:07:22,0,60.0,0.0
88,2022-08-10 16:07:23,0,60.0,0.0
89,2022-08-10 16:07:24,0,60.0,0.0
90,2022-08-10 16:07:25,0,60.0,0.0
91,2022-08-10 16:07:26,0,60.0,0.0
92,2022-08-10 16:07:27,0,60.0,0.0
93,2022-08-10 16:07:28,0,60.0,0.0
94,2022-08-10 16:07:29,0,60.0,0.0
95,2022-08-10 16:07:30,0,60.0,0.0
96,2022-08-10 16:07:31,0,60.0,0.0
97,2022-08-10 16:07:32,0,60.0,0.0
98,2022-08-10 16:07:33,0,60.0,0.0
99,2022-08-10 16:07:34,0,60.0,0.0
100,2022-08-10 16:07:35,0,60.0,0.0
101,2022-08-10 16:07:36,0,60.0,0.0
102,2022-08-10 16:07:37,0,60.0,0.0
103,2022-08-10 16:07:38,0,60.0,0.0
104,2022-08-10 16:07:39,0,60.0,0.0
105,2022-08-10 16:07:40,0,60.0,0.0
106,2022-08-10 16:07:41,0,60.0,0.0
107,2022-08-10 16:07:42,0,60.0,0.0
108,2022-08-10 16:07:43,0,60.0,0.0
109,2022-08-10 16:07:44,0,60.0,0.0
110,2022-08-10 16:07:45,0,60.0,0.0
111,2022-08-10 16:07:46,0,60.0,0.0
112,2022-08-10 16:07:47,0,60.0,0.0
113,2022-08-10 16:07:48,0,60.0,0.0
114,2022-08-10 16:07:49,0,60.0,0.0
115,2022-08-10 16:07:50,0,60.0,0.0
116,2022-08-10 16:07:51,0,60.0,0.0
117,2022-08-10 16:07:52,0,60.0,0.0
118,2022-08-10 16:07:53,0,60.0,0.0
119,2022-08-10 16:07:54,0,60.0,0.0
120,2022-08-10 16:07:55,0,60.0,0.0
121,2022-08-10 16:07:56,0,60.0,0.0
122,2022-08-10 16:07:57,0,60.0,0.0
123,2022-08-10 16:07:58,0,60.0,0.0
124,2022-08-10 16:07:59,0,60.0,0.0
125,2022-08-10 16:08:00,0,60.0,0.0
126,2022-08-10 16:08:01,0,60.0,0.0
127,2022-08-10 16:08:02,0,60.0,0.0
128,2022-08-10 16:08:03,0,60.0,0.0
129,2022-08-10 16:08:04,0,60.0,0.0
130,2022-08-10 16:08:05,0,60.0,0.0
131,2022-08-10 16:08:06,0,60.0,0.0
132,2022-08-10 16:08:07,0,60.0,0.0
133,2022-08-10 16:08:08,0,60.0,0.0
134,2022-08-10 16:08:09,0,60.0,0.0
135,2022-08-10 16:08:10,0,60.0,0.0
136,2022-08-10 16:08:11,0,60.0,0.0
137,2022-08-10 16:08:12,0,60.0,0.0
138,2022-08-10 16:08:13,0,60.0,0.0
139,2022-08-10 16:08:14,0,60.0,0.0
140,2022-08-10 16:08:15,0,60.0,0.0
141,2022-08-10 16:08:16,0,60.0,0.0
142,2022-08-10 16:08:17,0,60.0,0.0
143,2022-08-10 16:08:18,0,60.0,0.0
144,2022-08-10 16:08:19,0,60.0,0.0
145,2022-08-10 16:08:20,0,60.0,0.0
146,2022-08-10 16:08:21,0,60.0,0.0
147,2022-08-10 16:08:22,0,60.0,0.0
148,2022-08-10 16:08:23,0,60.0,0.0
149,2022-08-10 16:08:24,0,60.0,0.0
150,2022-08-10 16:08:25,0,60.0,0.0
151,2022-08-10 16:08:26,0,60.0,0.0
152,2022-08-10 16:08:27,0,60.0,0.0
153,2022-08-10 16:08:28,0,60.0,0.0
154,2022-08-10 16:08:29,0,60.0,0.0
155,2022-08-10 16:08:30,0,60.0,0.0
156,2022-08-10 16:08:31,0,60.0,0.0
157,2022-08-10 16:08:32,0,60.0,0.0
158,2022-08-10 16:08:33,0,60.0,0.0
159,2022-08-10 16:08:34,0,60.0,0.0
160,2022-08-10 16:08:35,0,60.0,0.0
161,2022-08-10 16:08:36,0,60.0,0.0
162,2022-08-10 16:08:37,0,60.0,0.0
163,2022-08-10 16:08:38,0,60.0,0.0
164,2022-08-10 16:08:39,0,60.0,0.0
165,2022-08-10 16:08:40,0,60.0,0.0
166,2022-08-10 16:08:41,0,60.0,0.0
167,2022-08-10 16:08:42,0,60.0,0.0
168,2022-08-10 16:08:43,0,60.0,0.0
169,2022-08-10 16:08:44,0,60.0,0.0
170,2022-08-10 16:08:45,0,60.0,0.0
171,2022-08-10 16:08:46,0,60.0,0.0
172,2022-08-10 16:08:47,0,60.0,0.0
173,2022-08-10 16:08:48,0,60.0,0.0
174,2022-08-10 16:08:49,0,60.0,0.0
175,2022-08-10 16:08:50,0,60.0,0.0
176,2022-08-10 16:08:51,0,60.0,0.0
177,2022-08-10 16:08:52,0,60.0,0.0
178,2022-08-10 16:08:53,0,60.0,0.0
179,2022-08-10 16:08:54,0,60.0,0.0
180,2022-08-10 16:08:55,0,60.0,0.0
181,2022-08-10 16:08:56,0,60.0,0.0
182,2022-08-10 16:08:57,0,60.0,0.0
183,2022-08-10 16:08:58,0,60.0,0.0
184,2022-08-10 16:08:59,0,60.0,0.0
185,2022-08-10 16:09:00,16,60.0,26.666666666666668
186,2022-08-10 16:09:01,0,60.0,0.0
187,2022-08-10 16:09:02,0,60.0,0.0
188,2022-08-10 16:09:03,0,60.0,0.0
189,2022-08-10 16:09:04,0,60.0,0.0
190,2022-08-10 16:09:05,0,60.0,0.0
191,2022-08-10 16:09:06,0,60.0,0.0
192,2022-08-10 16:09:07,0,60.0,0.0
193,2022-08-10 16:09:08,0,60.0,0.0
194,2022-08-10 16:09:09,0,60.0,0.0
195,2022-08-10 16:09:10,0,60.0,0.0
196,2022-08-10 16:09:11,0,60.0,0.0
197,2022-08-10 16:09:12,0,60.0,0.0
198,2022-08-10 16:09:13,0,60.0,0.0
199,2022-08-10 16:09:14,0,60.0,0.0
200,2022-08-10 16:09:15,0,60.0,0.0
201,2022-08-10 16:09:16,0,60.0,0.0
202,2022-08-10 16:09:17,0,60.0,0.0
203,2022-08-10 16:09:18,0,60.0,0.0
204,2022-08-10 16:09:19,0,60.0,0.0
