,TIME_STAMP,game,capture,convert,encode,network,decode,display
0,2022-08-13 18:13:12,,,,,,,
1,2022-08-13 18:13:13,,,,,,,
2,2022-08-13 18:13:14,,,,,,,
3,2022-08-13 18:13:15,5.47,0.38,0.01,4.16,38.01,20.95,38.01
4,2022-08-13 18:13:16,5.42,0.38,0.0,5.12,37.69,9.35,37.69
5,2022-08-13 18:13:17,5.36,0.37,0.0,5.11,28.71,0.99,3.01
6,2022-08-13 18:13:18,5.36,0.37,0.0,5.11,28.71,0.99,3.01
7,2022-08-13 18:13:19,5.31,0.37,0.0,6.13,37.46,1.0,37.46
8,2022-08-13 18:13:20,5.28,0.37,0.0,6.57,29.4,1.05,3.14
9,2022-08-13 18:13:21,5.28,0.37,0.0,6.57,29.4,1.05,3.14
10,2022-08-13 18:13:22,5.28,0.37,0.0,6.57,29.4,1.05,3.14
11,2022-08-13 18:13:23,5.28,0.37,0.0,6.57,29.4,1.05,3.14
12,2022-08-13 18:13:24,5.28,0.37,0.0,6.57,29.4,1.05,3.14
13,2022-08-13 18:13:25,5.28,0.37,0.0,6.57,29.4,1.05,3.14
14,2022-08-13 18:13:26,5.28,0.37,0.0,6.57,29.4,1.05,3.14
15,2022-08-13 18:13:27,5.28,0.37,0.0,6.57,29.4,1.05,3.14
16,2022-08-13 18:13:28,5.28,0.37,0.0,6.57,29.4,1.05,3.14
17,2022-08-13 18:13:29,5.28,0.37,0.0,6.57,29.4,1.05,3.14
18,2022-08-13 18:13:30,5.28,0.37,0.0,6.57,29.4,1.05,3.14
19,2022-08-13 18:13:31,5.28,0.37,0.0,6.57,29.4,1.05,3.14
20,2022-08-13 18:13:32,5.28,0.37,0.0,6.57,29.4,1.05,3.14
21,2022-08-13 18:13:33,5.28,0.37,0.0,6.57,29.4,1.05,3.14
22,2022-08-13 18:13:34,5.28,0.37,0.0,6.57,29.4,1.05,3.14
23,2022-08-13 18:13:35,5.28,0.37,0.0,6.57,29.4,1.05,3.14
24,2022-08-13 18:13:36,5.28,0.37,0.0,6.57,29.4,1.05,3.14
25,2022-08-13 18:13:37,5.28,0.37,0.0,6.57,29.4,1.05,3.14
26,2022-08-13 18:13:38,5.28,0.37,0.0,6.57,29.4,1.05,3.14
27,2022-08-13 18:13:39,5.28,0.37,0.0,6.57,29.4,1.05,3.14
28,2022-08-13 18:13:40,5.28,0.37,0.0,6.57,29.4,1.05,3.14
29,2022-08-13 18:13:41,5.28,0.37,0.0,6.57,29.4,1.05,3.14
30,2022-08-13 18:13:42,5.28,0.37,0.0,6.57,29.4,1.05,3.14
31,2022-08-13 18:13:43,5.28,0.37,0.0,6.57,29.4,1.05,3.14
32,2022-08-13 18:13:44,5.28,0.37,0.0,6.57,29.4,1.05,3.14
33,2022-08-13 18:13:45,5.28,0.37,0.0,6.57,29.4,1.05,3.14
34,2022-08-13 18:13:46,5.28,0.37,0.0,6.57,29.4,1.05,3.14
35,2022-08-13 18:13:47,5.28,0.37,0.0,6.57,29.4,1.05,3.14
36,2022-08-13 18:13:48,5.28,0.37,0.0,6.57,29.4,1.05,3.14
37,2022-08-13 18:13:49,5.28,0.37,0.0,6.57,29.4,1.05,3.14
38,2022-08-13 18:13:50,5.28,0.37,0.0,6.57,29.4,1.05,3.14
39,2022-08-13 18:13:51,5.28,0.37,0.0,6.57,29.4,1.05,3.14
40,2022-08-13 18:13:52,5.28,0.37,0.0,6.57,29.4,1.05,3.14
41,2022-08-13 18:13:53,5.28,0.37,0.0,6.57,29.4,1.05,3.14
42,2022-08-13 18:13:54,5.28,0.37,0.0,6.57,29.4,1.05,3.14
43,2022-08-13 18:13:55,5.28,0.37,0.0,6.57,29.4,1.05,3.14
44,2022-08-13 18:13:56,5.28,0.37,0.0,6.57,29.4,1.05,3.14
45,2022-08-13 18:13:57,5.28,0.37,0.0,6.57,29.4,1.05,3.14
46,2022-08-13 18:13:58,5.28,0.37,0.0,6.57,29.4,1.05,3.14
47,2022-08-13 18:13:59,5.28,0.37,0.0,6.57,29.4,1.05,3.14
48,2022-08-13 18:14:00,5.28,0.37,0.0,6.57,29.4,1.05,3.14
49,2022-08-13 18:14:01,5.28,0.37,0.0,6.57,29.4,1.05,3.14
50,2022-08-13 18:14:02,5.28,0.37,0.0,6.57,29.4,1.05,3.14
