,TIME_STAMP,state,minRTT,maxRTT,gain,bitrate
0,2022-08-11 15:03:50,,,,,
1,2022-08-11 15:03:51,,,,,
2,2022-08-11 15:03:52,1.0,54.0,68.0,2.0,5000.0
3,2022-08-11 15:03:53,2.0,52.0,168.0,0.5,5000.0
4,2022-08-11 15:03:54,2.0,52.0,168.0,0.5,5000.0
5,2022-08-11 15:03:55,2.0,52.0,168.0,0.5,5000.0
6,2022-08-11 15:03:56,2.0,52.0,168.0,0.5,5000.0
7,2022-08-11 15:03:57,2.0,52.0,88.0,1.25,6250.0
8,2022-08-11 15:03:58,2.0,52.0,88.0,1.25,6250.0
9,2022-08-11 15:03:59,2.0,52.0,88.0,1.25,6250.0
10,2022-08-11 15:04:00,2.0,52.0,88.0,1.25,6250.0
11,2022-08-11 15:04:01,2.0,52.0,84.0,1.25,7812.0
12,2022-08-11 15:04:02,2.0,52.0,84.0,1.25,7812.0
13,2022-08-11 15:04:03,2.0,52.0,84.0,1.25,7812.0
14,2022-08-11 15:04:04,2.0,53.0,152.0,0.75,4394.0
15,2022-08-11 15:04:05,2.0,53.0,152.0,0.75,4394.0
16,2022-08-11 15:04:06,2.0,53.0,152.0,0.75,4394.0
17,2022-08-11 15:04:07,2.0,53.0,152.0,0.75,4394.0
18,2022-08-11 15:04:08,2.0,52.0,75.0,1.25,5492.0
19,2022-08-11 15:04:09,2.0,52.0,75.0,1.25,5492.0
20,2022-08-11 15:04:10,2.0,52.0,75.0,1.25,5492.0
21,2022-08-11 15:04:11,2.0,52.0,75.0,1.25,5492.0
22,2022-08-11 15:04:12,2.0,52.0,105.0,0.75,4119.0
23,2022-08-11 15:04:13,2.0,52.0,105.0,0.75,4119.0
24,2022-08-11 15:04:14,2.0,52.0,105.0,0.75,4119.0
25,2022-08-11 15:04:15,2.0,52.0,105.0,0.75,4119.0
26,2022-08-11 15:04:16,2.0,52.0,78.0,1.25,5148.0
27,2022-08-11 15:04:17,2.0,52.0,78.0,1.25,5148.0
28,2022-08-11 15:04:18,2.0,52.0,78.0,1.25,5148.0
29,2022-08-11 15:04:19,2.0,52.0,78.0,1.25,5148.0
30,2022-08-11 15:04:20,2.0,51.0,76.0,1.25,6435.0
31,2022-08-11 15:04:21,2.0,51.0,76.0,1.25,6435.0
32,2022-08-11 15:04:22,2.0,51.0,76.0,1.25,6435.0
33,2022-08-11 15:04:23,2.0,51.0,76.0,1.25,6435.0
34,2022-08-11 15:04:24,2.0,51.0,75.0,1.25,8043.0
35,2022-08-11 15:04:25,2.0,51.0,75.0,1.25,8043.0
36,2022-08-11 15:04:26,2.0,51.0,75.0,1.25,8043.0
37,2022-08-11 15:04:27,2.0,52.0,257.0,0.75,6032.0
38,2022-08-11 15:04:28,2.0,52.0,300.0,0.75,4524.0
39,2022-08-11 15:04:29,2.0,52.0,300.0,0.75,4524.0
40,2022-08-11 15:04:30,2.0,52.0,300.0,0.75,4524.0
41,2022-08-11 15:04:31,2.0,52.0,104.0,0.75,2544.0
42,2022-08-11 15:04:32,2.0,52.0,108.0,0.75,2500.0
43,2022-08-11 15:04:33,2.0,52.0,108.0,0.75,2500.0
44,2022-08-11 15:04:34,2.0,52.0,153.0,0.75,2500.0
45,2022-08-11 15:04:35,2.0,52.0,153.0,0.75,2500.0
46,2022-08-11 15:04:36,2.0,52.0,153.0,0.75,2500.0
47,2022-08-11 15:04:37,2.0,52.0,153.0,0.75,2500.0
48,2022-08-11 15:04:38,2.0,63.0,63.0,1.25,3125.0
49,2022-08-11 15:04:39,2.0,63.0,63.0,1.25,3125.0
50,2022-08-11 15:04:40,2.0,63.0,63.0,1.25,3125.0
51,2022-08-11 15:04:41,2.0,63.0,63.0,1.25,3125.0
52,2022-08-11 15:04:42,2.0,67.0,67.0,1.25,3906.0
53,2022-08-11 15:04:43,2.0,67.0,67.0,1.25,3906.0
54,2022-08-11 15:04:44,2.0,67.0,67.0,1.25,3906.0
55,2022-08-11 15:04:45,2.0,67.0,67.0,1.25,3906.0
56,2022-08-11 15:04:46,2.0,1558.0,1558.0,1.25,4882.0
57,2022-08-11 15:04:47,2.0,1558.0,1558.0,1.25,4882.0
58,2022-08-11 15:04:48,2.0,1558.0,1558.0,1.25,4882.0
59,2022-08-11 15:04:49,2.0,1558.0,1558.0,1.25,4882.0
60,2022-08-11 15:04:50,2.0,1579.0,1579.0,1.25,6102.0
61,2022-08-11 15:04:51,2.0,1579.0,1579.0,1.25,6102.0
62,2022-08-11 15:04:52,2.0,1579.0,1579.0,1.25,6102.0
63,2022-08-11 15:04:53,2.0,1579.0,1579.0,1.25,6102.0
64,2022-08-11 15:04:54,2.0,1621.0,1621.0,1.25,7627.0
65,2022-08-11 15:04:55,2.0,1621.0,1621.0,1.25,7627.0
66,2022-08-11 15:04:56,2.0,1621.0,1621.0,1.25,7627.0
67,2022-08-11 15:04:57,2.0,1621.0,1621.0,1.25,7627.0
68,2022-08-11 15:04:58,2.0,1621.0,1621.0,1.25,9533.0
69,2022-08-11 15:04:59,2.0,1621.0,1621.0,1.25,9533.0
70,2022-08-11 15:05:00,2.0,1621.0,1621.0,1.25,9533.0
71,2022-08-11 15:05:01,2.0,1621.0,1621.0,1.25,9533.0
72,2022-08-11 15:05:02,2.0,1659.0,1659.0,1.25,11916.0
73,2022-08-11 15:05:03,2.0,1659.0,1659.0,1.25,11916.0
74,2022-08-11 15:05:04,2.0,1659.0,1659.0,1.25,11916.0
75,2022-08-11 15:05:05,2.0,1659.0,1659.0,1.25,11916.0
76,2022-08-11 15:05:06,2.0,1686.0,1686.0,1.25,14895.0
77,2022-08-11 15:05:07,2.0,1686.0,1686.0,1.25,14895.0
78,2022-08-11 15:05:08,2.0,1686.0,1686.0,1.25,14895.0
79,2022-08-11 15:05:09,2.0,1686.0,1686.0,1.25,14895.0
80,2022-08-11 15:05:10,2.0,2359.0,2359.0,1.25,18618.0
81,2022-08-11 15:05:11,2.0,2359.0,2359.0,1.25,18618.0
82,2022-08-11 15:05:12,2.0,2359.0,2359.0,1.25,18618.0
83,2022-08-11 15:05:13,2.0,2359.0,2359.0,1.25,18618.0
84,2022-08-11 15:05:14,2.0,2359.0,2359.0,1.25,18618.0
85,2022-08-11 15:05:15,2.0,2359.0,2359.0,1.25,18618.0
86,2022-08-11 15:05:16,2.0,2359.0,2359.0,1.25,18618.0
87,2022-08-11 15:05:17,2.0,2359.0,2359.0,1.25,18618.0
88,2022-08-11 15:05:18,2.0,2359.0,2359.0,1.25,18618.0
89,2022-08-11 15:05:19,2.0,2359.0,2359.0,1.25,18618.0
90,2022-08-11 15:05:20,2.0,2359.0,2359.0,1.25,18618.0
91,2022-08-11 15:05:21,2.0,2359.0,2359.0,1.25,18618.0
92,2022-08-11 15:05:22,2.0,2359.0,2359.0,1.25,18618.0
93,2022-08-11 15:05:23,2.0,2359.0,2359.0,1.25,18618.0
94,2022-08-11 15:05:24,2.0,2359.0,2359.0,1.25,18618.0
95,2022-08-11 15:05:25,2.0,2359.0,2359.0,1.25,18618.0
96,2022-08-11 15:05:26,2.0,2359.0,2359.0,1.25,18618.0
97,2022-08-11 15:05:27,2.0,2359.0,2359.0,1.25,18618.0
98,2022-08-11 15:05:28,2.0,2359.0,2359.0,1.25,18618.0
