,TIME_STAMP,Number of frames dropped,FPS,Frame drop percentage
0,2022-08-10 17:02:12,0,60.0,0.0
1,2022-08-10 17:02:13,0,60.0,0.0
2,2022-08-10 17:02:14,34,60.0,56.666666666666664
3,2022-08-10 17:02:15,36,60.0,60.0
4,2022-08-10 17:02:16,0,60.0,0.0
5,2022-08-10 17:02:17,43,60.0,71.66666666666667
6,2022-08-10 17:02:18,30,60.0,50.0
7,2022-08-10 17:02:19,37,60.0,61.66666666666667
8,2022-08-10 17:02:20,23,60.0,38.333333333333336
9,2022-08-10 17:02:21,38,60.0,63.33333333333333
10,2022-08-10 17:02:22,36,60.0,60.0
11,2022-08-10 17:02:23,56,60.0,93.33333333333333
12,2022-08-10 17:02:24,0,60.0,0.0
13,2022-08-10 17:02:25,0,60.0,0.0
14,2022-08-10 17:02:26,0,60.0,0.0
15,2022-08-10 17:02:27,0,60.0,0.0
16,2022-08-10 17:02:28,0,60.0,0.0
17,2022-08-10 17:02:29,0,60.0,0.0
18,2022-08-10 17:02:30,0,60.0,0.0
19,2022-08-10 17:02:31,0,60.0,0.0
20,2022-08-10 17:02:32,0,60.0,0.0
21,2022-08-10 17:02:33,0,60.0,0.0
22,2022-08-10 17:02:34,0,60.0,0.0
23,2022-08-10 17:02:35,0,60.0,0.0
24,2022-08-10 17:02:36,0,60.0,0.0
25,2022-08-10 17:02:37,0,60.0,0.0
26,2022-08-10 17:02:38,0,60.0,0.0
27,2022-08-10 17:02:39,0,60.0,0.0
28,2022-08-10 17:02:40,0,60.0,0.0
29,2022-08-10 17:02:41,0,60.0,0.0
30,2022-08-10 17:02:42,0,60.0,0.0
31,2022-08-10 17:02:43,0,60.0,0.0
32,2022-08-10 17:02:44,0,60.0,0.0
33,2022-08-10 17:02:45,0,60.0,0.0
34,2022-08-10 17:02:46,0,60.0,0.0
35,2022-08-10 17:02:47,0,60.0,0.0
36,2022-08-10 17:02:48,0,60.0,0.0
37,2022-08-10 17:02:49,0,60.0,0.0
38,2022-08-10 17:02:50,0,60.0,0.0
39,2022-08-10 17:02:51,0,60.0,0.0
40,2022-08-10 17:02:52,0,60.0,0.0
41,2022-08-10 17:02:53,0,60.0,0.0
42,2022-08-10 17:02:54,0,60.0,0.0
43,2022-08-10 17:02:55,0,60.0,0.0
44,2022-08-10 17:02:56,0,60.0,0.0
45,2022-08-10 17:02:57,0,60.0,0.0
46,2022-08-10 17:02:58,0,60.0,0.0
47,2022-08-10 17:02:59,0,60.0,0.0
48,2022-08-10 17:03:00,0,60.0,0.0
49,2022-08-10 17:03:01,0,60.0,0.0
50,2022-08-10 17:03:02,0,60.0,0.0
51,2022-08-10 17:03:03,0,60.0,0.0
52,2022-08-10 17:03:04,0,60.0,0.0
53,2022-08-10 17:03:05,0,60.0,0.0
54,2022-08-10 17:03:06,0,60.0,0.0
55,2022-08-10 17:03:07,0,60.0,0.0
56,2022-08-10 17:03:08,0,60.0,0.0
57,2022-08-10 17:03:09,0,60.0,0.0
58,2022-08-10 17:03:10,77,60.0,128.33333333333334
59,2022-08-10 17:03:11,15,60.0,25.0
60,2022-08-10 17:03:12,38,60.0,63.33333333333333
61,2022-08-10 17:03:13,28,60.0,46.666666666666664
62,2022-08-10 17:03:14,33,60.0,55.00000000000001
63,2022-08-10 17:03:15,13,60.0,21.666666666666668
64,2022-08-10 17:03:16,42,60.0,70.0
65,2022-08-10 17:03:17,64,60.0,106.66666666666667
66,2022-08-10 17:03:18,2,60.0,3.3333333333333335
67,2022-08-10 17:03:19,0,60.0,0.0
68,2022-08-10 17:03:20,0,60.0,0.0
69,2022-08-10 17:03:21,0,60.0,0.0
70,2022-08-10 17:03:22,0,60.0,0.0
71,2022-08-10 17:03:23,0,60.0,0.0
72,2022-08-10 17:03:24,0,60.0,0.0
73,2022-08-10 17:03:25,0,60.0,0.0
74,2022-08-10 17:03:26,0,60.0,0.0
75,2022-08-10 17:03:27,0,60.0,0.0
76,2022-08-10 17:03:28,0,60.0,0.0
77,2022-08-10 17:03:29,0,60.0,0.0
78,2022-08-10 17:03:30,0,60.0,0.0
79,2022-08-10 17:03:31,0,60.0,0.0
