,local_time,unixtimestamp,videoBuffer,audioBuffer,cumRebuffer,format_vid,byteOffset,totalByteLength,byteLength,ssim,mod_timestamp,ssim_diff,cumRebuffer_diff,New_Bitrate,New_Bitrate_diff,qoe
1820,4226756,1660417349,2.939,2.939,35.745,1280x720-10,2351443,2380430,28987,9.0729,1660417349.093,36.2419,0.0,10.0,40.0,-30.0
1937,4228291,1660417350,3.402,3.402,35.745,1280x720-50,11859141,11890479,31338,45.3148,1660417350.621,36.2419,0.0,50.0,40.0,10.0
2170,4230700,1660417353,2.996,2.996,35.745,1280x720-100,23717937,23777999,60062,90.6169,1660417353.034,45.3021,0.0,100.0,50.0,50.0
2287,4232135,1660417354,3.568,3.568,35.745,1280x720-50,11859141,11890488,31347,45.3148,1660417354.468,45.3021,0.0,100.0,0.0,100.0
2520,4235671,1660417358,2.029,2.029,35.745,1280x720-100,23717937,23777999,60062,90.6169,1660417358.012,45.3021,0.0,100.0,0.0,100.0
2544,4235954,1660417358,3.745,3.745,35.745,1280x720-10,2351443,2380397,28954,9.0728,1660417358.295,81.5441,0.0,10.0,90.0,-80.0
2777,4242272,1660417364,0.438,0.438,36.707,1280x720-100,23718169,23777999,59830,90.617,1660417364.632,81.5442,0.9620000000000033,100.0,90.0,-86.20000000000033
2789,4242833,1660417365,2.35,2.350,37.209,1280x720-5,1124622,1191662,67040,4.5426,1660417365.164,86.0744,0.5020000000000024,5.0,95.0,-140.20000000000024
2906,4247136,1660417369,0.676,0.676,37.815,1280x720-50,11859141,11890494,31353,45.3148,1660417369.481,40.7722,0.6059999999999945,50.0,45.0,-55.599999999999454
2918,4247780,1660417370,2.648,2.648,38.419,1280x720-5,1124622,1191647,67025,4.5425,1660417370.117,40.7723,0.6039999999999992,5.0,45.0,-100.39999999999992
3035,4252037,1660417374,0.4,0.400,38.419,1280x720-50,11859141,11890494,31353,45.3148,1660417374.395,40.7723,0.0,50.0,45.0,5.0
3047,4253213,1660417375,1.491,1.491,38.623,1280x720-5,1124622,1191656,67034,4.5426,1660417375.554,40.7722,0.20400000000000063,5.0,45.0,-60.40000000000006
3059,4255023,1660417377,1.763,1.763,38.675,1280x720-5,1124622,1190800,66178,4.5426,1660417378.106,0.0,0.0519999999999996,5.0,0.0,-0.1999999999999602
3083,4257767,1660417380,1.578,1.578,39.179,1280x720-10,2351443,2380428,28985,9.0729,1660417380.142,4.5303,0.5040000000000049,10.0,5.0,-45.40000000000049
3107,4258736,1660417381,3.253,3.253,39.834,1280x720-10,2351443,2379557,28114,9.0728,1660417381.089,9.999999999976694e-05,0.6550000000000011,10.0,0.0,-55.500000000000114
3224,4262406,1660417384,1.578,1.578,39.834,1280x720-50,11859141,11890495,31354,45.3148,1660417384.757,36.242,0.0,50.0,40.0,10.0
3248,4263078,1660417385,2.916,2.916,39.834,1280x720-10,2351443,2380416,28973,9.0728,1660417385.426,36.242,0.0,10.0,40.0,-30.0
3365,4265934,1660417388,2.055,2.055,39.834,1280x720-50,11859141,11890495,31354,45.3148,1660417388.321,36.242,0.0,50.0,40.0,10.0
3389,4266533,1660417388,3.463,3.463,39.834,1280x720-10,2351443,2380424,28981,9.0729,1660417388.92,36.2419,0.0,10.0,40.0,-30.0
3622,4272455,1660417394,0.423,0.423,40.693,1280x720-100,23717937,23778000,60063,90.6169,1660417394.849,81.544,0.8589999999999947,100.0,90.0,-75.89999999999947
3634,4272727,1660417395,2.425,2.425,40.945,1280x720-5,1124622,1191658,67036,4.5426,1660417395.072,86.0743,0.25200000000000244,5.0,95.0,-115.20000000000024
3751,4274237,1660417396,3.162,3.162,41.196,1280x720-50,11859141,11890491,31350,45.3148,1660417396.574,40.7722,0.25099999999999767,50.0,45.0,-20.099999999999767
3868,4276619,1660417398,2.779,2.779,41.196,1280x720-50,11859141,11889619,30478,45.3148,1660417398.966,0.0,0.0,50.0,0.0,50.0
3985,4279699,1660417402,1.708,1.708,41.196,1280x720-50,11859141,11889622,30481,45.3148,1660417402.068,0.0,0.0,50.0,0.0,50.0
4009,4281637,1660417403,1.763,1.763,41.196,1280x720-10,2351443,2380423,28980,9.0729,1660417404.316,36.2419,0.0,10.0,40.0,-30.0
4033,4282152,1660417404,3.53,3.530,41.398,1280x720-10,2351443,2379573,28130,9.0729,1660417404.515,0.0,0.2020000000000053,10.0,0.0,-10.200000000000529
4266,4287999,1660417410,0.777,0.777,42.458,1280x720-100,23717937,23777998,60061,90.6169,1660417410.332,81.544,1.0599999999999952,100.0,90.0,-95.99999999999952
4278,4288364,1660417410,2.779,2.779,42.81,1280x720-5,1124611,1191661,67050,4.5426,1660417410.697,86.0743,0.35200000000000387,5.0,95.0,-125.20000000000039
4395,4290787,1660417413,2.435,2.435,42.86,1280x720-50,11859025,11890455,31430,45.3148,1660417413.127,40.7722,0.04999999999999716,50.0,45.0,2.8421709430404007e-13
4512,4292615,1660417414,2.605,2.605,42.86,1280x720-50,11859025,11889600,30575,45.3148,1660417414.954,0.0,0.0,50.0,0.0,50.0
4629,4294681,1660417417,2.541,2.541,42.86,1280x720-50,11859025,11889603,30578,45.3149,1660417417.014,0.00010000000000331966,0.0,50.0,0.0,50.0
4746,4296577,1660417418,2.649,2.649,42.86,1280x720-50,11859025,11889599,30574,45.3149,1660417418.926,0.0,0.0,50.0,0.0,50.0
4863,4297662,1660417419,3.569,3.569,42.86,1280x720-50,11859025,11889589,30564,45.3149,1660417419.994,0.0,0.0,50.0,0.0,50.0
5096,4302840,1660417425,0.387,0.387,42.86,1280x720-100,23717705,23777999,60294,90.6169,1660417425.177,45.302,0.0,100.0,50.0,50.0
5108,4303233,1660417425,2.104,2.104,42.911,1280x720-5,1124611,1191668,67057,4.5426,1660417425.57,86.0743,0.05100000000000193,5.0,95.0,-95.1000000000002
5132,4303615,1660417425,4.106,4.106,43.264,1280x720-10,2351420,2380427,29007,9.0729,1660417425.952,4.5303,0.35300000000000153,10.0,5.0,-30.300000000000153
5365,4306826,1660417429,3.21,3.210,43.567,1280x720-100,23717705,23777999,60294,90.6169,1660417430.139,81.544,0.30299999999999727,100.0,90.0,-20.299999999999727
5482,4309914,1660417432,2.117,2.117,43.567,1280x720-50,11859025,11890485,31460,45.3148,1660417432.493,45.3021,0.0,50.0,50.0,0.0
5506,4311382,1660417433,2.659,2.659,43.567,1280x720-10,2351420,2380406,28986,9.0728,1660417433.721,36.242,0.0,10.0,40.0,-30.0
5623,4314141,1660417436,1.896,1.896,43.567,1280x720-50,11859025,11890492,31467,45.3148,1660417436.477,36.242,0.0,50.0,40.0,10.0
5647,4314943,1660417437,3.099,3.099,43.567,1280x720-10,2351420,2380445,29025,9.0729,1660417437.293,36.2419,0.0,10.0,40.0,-30.0
5764,4318199,1660417440,1.848,1.848,43.567,1280x720-50,11859025,11890494,31469,45.3148,1660417440.543,36.2419,0.0,50.0,40.0,10.0
5788,4318818,1660417441,3.229,3.229,43.567,1280x720-10,2351420,2380423,29003,9.0729,1660417441.15,36.2419,0.0,10.0,40.0,-30.0
5905,4321466,1660417443,2.577,2.577,43.567,1280x720-50,11859025,11890488,31463,45.3148,1660417443.815,36.2419,0.0,50.0,40.0,10.0
6022,4322949,1660417445,3.1,3.100,43.567,1280x720-50,11859025,11889639,30614,45.3148,1660417445.293,0.0,0.0,50.0,0.0,50.0
6139,4326423,1660417448,1.631,1.631,43.567,1280x720-50,11859025,11889641,30616,45.3148,1660417448.766,0.0,0.0,50.0,0.0,50.0
6163,4326880,1660417449,3.177,3.177,43.567,1280x720-10,2351420,2380442,29022,9.0729,1660417449.213,36.2419,0.0,10.0,40.0,-30.0
6280,4328420,1660417450,3.632,3.632,43.567,1280x720-50,11859025,11890495,31470,45.3148,1660417450.76,36.2419,0.0,50.0,40.0,10.0
