,local_time,unixtimestamp,videoBuffer,audioBuffer,cumRebuffer,format_vid,byteOffset,totalByteLength,byteLength,ssim,mod_timestamp,ssim_diff,cumRebuffer_diff,New_Bitrate,New_Bitrate_diff,qoe
11,3301621,1660067043,2.002,2.002,0.905,1280x720-5,1124688,1191650,66962,4.5425,1660067043.554,0.0,0.0,5.0,0.0,5.0
35,3302912,1660067044,2.965,2.965,1.156,1280x720-10,2351466,2380435,28969,9.0729,1660067044.809,4.5304,0.2509999999999999,10.0,5.0,-20.099999999999987
152,3307044,1660067048,0.832,0.832,1.156,1280x720-50,11859257,11890482,31225,45.3148,1660067048.915,36.2419,0.0,50.0,40.0,10.0
164,3307404,1660067049,2.524,2.524,1.156,1280x720-5,1124633,1191657,67024,4.5424,1660067049.36,40.7724,0.0,5.0,45.0,-40.0
281,3309599,1660067051,2.328,2.328,1.156,1280x720-50,11859257,11890466,31209,45.3147,1660067051.469,40.7723,0.0,50.0,45.0,5.0
398,3311703,1660067053,2.226,2.226,1.156,1280x720-50,11859257,11889609,30352,45.3147,1660067053.597,0.0,0.0,50.0,0.0,50.0
422,3312173,1660067054,3.754,3.754,1.156,1280x720-10,2351443,2380417,28974,9.0728,1660067054.046,36.2419,0.0,10.0,40.0,-30.0
655,3316159,1660067058,1.771,1.771,1.156,1280x720-100,23717937,23777996,60059,90.6169,1660067058.048,81.5441,0.0,100.0,90.0,10.0
679,3316761,1660067058,3.174,3.174,1.156,1280x720-10,2351443,2403840,52397,9.1621,1660067058.65,81.4548,0.0,10.0,90.0,-80.0
796,3319145,1660067061,2.786,2.786,1.156,1280x720-50,11859141,11890429,31288,45.3147,1660067061.023,36.1526,0.0,50.0,40.0,10.0
913,3321193,1660067063,2.747,2.747,1.156,1280x720-50,11859141,11889584,30443,45.3149,1660067063.066,0.00019999999999953388,0.0,50.0,0.0,50.0
1043,3323509,1660067065,2.433,2.433,1.156,1280x720-50,13188299,13200851,12552,50.312,1660067065.39,4.997099999999996,0.0,50.0,0.0,50.0
1160,3325337,1660067067,2.605,2.605,1.156,1280x720-50,11859141,11889608,30467,45.3149,1660067067.208,4.997099999999996,0.0,50.0,0.0,50.0
1277,3328025,1660067069,1.914,1.914,1.156,1280x720-50,11859141,11889617,30476,45.3148,1660067069.906,0.00010000000000331966,0.0,50.0,0.0,50.0
1301,3328878,1660067070,3.063,3.063,1.156,1280x720-10,2351443,2380421,28978,9.0729,1660067070.853,36.2419,0.0,10.0,40.0,-30.0
1418,3331885,1660067073,2.065,2.065,1.156,1280x720-50,11859141,11890440,31299,45.3149,1660067073.771,36.242000000000004,0.0,50.0,40.0,10.0
1442,3332775,1660067074,3.172,3.172,1.156,1280x720-10,2351443,2380426,28983,9.0729,1660067074.719,36.242000000000004,0.0,10.0,40.0,-30.0
1559,3335235,1660067077,2.72,2.720,1.156,1280x720-50,11859141,11890433,31292,45.3148,1660067077.106,36.2419,0.0,50.0,40.0,10.0
1676,3337649,1660067079,2.309,2.309,1.156,1280x720-50,11859141,11889589,30448,45.3148,1660067079.539,0.0,0.0,50.0,0.0,50.0
1793,3339485,1660067081,2.469,2.469,1.156,1280x720-50,11859141,11889581,30440,45.3149,1660067081.365,0.00010000000000331966,0.0,50.0,0.0,50.0
1910,3341888,1660067083,2.07,2.070,1.156,1280x720-50,11859141,11889574,30433,45.3147,1660067083.76,0.00019999999999953388,0.0,50.0,0.0,50.0
1934,3342347,1660067084,3.615,3.615,1.156,1280x720-10,2351443,2380431,28988,9.0729,1660067084.218,36.2418,0.0,10.0,40.0,-30.0
2167,3347375,1660067089,0.59,0.590,1.156,1280x720-100,23717937,23777999,60062,90.6169,1660067089.257,81.544,0.0,100.0,90.0,10.0
2179,3347835,1660067089,2.209,2.209,1.156,1280x720-5,1124622,1191652,67030,4.5425,1660067089.717,86.0744,0.0,5.0,95.0,-90.0
2203,3348591,1660067090,3.816,3.816,1.51,1280x720-10,2351443,2380428,28985,9.0729,1660067090.482,4.5304,0.3540000000000001,10.0,5.0,-30.400000000000006
2436,3354242,1660067096,0.386,0.386,1.662,1280x720-100,23717937,23777999,60062,90.6169,1660067096.137,81.544,0.1519999999999999,100.0,90.0,-5.199999999999992
2448,3354630,1660067096,2.263,2.263,1.914,1280x720-5,1124622,1191653,67031,4.5425,1660067096.525,86.0744,0.252,5.0,95.0,-115.2
2472,3355415,1660067097,3.484,3.484,1.914,1280x720-10,2351443,2380426,28983,9.0729,1660067097.341,4.5304,0.0,10.0,5.0,5.0
2705,3360792,1660067102,0.524,0.524,2.269,1280x720-100,23717937,23777999,60062,90.6169,1660067102.663,81.544,0.3550000000000002,100.0,90.0,-25.50000000000002
2717,3361125,1660067102,2.526,2.526,2.621,1280x720-5,1124622,1191665,67043,4.5426,1660067102.996,86.0743,0.35199999999999987,5.0,95.0,-125.19999999999999
2834,3363348,1660067105,2.919,2.919,3.225,1280x720-50,11859141,11890479,31338,45.3148,1660067105.221,40.7722,0.6040000000000001,50.0,45.0,-55.400000000000006
2951,3366015,1660067107,2.255,2.255,3.225,1280x720-50,11859141,11889637,30496,45.3148,1660067107.908,0.0,0.0,50.0,0.0,50.0
2975,3366592,1660067108,3.683,3.683,3.225,1280x720-10,2351443,2380426,28983,9.0729,1660067108.473,36.2419,0.0,10.0,40.0,-30.0
3208,3371303,1660067113,0.971,0.971,3.225,1280x720-100,23717937,23777999,60062,90.6169,1660067113.181,81.544,0.0,100.0,90.0,10.0
3220,3371703,1660067113,2.574,2.574,3.225,1280x720-5,1124622,1191636,67014,4.5425,1660067113.581,86.0744,0.0,5.0,95.0,-90.0
3337,3374326,1660067116,2.267,2.267,3.477,1280x720-50,11859141,11890493,31352,45.3149,1660067116.199,40.772400000000005,0.2519999999999998,50.0,45.0,-20.199999999999978
3361,3375077,1660067116,3.514,3.514,3.477,1280x720-10,2351466,2380438,28972,9.073,1660067116.95,36.2419,0.0,10.0,40.0,-30.0
3594,3381311,1660067123,0.966,0.966,5.092,1280x720-100,23717937,23778000,60063,90.6169,1660067123.201,81.54390000000001,1.6149999999999998,100.0,90.0,-151.49999999999997
3606,3381622,1660067123,2.968,2.968,5.443,1280x720-5,1124622,1191647,67025,4.5425,1660067123.512,86.0744,0.351,5.0,95.0,-125.1
3723,3384959,1660067126,2.2,2.200,5.995,1280x720-50,11859141,11890494,31353,45.3148,1660067126.831,40.7723,0.5520000000000005,50.0,45.0,-50.200000000000045
3747,3385502,1660067127,3.662,3.662,5.995,1280x720-10,2351443,2380426,28983,9.0729,1660067127.392,36.2419,0.0,10.0,40.0,-30.0
3980,3391176,1660067133,0.471,0.471,6.449,1280x720-100,23717937,23778000,60063,90.6169,1660067133.049,81.544,0.45399999999999974,100.0,90.0,-35.39999999999998
3992,3391623,1660067133,2.473,2.473,6.903,1280x720-5,1124622,1191658,67036,4.5426,1660067133.496,86.0743,0.45399999999999974,5.0,95.0,-135.39999999999998
4109,3393848,1660067135,2.854,2.854,7.508,1280x720-50,11859141,11890493,31352,45.3148,1660067135.729,40.7722,0.6050000000000004,50.0,45.0,-55.50000000000004
4226,3396610,1660067138,2.089,2.089,7.508,1280x720-50,11859141,11889641,30500,45.3148,1660067138.491,0.0,0.0,50.0,0.0,50.0
4250,3397514,1660067139,3.191,3.191,7.508,1280x720-10,2351443,2380416,28973,9.0728,1660067139.399,36.242,0.0,10.0,40.0,-30.0
4367,3400275,1660067142,2.427,2.427,7.508,1280x720-50,11859141,11890495,31354,45.3148,1660067142.167,36.242,0.0,50.0,40.0,10.0
4484,3403210,1660067145,1.501,1.501,7.508,1280x720-50,11859141,11889640,30499,45.3148,1660067145.095,0.0,0.0,50.0,0.0,50.0
4508,3403784,1660067145,2.922,2.922,7.508,1280x720-10,2351443,2380418,28975,9.0728,1660067145.669,36.242,0.0,10.0,40.0,-30.0
4625,3406663,1660067148,2.049,2.049,7.508,1280x720-50,11859141,11890494,31353,45.3148,1660067148.546,36.242,0.0,50.0,40.0,10.0
4649,3407291,1660067149,3.425,3.425,7.508,1280x720-10,2351443,2380427,28984,9.0729,1660067149.168,36.2419,0.0,10.0,40.0,-30.0
4882,3412717,1660067154,0.717,0.717,8.215,1280x720-100,23717937,23777999,60062,90.6169,1660067154.591,81.544,0.7069999999999999,100.0,90.0,-60.69999999999999
4894,3413054,1660067154,2.719,2.719,8.517,1280x720-5,1124622,1191661,67039,4.5426,1660067154.928,86.0743,0.3019999999999996,5.0,95.0,-120.19999999999996
5011,3415642,1660067157,2.292,2.292,8.669,1280x720-50,11859141,11890460,31319,45.3147,1660067157.523,40.7721,0.15200000000000102,50.0,45.0,-10.200000000000102
5035,3416233,1660067158,3.705,3.705,8.669,1280x720-10,2351443,2380426,28983,9.0729,1660067158.107,36.2418,0.0,10.0,40.0,-30.0
5268,3421154,1660067163,0.784,0.784,8.669,1280x720-100,23717937,23777998,60061,90.6169,1660067163.043,81.544,0.0,100.0,90.0,10.0
5280,3421552,1660067163,2.39,2.390,8.669,1280x720-5,1124611,1191661,67050,4.5426,1660067163.441,86.0743,0.0,5.0,95.0,-90.0
5397,3424727,1660067166,1.364,1.364,8.771,1280x720-50,11859025,11890455,31430,45.3148,1660067166.616,40.7722,0.10200000000000031,50.0,45.0,-5.200000000000031
5409,3425131,1660067166,2.959,2.959,8.771,1280x720-5,1124611,1194998,70387,4.5553,1660067167.02,40.759499999999996,0.0,5.0,45.0,-40.0
5526,3428797,1660067170,1.295,1.295,8.771,1280x720-50,11859025,11890457,31432,45.3149,1660067170.692,40.7596,0.0,50.0,45.0,5.0
5538,3429244,1660067171,2.849,2.849,8.771,1280x720-5,1124611,1191656,67045,4.5425,1660067171.126,40.772400000000005,0.0,5.0,45.0,-40.0
5655,3432881,1660067174,1.217,1.217,8.771,1280x720-50,11859025,11890443,31418,45.3149,1660067174.775,40.772400000000005,0.0,50.0,45.0,5.0
5667,3433230,1660067175,2.873,2.873,8.771,1280x720-5,1124611,1191662,67051,4.5426,1660067175.116,40.7723,0.0,5.0,45.0,-40.0
5784,3437455,1660067179,0.646,0.646,8.771,1280x720-50,11859025,11890473,31448,45.3148,1660067179.355,40.7722,0.0,50.0,45.0,5.0
5796,3437961,1660067179,2.339,2.339,8.922,1280x720-5,1124611,1191663,67052,4.5426,1660067179.861,40.7722,0.1509999999999998,5.0,45.0,-55.09999999999998
5913,3441410,1660067183,0.892,0.892,8.922,1280x720-50,11859025,11890486,31461,45.3148,1660067183.315,40.7722,0.0,50.0,45.0,5.0
5925,3441755,1660067183,2.565,2.565,8.922,1280x720-5,1124611,1191667,67056,4.5426,1660067183.66,40.7722,0.0,5.0,45.0,-40.0
6042,3445267,1660067187,1.181,1.181,8.974,1280x720-50,11859025,11890490,31465,45.3148,1660067187.154,40.7722,0.0519999999999996,50.0,45.0,-0.1999999999999602
6054,3445633,1660067187,2.818,2.818,8.974,1280x720-5,1124611,1191654,67043,4.5426,1660067187.52,40.7722,0.0,5.0,45.0,-40.0
6171,3449432,1660067191,1.019,1.019,8.974,1280x720-50,11859025,11890496,31471,45.3148,1660067191.309,40.7722,0.0,50.0,45.0,5.0
6183,3449970,1660067191,2.478,2.478,8.974,1280x720-5,1124611,1191661,67050,4.5426,1660067191.847,40.7722,0.0,5.0,45.0,-40.0
6300,3453925,1660067195,0.763,0.763,9.175,1280x720-50,11859025,11890495,31470,45.3148,1660067195.813,40.7722,0.2010000000000005,50.0,45.0,-15.100000000000051
6312,3454301,1660067196,2.765,2.765,9.529,1280x720-5,1124611,1191652,67041,4.5426,1660067196.176,40.7722,0.3539999999999992,5.0,45.0,-75.39999999999992
6429,3457145,1660067199,2.723,2.723,10.336,1280x720-50,11859025,11890493,31468,45.3148,1660067199.03,40.7722,0.8070000000000004,50.0,45.0,-75.70000000000005
