,local_time,unixtimestamp,videoBuffer,audioBuffer,cumRebuffer,format_vid,byteOffset,totalByteLength,byteLength,ssim,mod_timestamp,ssim_diff,cumRebuffer_diff,New_Bitrate,New_Bitrate_diff,qoe
11,601708,1660413724,2.002,2.002,0.452,1280x720-5,1124688,1191650,66962,4.5425,1660413724.044,0.0,0.0,5.0,0.0,5.0
35,602295,1660413724,4.004,4.004,1.054,1280x720-10,2351466,2380435,28969,9.0729,1660413724.631,4.5304,0.6020000000000001,10.0,5.0,-55.20000000000001
268,606025,1660413728,2.357,2.357,1.104,1280x720-100,23718169,23777998,59829,90.6168,1660413729.01,81.5439,0.050000000000000044,100.0,90.0,4.999999999999996
385,607107,1660413729,3.272,3.272,1.104,1280x720-50,11859257,11890426,31169,45.3149,1660413729.442,45.301899999999996,0.0,50.0,50.0,0.0
502,608025,1660413730,4.357,4.357,1.104,1280x720-50,11859257,11889612,30355,45.3147,1660413730.357,0.00019999999999953388,0.0,50.0,0.0,50.0
735,611746,1660413734,2.638,2.638,1.104,1280x720-100,23718169,23777998,59829,90.6169,1660413735.024,45.3022,0.0,100.0,50.0,50.0
852,612448,1660413734,3.933,3.933,1.104,1280x720-50,11859141,11910369,51228,45.3908,1660413735.726,45.2261,0.0,100.0,0.0,100.0
1085,615851,1660413738,2.532,2.532,1.104,1280x720-100,23717937,23777996,60059,90.6169,1660413739.027,45.2261,0.0,100.0,0.0,100.0
1207,616485,1660413738,3.9,3.900,1.104,1280x720-50,12370306,12467649,97343,47.5145,1660413739.661,43.1024,0.0,100.0,0.0,100.0
1440,619902,1660413742,2.492,2.492,1.104,1280x720-100,23717937,23777998,60061,90.6169,1660413743.017,43.1024,0.0,100.0,0.0,100.0
1557,620711,1660413743,3.687,3.687,1.104,1280x720-50,11859141,11890438,31297,45.3149,1660413743.047,45.302,0.0,100.0,0.0,100.0
1790,623528,1660413745,2.865,2.865,1.104,1280x720-100,23718169,23777983,59814,90.617,1660413746.035,45.3021,0.0,100.0,0.0,100.0
1907,624278,1660413746,4.117,4.117,1.104,1280x720-50,11859141,11890462,31321,45.3149,1660413746.609,45.3021,0.0,100.0,0.0,100.0
2140,627965,1660413750,2.432,2.432,1.104,1280x720-100,23717937,23777999,60062,90.6169,1660413751.011,45.302,0.0,100.0,0.0,100.0
2257,628882,1660413751,3.52,3.520,1.104,1280x720-50,11859141,11890451,31310,45.3149,1660413751.216,45.302,0.0,100.0,0.0,100.0
2490,631769,1660413754,2.632,2.632,1.104,1280x720-100,23717937,23777999,60062,90.6169,1660413755.032,45.302,0.0,100.0,0.0,100.0
2607,632676,1660413755,3.73,3.730,1.104,1280x720-50,11859141,11890456,31315,45.3149,1660413755.018,45.302,0.0,100.0,0.0,100.0
2840,635597,1660413757,2.805,2.805,1.104,1280x720-100,23717937,23777996,60059,90.6169,1660413758.031,45.302,0.0,100.0,0.0,100.0
2957,636450,1660413758,3.96,3.960,1.104,1280x720-50,11859141,11890443,31302,45.3148,1660413758.853,45.3021,0.0,100.0,0.0,100.0
3190,639429,1660413761,2.98,2.980,1.104,1280x720-100,23717937,23777998,60061,90.6169,1660413762.034,45.3021,0.0,100.0,0.0,100.0
3307,642791,1660413765,1.621,1.621,1.104,1280x720-50,11859141,11890428,31287,45.3147,1660413765.126,45.3022,0.0,50.0,50.0,0.0
3331,643205,1660413765,3.209,3.209,1.104,1280x720-10,2351443,2380431,28988,9.0729,1660413765.54,36.2418,0.0,10.0,40.0,-30.0
3448,644803,1660413767,3.615,3.615,1.104,1280x720-50,11859141,11890465,31324,45.3149,1660413767.134,36.242000000000004,0.0,50.0,40.0,10.0
3681,647742,1660413770,2.674,2.674,1.104,1280x720-100,23717937,23777999,60062,90.6169,1660413771.026,45.302,0.0,100.0,50.0,50.0
3798,648706,1660413771,3.718,3.718,1.104,1280x720-50,11859141,11890467,31326,45.3147,1660413771.044,45.3022,0.0,100.0,0.0,100.0
4031,652810,1660413775,1.614,1.614,1.104,1280x720-100,23717937,23777999,60062,90.6169,1660413775.144,45.3022,0.0,100.0,0.0,100.0
4055,653169,1660413775,3.26,3.260,1.104,1280x720-10,2351443,2380421,28978,9.0729,1660413775.503,81.544,0.0,10.0,90.0,-80.0
4172,654384,1660413776,4.045,4.045,1.104,1280x720-50,11859141,11890443,31302,45.3149,1660413776.72,36.242000000000004,0.0,50.0,40.0,10.0
4405,660148,1660413782,1.075,1.075,1.809,1280x720-100,23717937,23777999,60062,90.6169,1660413782.489,45.302,0.7049999999999998,100.0,50.0,-20.499999999999986
4417,660320,1660413782,3.077,3.077,2.01,1280x720-5,1124622,1191665,67043,4.5426,1660413782.661,86.0743,0.20099999999999985,5.0,95.0,-110.09999999999998
4534,661349,1660413783,4.124,4.124,2.061,1280x720-50,11859141,11890479,31338,45.3148,1660413783.688,40.7722,0.051000000000000156,50.0,45.0,-0.10000000000001563
4767,664944,1660413787,2.53,2.530,2.061,1280x720-100,23717937,23777999,60062,90.6169,1660413788.019,45.3021,0.0,100.0,50.0,50.0
4884,666186,1660413788,3.3,3.300,2.061,1280x720-50,11859141,11890488,31347,45.3148,1660413788.517,45.3021,0.0,50.0,50.0,0.0
5001,667059,1660413789,4.429,4.429,2.061,1280x720-50,11859141,11889625,30484,45.3149,1660413789.393,0.00010000000000331966,0.0,50.0,0.0,50.0
