,local_time,unixtimestamp,videoBuffer,audioBuffer,cumRebuffer,format_vid,byteOffset,totalByteLength,byteLength,ssim,mod_timestamp,ssim_diff,cumRebuffer_diff,New_Bitrate,New_Bitrate_diff,qoe
11,6569409,1660189625,1.794,1.794,1.206,1280x720-5,1124688,1191650,66962,4.5425,1660189625.901,0.0,0.0,5.0,0.0,5.0
35,6572187,1660189628,1.012,1.012,1.206,1280x720-10,2351466,2380435,28969,9.0729,1660189628.631,4.5304,0.0,10.0,5.0,5.0
48,6573853,1660189630,1.479,1.479,1.308,1280x720-5,1226871,1273575,46704,4.8545,1660189630.274,4.218400000000001,0.10200000000000009,5.0,5.0,-10.20000000000001
60,6575922,1660189632,1.412,1.412,1.308,1280x720-5,1124633,1190804,66171,4.5424,1660189632.629,0.31210000000000004,0.0,5.0,0.0,5.0
72,6577686,1660189634,1.653,1.653,1.308,1280x720-5,1124633,1190807,66174,4.5426,1660189634.066,0.00020000000000042206,0.0,5.0,0.0,5.0
96,6582619,1660189638,0.323,0.323,2.873,1280x720-10,2351466,2380422,28956,9.0729,1660189639.058,4.5303,1.5650000000000002,10.0,5.0,-151.50000000000003
108,6584522,1660189640,2.019,2.019,4.436,1280x720-5,1124622,1191644,67022,4.5425,1660189640.906,4.5304,1.5629999999999997,5.0,5.0,-156.29999999999998
132,6587141,1660189643,1.401,1.401,4.436,1280x720-10,2351443,2380418,28975,9.0728,1660189643.57,4.5303,0.0,10.0,5.0,5.0
144,6588457,1660189644,2.089,2.089,4.436,1280x720-5,1124622,1191657,67035,4.5425,1660189644.956,4.5303,0.0,5.0,5.0,0.0
168,6590568,1660189646,1.981,1.981,4.436,1280x720-10,2351443,2380424,28981,9.0729,1660189647.018,4.5304,0.0,10.0,5.0,5.0
192,6592554,1660189648,1.996,1.996,4.436,1280x720-10,2351443,2379574,28131,9.0729,1660189649.028,0.0,0.0,10.0,0.0,10.0
218,6594448,1660189650,2.109,2.109,4.436,1280x720-10,2555915,2564249,8334,9.7767,1660189650.825,0.7037999999999993,0.0,10.0,0.0,10.0
242,6596122,1660189652,2.431,2.431,4.436,1280x720-10,2351443,2379568,28125,9.0729,1660189652.516,0.7037999999999993,0.0,10.0,0.0,10.0
359,6603970,1660189660,0.298,0.298,8.112,1280x720-50,11859141,11890471,31330,45.3148,1660189660.414,36.2419,3.676,50.0,40.0,-357.6
371,6604847,1660189661,2.3,2.300,8.969,1280x720-5,1124622,1191651,67029,4.5425,1660189661.228,40.7723,0.8569999999999993,5.0,45.0,-125.69999999999993
395,6606634,1660189663,3.003,3.003,9.473,1280x720-10,2351443,2380419,28976,9.0728,1660189663.018,4.5303,0.5040000000000013,10.0,5.0,-45.400000000000134
512,6617054,1660189673,0.645,0.645,15.414,1280x720-50,11859141,11890456,31315,45.3149,1660189673.448,36.2421,5.940999999999999,50.0,40.0,-584.0999999999999
524,6618283,1660189674,2.647,2.647,16.671,1280x720-5,1124622,1191649,67027,4.5425,1660189674.673,40.772400000000005,1.2569999999999997,5.0,45.0,-165.69999999999996
641,6628636,1660189685,0.631,0.631,22.917,1280x720-50,11859141,11890443,31302,45.3148,1660189685.026,40.7723,6.246000000000002,50.0,45.0,-619.6000000000003
653,6629725,1660189686,2.633,2.633,24.024,1280x720-5,1124622,1198679,74057,4.5693,1660189686.115,40.7455,1.1069999999999993,5.0,45.0,-150.69999999999993
