,local_time,unixtimestamp,videoBuffer,audioBuffer,cumRebuffer,format_vid,byteOffset,totalByteLength,byteLength,ssim,mod_timestamp,ssim_diff,cumRebuffer_diff,New_Bitrate,New_Bitrate_diff,qoe
11,15364228,1660356225,2.002,2.002,2.165,1280x720-5,1124688,1191650,66962,4.5425,1660356225.77,0.0,0.0,5.0,0.0,5.0
35,15366374,1660356227,1.95,1.950,2.215,1280x720-10,2351466,2380435,28969,9.0729,1660356227.722,4.5304,0.04999999999999982,10.0,5.0,1.7763568394002505e-14
60,15367964,1660356229,2.362,2.362,2.215,1280x720-10,2453703,2522123,68420,9.6161,1660356229.356,0.5431999999999988,0.0,10.0,0.0,10.0
177,15371944,1660356233,1.144,1.144,2.974,1280x720-50,11859257,11890426,31169,45.3149,1660356233.326,35.698800000000006,0.7590000000000003,50.0,40.0,-65.90000000000003
189,15372280,1660356233,3.146,3.146,3.278,1280x720-5,1124633,1191660,67027,4.5426,1660356233.662,40.7723,0.3039999999999998,5.0,45.0,-70.39999999999998
306,15373997,1660356235,3.585,3.585,3.429,1280x720-50,11859257,11890463,31206,45.3147,1660356235.374,40.7721,0.1509999999999998,50.0,45.0,-10.09999999999998
539,15376813,1660356238,2.77,2.770,3.429,1280x720-100,23717937,23777999,60062,90.6169,1660356238.156,45.3022,0.0,100.0,50.0,50.0
656,15377698,1660356239,3.89,3.890,3.429,1280x720-50,11859141,11890432,31291,45.3149,1660356239.047,45.302,0.0,100.0,0.0,100.0
889,15380329,1660356241,3.256,3.256,3.429,1280x720-100,23717937,23777985,60048,90.6169,1660356242.051,45.302,0.0,100.0,0.0,100.0
1006,15382110,1660356243,3.48,3.480,3.429,1280x720-50,11859141,11890429,31288,45.3147,1660356244.015,45.3022,0.0,100.0,0.0,100.0
1239,15385142,1660356246,2.448,2.448,3.429,1280x720-100,23717937,23777996,60059,90.6169,1660356247.013,45.3022,0.0,100.0,0.0,100.0
1369,15385738,1660356247,3.862,3.862,3.429,1280x720-50,13188299,13201705,13406,50.312,1660356247.081,40.3049,0.0,100.0,0.0,100.0
1602,15389172,1660356250,2.42,2.420,3.429,1280x720-100,23717937,23777998,60061,90.6169,1660356251.008,40.3049,0.0,100.0,0.0,100.0
1719,15390573,1660356251,3.022,3.022,3.429,1280x720-50,11859141,11890471,31330,45.3148,1660356251.928,45.3021,0.0,50.0,50.0,0.0
1836,15390964,1660356252,4.639,4.639,3.429,1280x720-50,11859141,11889597,30456,45.3149,1660356252.31,0.00010000000000331966,0.0,50.0,0.0,50.0
