,local_time,unixtimestamp,videoBuffer,audioBuffer,cumRebuffer,format_vid,byteOffset,totalByteLength,byteLength,ssim,mod_timestamp,ssim_diff,cumRebuffer_diff,New_Bitrate,New_Bitrate_diff,qoe
11,8085205,1660348946,2.002,2.002,0.755,1280x720-5,1124688,1191650,66962,4.5425,1660348946.575,0.0,0.0,5.0,0.0,5.0
35,8086139,1660348947,3.531,3.531,1.207,1280x720-10,2351466,2380435,28969,9.0729,1660348947.506,4.5304,0.45200000000000007,10.0,5.0,-40.20000000000001
268,8089392,1660348950,2.282,2.282,1.207,1280x720-100,23718169,23777998,59829,90.6168,1660348950.744,81.5439,0.0,100.0,90.0,10.0
292,8089965,1660348951,3.713,3.713,1.207,1280x720-10,2351466,2380400,28934,9.0728,1660348951.31,81.544,0.0,10.0,90.0,-80.0
525,8095381,1660348956,0.79,0.790,1.662,1280x720-100,23718169,23777999,59830,90.6169,1660348956.725,81.5441,0.45499999999999985,100.0,90.0,-35.499999999999986
537,8095636,1660348956,2.792,2.792,1.914,1280x720-5,1124633,1191662,67029,4.5426,1660348956.98,86.0743,0.252,5.0,95.0,-115.2
654,8097209,1660348958,3.835,3.835,2.519,1280x720-50,11859141,11910369,51228,45.3908,1660348958.558,40.8482,0.6050000000000002,50.0,45.0,-55.50000000000002
887,8099880,1660348961,3.169,3.169,2.519,1280x720-100,23717937,23777996,60059,90.6169,1660348961.231,45.2261,0.0,100.0,50.0,50.0
1009,8101211,1660348962,3.842,3.842,2.519,1280x720-50,12370306,12467649,97343,47.5145,1660348962.579,43.1024,0.0,100.0,0.0,100.0
1242,8104277,1660348965,2.772,2.772,2.519,1280x720-100,23717937,23777998,60061,90.6169,1660348965.635,43.1024,0.0,100.0,0.0,100.0
1359,8105833,1660348967,3.218,3.218,2.519,1280x720-50,11859141,11890438,31297,45.3149,1660348967.182,45.302,0.0,50.0,50.0,0.0
1489,8107547,1660348968,3.511,3.511,2.519,1280x720-50,13188299,13200851,12552,50.312,1660348968.897,4.997099999999996,0.0,50.0,0.0,50.0
1722,8112900,1660348974,0.299,0.299,2.62,1280x720-100,23717937,23777998,60061,90.6169,1660348974.386,40.3049,0.10099999999999998,100.0,50.0,39.900000000000006
1734,8113823,1660348975,1.707,1.707,2.923,1280x720-5,1124622,1191659,67037,4.5426,1660348975.239,86.0743,0.30299999999999994,5.0,95.0,-120.3
1758,8118732,1660348980,1.87,1.870,5.946,1280x720-10,2351443,2380421,28978,9.0729,1660348980.119,4.5303,3.0229999999999997,10.0,5.0,-297.29999999999995
1782,8120140,1660348981,2.966,2.966,6.449,1280x720-10,2351443,2379566,28123,9.0728,1660348981.554,9.999999999976694e-05,0.5030000000000001,10.0,0.0,-40.30000000000001
1899,8128289,1660348989,0.342,0.342,9.875,1280x720-50,11859141,11890456,31315,45.3149,1660348989.669,36.2421,3.426,50.0,40.0,-332.6
1911,8129052,1660348990,2.124,2.124,10.429,1280x720-5,1124622,1191649,67027,4.5425,1660348990.413,40.772400000000005,0.5540000000000003,5.0,45.0,-95.40000000000003
1935,8130190,1660348991,2.988,2.988,10.429,1280x720-10,2351443,2380425,28982,9.0728,1660348991.536,4.5303,0.0,10.0,5.0,5.0
2052,8133822,1660348995,1.354,1.354,10.429,1280x720-50,11859141,11890435,31294,45.3149,1660348995.194,36.2421,0.0,50.0,40.0,10.0
2064,8134121,1660348995,3.06,3.060,10.429,1280x720-5,1124622,1191648,67026,4.5425,1660348995.493,40.772400000000005,0.0,5.0,45.0,-40.0
2181,8137490,1660348998,1.695,1.695,10.429,1280x720-50,11859141,11890467,31326,45.3147,1660348998.841,40.7722,0.0,50.0,45.0,5.0
2205,8138142,1660348999,3.043,3.043,10.429,1280x720-10,2351443,2380427,28984,9.0729,1660348999.652,36.2418,0.0,10.0,40.0,-30.0
