,local_time,unixtimestamp,videoBuffer,audioBuffer,cumRebuffer,format_vid,byteOffset,totalByteLength,byteLength,ssim,mod_timestamp,ssim_diff,cumRebuffer_diff,New_Bitrate,New_Bitrate_diff,qoe
11,23089801,1660598071,2.002,2.002,24.16,1280x720-5,1124688,1191650,66962,4.5425,1660598071.577,0.0,0.0,5.0,0.0,5.0
35,23096745,1660598078,1.429,1.429,28.443,1280x720-10,2351466,2380435,28969,9.0729,1660598078.29,4.5304,4.283000000000001,10.0,5.0,-423.3000000000001
48,23098330,1660598079,1.85,1.850,28.443,1280x720-5,1226871,1273575,46704,4.8545,1660598079.833,4.218400000000001,0.0,5.0,5.0,0.0
72,23100585,1660598082,1.594,1.594,28.443,1280x720-10,2351466,2380400,28934,9.0728,1660598082.656,4.218300000000001,0.0,10.0,5.0,5.0
96,23102249,1660598083,1.937,1.937,28.443,1280x720-10,2351466,2379571,28105,9.0729,1660598083.752,9.999999999976694e-05,0.0,10.0,0.0,10.0
120,23104900,1660598086,1.286,1.286,28.443,1280x720-10,2351466,2379569,28103,9.0729,1660598086.434,0.0,0.0,10.0,0.0,10.0
132,23105960,1660598087,2.223,2.223,28.443,1280x720-5,1124622,1191644,67022,4.5425,1660598087.582,4.5304,0.0,5.0,5.0,0.0
156,23107799,1660598089,2.419,2.419,28.443,1280x720-10,2351443,2380418,28975,9.0728,1660598089.345,4.5303,0.0,10.0,5.0,5.0
278,23114489,1660598095,0.313,0.313,30.963,1280x720-50,12370306,12467649,97343,47.5145,1660598096.057,38.4417,2.5199999999999996,50.0,40.0,-241.99999999999994
290,23114880,1660598096,2.274,2.274,31.266,1280x720-5,1124622,1191655,67033,4.5425,1660598096.391,42.971999999999994,0.30299999999999727,5.0,45.0,-70.29999999999973
314,23115682,1660598097,3.731,3.731,31.518,1280x720-10,2351443,2380427,28984,9.0729,1660598097.402,4.5304,0.25200000000000244,10.0,5.0,-20.200000000000244
547,23120149,1660598101,1.269,1.269,31.518,1280x720-100,23718169,23777983,59814,90.617,1660598101.718,81.5441,0.0,100.0,90.0,10.0
559,23121127,1660598102,2.293,2.293,31.518,1280x720-5,1124622,1191654,67032,4.5425,1660598102.643,86.0745,0.0,5.0,95.0,-90.0
583,23121717,1660598103,3.701,3.701,31.518,1280x720-10,2351443,2380424,28981,9.0729,1660598103.297,4.5304,0.0,10.0,5.0,5.0
816,23128950,1660598110,0.91,0.910,33.938,1280x720-100,23717937,23777999,60062,90.6169,1660598110.542,81.544,2.4200000000000017,100.0,90.0,-232.00000000000017
828,23131026,1660598112,1.419,1.419,34.491,1280x720-5,1124622,1191655,67033,4.5425,1660598112.611,86.0744,0.5529999999999973,5.0,95.0,-145.29999999999973
840,23134512,1660598116,1.056,1.056,35.55,1280x720-5,1124622,1190801,66179,4.5425,1660598116.148,0.0,1.0589999999999975,5.0,0.0,-100.89999999999975
852,23135791,1660598117,1.871,1.871,35.651,1280x720-5,1124622,1190796,66174,4.5425,1660598117.331,0.0,0.1010000000000062,5.0,0.0,-5.10000000000062
876,23137543,1660598119,2.123,2.123,35.651,1280x720-10,2351443,2380425,28982,9.0728,1660598119.045,4.5303,0.0,10.0,5.0,5.0
900,23139402,1660598120,2.26,2.260,35.651,1280x720-10,2351443,2379560,28117,9.0728,1660598120.914,0.0,0.0,10.0,0.0,10.0
924,23142600,1660598124,1.064,1.064,35.651,1280x720-10,2351443,2379568,28125,9.0728,1660598124.196,0.0,0.0,10.0,0.0,10.0
936,23144966,1660598126,1.824,1.824,36.712,1280x720-5,1124622,1191661,67039,4.5426,1660598126.629,4.530200000000001,1.061,5.0,5.0,-106.1
960,23147127,1660598128,1.657,1.657,36.712,1280x720-10,2351443,2380427,28984,9.0729,1660598128.724,4.5303,0.0,10.0,5.0,5.0
984,23148346,1660598129,2.446,2.446,36.712,1280x720-10,2351443,2379571,28128,9.0729,1660598129.874,0.0,0.0,10.0,0.0,10.0
1101,23153564,1660598135,1.297,1.297,38.73,1280x720-50,11859141,11890467,31326,45.3147,1660598135.107,36.2418,2.0179999999999936,50.0,40.0,-191.79999999999936
1113,23154296,1660598135,2.762,2.762,38.881,1280x720-5,1124622,1191656,67034,4.5425,1660598135.839,40.7722,0.15100000000000335,5.0,45.0,-55.100000000000335
1230,23158309,1660598139,0.749,0.749,38.881,1280x720-50,11859141,11890442,31301,45.3149,1660598139.809,40.772400000000005,0.0,50.0,45.0,5.0
1242,23159442,1660598140,2.689,2.689,39.892,1280x720-5,1124622,1191659,67037,4.5426,1660598141.133,40.7723,1.0110000000000028,5.0,45.0,-141.10000000000028
1359,23164886,1660598146,0.767,0.767,41.353,1280x720-50,11859141,11890458,31317,45.3148,1660598146.398,40.7722,1.4609999999999985,50.0,45.0,-141.09999999999985
1371,23165715,1660598147,2.537,2.537,41.957,1280x720-5,1124622,1191665,67043,4.5426,1660598147.215,40.7722,0.6039999999999992,5.0,45.0,-100.39999999999992
1488,23172029,1660598153,0.886,0.886,44.578,1280x720-50,11859141,11890479,31338,45.3148,1660598153.543,40.7722,2.621000000000002,50.0,45.0,-257.10000000000025
1500,23172866,1660598154,2.082,2.082,44.578,1280x720-5,1124622,1191663,67041,4.5426,1660598154.386,40.7722,0.0,5.0,45.0,-40.0
1524,23174250,1660598155,2.702,2.702,44.578,1280x720-10,2351443,2380426,28983,9.0729,1660598155.778,4.5303,0.0,10.0,5.0,5.0
1641,23197556,1660598179,0.432,0.432,63.492,1280x720-50,11859141,11890479,31338,45.3149,1660598179.074,36.242000000000004,18.913999999999994,50.0,40.0,-1881.3999999999994
1653,23199449,1660598180,1.782,1.782,64.749,1280x720-5,1124622,1191636,67014,4.5425,1660598180.95,40.772400000000005,1.256999999999998,5.0,45.0,-165.6999999999998
1677,23200678,1660598182,2.549,2.549,64.749,1280x720-10,2351443,2380418,28975,9.0729,1660598182.191,4.5304,0.0,10.0,5.0,5.0
1794,23203811,1660598185,1.417,1.417,64.749,1280x720-50,11859141,11890495,31354,45.3148,1660598185.313,36.2419,0.0,50.0,40.0,10.0
1806,23204651,1660598186,2.585,2.585,64.749,1280x720-5,1124622,1191661,67039,4.5426,1660598186.464,40.7722,0.0,5.0,45.0,-40.0
1923,23207907,1660598189,1.33,1.330,64.749,1280x720-50,11859141,11890495,31354,45.3148,1660598189.406,40.7722,0.0,50.0,45.0,5.0
1935,23208499,1660598189,2.735,2.735,64.749,1280x720-5,1124622,1191654,67032,4.5425,1660598189.998,40.7723,0.0,5.0,45.0,-40.0
2052,23224548,1660598206,0.638,0.638,76.624,1280x720-50,11859141,11890493,31352,45.3148,1660598206.108,40.7723,11.875,50.0,45.0,-1182.5
