,local_time,unixtimestamp,videoBuffer,audioBuffer,cumRebuffer,format_vid,byteOffset,totalByteLength,byteLength,ssim,mod_timestamp,ssim_diff,cumRebuffer_diff,New_Bitrate,New_Bitrate_diff,qoe
11,1160058,1660498958,2.002,2.002,1.055,1280x720-5,1124688,1191650,66962,4.5425,1660498958.507,0.0,0.0,5.0,0.0,5.0
35,1161782,1660498960,2.587,2.587,1.356,1280x720-10,2351466,2380435,28969,9.0729,1660498960.194,4.5304,0.30100000000000016,10.0,5.0,-25.100000000000016
152,1167216,1660498965,1.175,1.175,3.371,1280x720-50,11859257,11890482,31225,45.3148,1660498965.634,36.2419,2.0149999999999997,50.0,40.0,-191.49999999999997
164,1167816,1660498966,2.995,2.995,3.774,1280x720-5,1124633,1191657,67024,4.5424,1660498966.236,40.7724,0.403,5.0,45.0,-80.30000000000001
281,1172065,1660498970,0.748,0.748,3.774,1280x720-50,11859257,11890466,31209,45.3147,1660498970.47,40.7723,0.0,50.0,45.0,5.0
293,1172409,1660498970,2.405,2.405,3.774,1280x720-5,1124633,1191662,67029,4.5426,1660498970.814,40.7721,0.0,5.0,45.0,-40.0
410,1175017,1660498973,2.173,2.173,4.078,1280x720-50,11859141,11910369,51228,45.3908,1660498973.456,40.8482,0.30400000000000027,50.0,45.0,-25.400000000000027
434,1175529,1660498973,3.667,3.667,4.078,1280x720-10,2351443,2380418,28975,9.0728,1660498973.968,36.318,0.0,10.0,40.0,-30.0
667,1179619,1660498978,1.573,1.573,4.078,1280x720-100,23717937,23777985,60048,90.6169,1660498978.018,81.5441,0.0,100.0,90.0,10.0
691,1180073,1660498978,3.128,3.128,4.078,1280x720-10,2351443,2380424,28981,9.0729,1660498978.472,81.544,0.0,10.0,90.0,-80.0
808,1182162,1660498980,3.034,3.034,4.078,1280x720-50,11859141,11890438,31297,45.3149,1660498980.58,36.242000000000004,0.0,50.0,40.0,10.0
938,1185053,1660498983,2.146,2.146,4.078,1280x720-50,13188299,13200851,12552,50.312,1660498983.456,4.997099999999996,0.0,50.0,0.0,50.0
962,1185365,1660498983,3.841,3.841,4.078,1280x720-10,2351443,2380421,28978,9.0729,1660498983.768,41.23909999999999,0.0,10.0,40.0,-30.0
1195,1188828,1660498987,2.374,2.374,4.078,1280x720-100,23717937,23777999,60062,90.6169,1660498987.228,81.544,0.0,100.0,90.0,10.0
1312,1190180,1660498988,3.029,3.029,4.078,1280x720-50,11859141,11890451,31310,45.3149,1660498988.586,45.302,0.0,50.0,50.0,0.0
1429,1191438,1660498989,3.766,3.766,4.078,1280x720-50,11859141,11889586,30445,45.3149,1660498989.884,0.0,0.0,50.0,0.0,50.0
1662,1194819,1660498993,2.396,2.396,4.078,1280x720-100,23717937,23777999,60062,90.6169,1660498994.016,45.302,0.0,100.0,50.0,50.0
1779,1195988,1660498994,3.226,3.226,4.078,1280x720-50,11859141,11890433,31292,45.3148,1660498994.397,45.3021,0.0,50.0,50.0,0.0
1896,1196916,1660498995,4.3,4.300,4.078,1280x720-50,11859141,11889589,30448,45.3148,1660498995.329,0.0,0.0,50.0,0.0,50.0
2129,1200571,1660498998,2.648,2.648,4.078,1280x720-100,23717937,23777998,60061,90.6169,1660498999.038,45.3021,0.0,100.0,50.0,50.0
2246,1202428,1660499000,2.791,2.791,4.078,1280x720-50,11859141,11890428,31287,45.3147,1660499000.834,45.3022,0.0,50.0,50.0,0.0
2363,1203608,1660499002,3.612,3.612,4.078,1280x720-50,11859141,11889613,30472,45.3147,1660499002.007,0.0,0.0,50.0,0.0,50.0
2596,1206086,1660499004,3.133,3.133,4.078,1280x720-100,23717937,23777999,60062,90.6169,1660499005.057,45.3022,0.0,100.0,50.0,50.0
2713,1207224,1660499005,3.999,3.999,4.078,1280x720-50,11859141,11890444,31303,45.3149,1660499005.644,45.302,0.0,100.0,0.0,100.0
2946,1210027,1660499008,3.196,3.196,4.078,1280x720-100,23717937,23777999,60062,90.6169,1660499009.054,45.302,0.0,100.0,0.0,100.0
3063,1211628,1660499010,3.601,3.601,4.078,1280x720-50,11859141,11890467,31326,45.3147,1660499010.034,45.3022,0.0,100.0,0.0,100.0
3296,1214479,1660499012,2.755,2.755,4.078,1280x720-100,23717937,23777999,60062,90.6169,1660499013.045,45.3022,0.0,100.0,0.0,100.0
3413,1215509,1660499013,3.718,3.718,4.078,1280x720-50,11859141,11890443,31302,45.3149,1660499014.03,45.302,0.0,100.0,0.0,100.0
3646,1218181,1660499016,3.049,3.049,4.078,1280x720-100,23717937,23777999,60062,90.6169,1660499017.06,45.302,0.0,100.0,0.0,100.0
3763,1220107,1660499018,3.133,3.133,4.078,1280x720-50,11859141,11890467,31326,45.3147,1660499018.542,45.3022,0.0,50.0,50.0,0.0
3880,1221281,1660499019,3.954,3.954,4.078,1280x720-50,11859141,11889625,30484,45.3148,1660499019.681,9.999999999621423e-05,0.0,50.0,0.0,50.0
4113,1224390,1660499022,2.851,2.851,4.078,1280x720-100,23717937,23777999,60062,90.6169,1660499023.044,45.3021,0.0,100.0,50.0,50.0
4230,1225619,1660499024,3.625,3.625,4.078,1280x720-50,11859141,11890488,31347,45.3148,1660499024.018,45.3021,0.0,100.0,0.0,100.0
4463,1228447,1660499026,2.792,2.792,4.078,1280x720-100,23717937,23777999,60062,90.6169,1660499027.045,45.3021,0.0,100.0,0.0,100.0
4580,1229637,1660499028,3.607,3.607,4.078,1280x720-50,11859141,11890493,31352,45.3148,1660499028.05,45.3021,0.0,100.0,0.0,100.0
4813,1232485,1660499030,2.768,2.768,4.078,1280x720-100,23718169,23777999,59830,90.617,1660499031.048,45.302200000000006,0.0,100.0,0.0,100.0
4930,1233540,1660499031,3.715,3.715,4.078,1280x720-50,11859141,11890495,31354,45.3148,1660499032.055,45.302200000000006,0.0,100.0,0.0,100.0
5163,1236294,1660499034,2.962,2.962,4.078,1280x720-100,23717937,23778000,60063,90.6169,1660499035.043,45.3021,0.0,100.0,0.0,100.0
5280,1237232,1660499035,4.027,4.027,4.078,1280x720-50,11859141,11890495,31354,45.3148,1660499035.642,45.3021,0.0,100.0,0.0,100.0
5513,1240962,1660499039,2.298,2.298,4.078,1280x720-100,23717937,23778000,60063,90.6169,1660499040.001,45.3021,0.0,100.0,0.0,100.0
5537,1244445,1660499042,1.223,1.223,4.431,1280x720-10,2351443,2380426,28983,9.0729,1660499042.972,81.544,0.35299999999999976,10.0,90.0,-115.29999999999998
5549,1246039,1660499044,2.368,2.368,5.187,1280x720-5,1124622,1191653,67031,4.5426,1660499044.525,4.5303,0.7560000000000002,5.0,5.0,-75.60000000000002
