,local_time,unixtimestamp,videoBuffer,audioBuffer,cumRebuffer,format_vid,byteOffset,totalByteLength,byteLength,ssim,mod_timestamp,ssim_diff,cumRebuffer_diff,New_Bitrate,New_Bitrate_diff,qoe
11,24114620,1660179375,2.002,2.002,3.124,1280x720-5,1124688,1191650,66962,4.5425,1660179376.23,0.0,0.0,5.0,0.0,5.0
35,24120309,1660179381,0.993,0.993,5.695,1280x720-10,2351466,2380435,28969,9.0729,1660179381.939,4.5304,2.571,10.0,5.0,-252.10000000000002
48,24123740,1660179385,1.282,1.282,7.366,1280x720-5,1226871,1273575,46704,4.8545,1660179385.245,4.218400000000001,1.6709999999999994,5.0,5.0,-167.09999999999994
60,24125834,1660179387,1.224,1.224,7.366,1280x720-5,1124633,1190804,66171,4.5424,1660179387.31,0.31210000000000004,0.0,5.0,0.0,5.0
72,24127555,1660179388,1.606,1.606,7.417,1280x720-5,1124633,1190807,66174,4.5426,1660179388.947,0.00020000000000042206,0.051000000000000156,5.0,0.0,-0.10000000000001563
96,24132689,1660179394,0.831,0.831,9.738,1280x720-10,2351466,2380422,28956,9.0729,1660179394.205,4.5303,2.3209999999999997,10.0,5.0,-227.09999999999997
108,24135162,1660179396,1.375,1.375,10.695,1280x720-5,1124622,1191644,67022,4.5425,1660179396.544,4.5304,0.9570000000000007,5.0,5.0,-95.70000000000007
120,24137536,1660179398,1.004,1.004,10.695,1280x720-5,1124622,1190794,66172,4.5425,1660179399.026,0.0,0.0,5.0,0.0,5.0
132,24142325,1660179403,1.746,1.746,14.17,1280x720-5,1124622,1190804,66182,4.5425,1660179403.698,0.0,3.4749999999999996,5.0,0.0,-342.49999999999994
156,24156593,1660179417,1.127,1.127,25.708,1280x720-10,2351443,2380424,28981,9.0729,1660179418.317,4.5304,11.537999999999998,10.0,5.0,-1148.8
168,24163087,1660179424,0.748,0.748,29.738,1280x720-5,1124622,1191654,67032,4.5425,1660179424.699,4.5304,4.030000000000001,5.0,5.0,-403.0000000000001
180,24170391,1660179431,0.923,0.923,35.13,1280x720-5,1124622,1190796,66174,4.5425,1660179431.875,0.0,5.392000000000003,5.0,0.0,-534.2000000000003
192,24175397,1660179436,1.104,1.104,38.254,1280x720-5,1124622,1190801,66179,4.5425,1660179436.767,0.0,3.1239999999999952,5.0,0.0,-307.3999999999995
204,24179509,1660179440,0.874,0.874,40.119,1280x720-5,1124622,1190806,66184,4.5426,1660179441.191,9.999999999976694e-05,1.865000000000002,5.0,0.0,-181.5000000000002
216,24185355,1660179446,1.055,1.055,44.051,1280x720-5,1124622,1190798,66176,4.5425,1660179447.144,9.999999999976694e-05,3.932000000000002,5.0,0.0,-388.2000000000002
228,24191688,1660179453,0.917,0.917,48.18,1280x720-5,1124622,1190802,66180,4.5425,1660179453.234,0.0,4.128999999999998,5.0,0.0,-407.89999999999975
240,24198696,1660179460,0.448,0.448,52.665,1280x720-5,1124622,1190801,66179,4.5425,1660179460.25,0.0,4.484999999999999,5.0,0.0,-443.49999999999994
252,24203629,1660179464,1.053,1.053,56.099,1280x720-5,1124622,1190796,66174,4.5425,1660179465.193,0.0,3.4339999999999975,5.0,0.0,-338.39999999999975
264,24207124,1660179468,1.146,1.146,57.612,1280x720-5,1124622,1190804,66182,4.5425,1660179468.613,0.0,1.5130000000000052,5.0,0.0,-146.30000000000052
276,24210134,1660179471,1.157,1.157,58.571,1280x720-5,1124622,1197826,73204,4.5693,1660179471.564,0.026799999999999713,0.9589999999999961,5.0,0.0,-90.89999999999961
288,24213386,1660179474,0.928,0.928,59.581,1280x720-5,1124622,1190795,66173,4.5425,1660179475.326,0.026799999999999713,1.0100000000000051,5.0,0.0,-96.00000000000051
300,24216064,1660179477,1.915,1.915,61.198,1280x720-5,1124622,1190808,66186,4.5426,1660179477.495,9.999999999976694e-05,1.6169999999999973,5.0,0.0,-156.69999999999973
324,24221461,1660179482,1.064,1.064,63.719,1280x720-10,2351443,2380427,28984,9.0729,1660179482.951,4.5303,2.521000000000001,10.0,5.0,-247.10000000000008
336,24226528,1660179487,1.046,1.046,66.643,1280x720-5,1124622,1191652,67030,4.5425,1660179488.238,4.5304,2.9239999999999995,5.0,5.0,-292.4
348,24233169,1660179494,0.711,0.711,70.877,1280x720-5,1124622,1190801,66179,4.5425,1660179494.543,0.0,4.233999999999995,5.0,0.0,-418.39999999999947
360,24239746,1660179501,0.398,0.398,75.052,1280x720-5,1124622,1190803,66181,4.5425,1660179501.242,0.0,4.175000000000011,5.0,0.0,-412.50000000000114
372,24246763,1660179508,1.239,1.239,80.85,1280x720-5,1124622,1190800,66178,4.5425,1660179508.576,0.0,5.797999999999988,5.0,0.0,-574.7999999999988
384,24254316,1660179515,1.056,1.056,86.086,1280x720-5,1124622,1190806,66184,4.5426,1660179516.959,9.999999999976694e-05,5.236000000000004,5.0,0.0,-518.6000000000004
396,24264169,1660179525,0.907,0.907,93.691,1280x720-5,1124622,1190809,66187,4.5426,1660179526.789,0.0,7.605000000000004,5.0,0.0,-755.5000000000005
408,24281314,1660179542,0.391,0.391,108.188,1280x720-5,1124622,1190812,66190,4.5426,1660179543.172,0.0,14.497,5.0,0.0,-1444.7
420,24296077,1660179557,1.24,1.240,121.723,1280x720-5,1124622,1190807,66185,4.5426,1660179558.222,0.0,13.534999999999997,5.0,0.0,-1348.4999999999995
432,24306965,1660179568,1.056,1.056,130.385,1280x720-5,1124622,1190810,66188,4.5426,1660179568.616,0.0,8.661999999999992,5.0,0.0,-861.1999999999991
