,local_time,unixtimestamp,videoBuffer,audioBuffer,cumRebuffer,format_vid,byteOffset,totalByteLength,byteLength,ssim,mod_timestamp,ssim_diff,cumRebuffer_diff,New_Bitrate,New_Bitrate_diff,qoe
11,11265568,1660194321,2.002,2.002,2.115,1280x720-5,1124688,1191650,66962,4.5425,1660194321.955,0.0,0.0,5.0,0.0,5.0
35,11267024,1660194323,2.757,2.757,2.316,1280x720-10,2351466,2380435,28969,9.0729,1660194323.55,4.5304,0.20099999999999962,10.0,5.0,-15.099999999999962
152,11268955,1660194325,2.821,2.821,2.316,1280x720-50,11859257,11890482,31225,45.3148,1660194325.335,36.2419,0.0,50.0,40.0,10.0
269,11269861,1660194326,3.924,3.924,2.316,1280x720-50,11859257,11889572,30315,45.3149,1660194326.241,0.00010000000000331966,0.0,50.0,0.0,50.0
502,11273480,1660194329,2.301,2.301,2.316,1280x720-100,23718169,23777999,59830,90.6169,1660194330.004,45.302,0.0,100.0,50.0,50.0
619,11274341,1660194330,3.446,3.446,2.316,1280x720-50,11859257,11890463,31206,45.3147,1660194330.861,45.3022,0.0,100.0,0.0,100.0
852,11277324,1660194333,2.465,2.465,2.316,1280x720-100,23717937,23777999,60062,90.6169,1660194334.022,45.3022,0.0,100.0,0.0,100.0
969,11278247,1660194334,3.542,3.542,2.316,1280x720-50,11859141,11890432,31291,45.3149,1660194334.642,45.302,0.0,100.0,0.0,100.0
1202,11281337,1660194337,2.457,2.457,2.316,1280x720-100,23717937,23777985,60048,90.6169,1660194338.024,45.302,0.0,100.0,0.0,100.0
1319,11282266,1660194338,3.529,3.529,2.316,1280x720-50,11859141,11890429,31288,45.3147,1660194338.647,45.3022,0.0,100.0,0.0,100.0
1552,11285370,1660194341,2.423,2.423,2.316,1280x720-100,23717937,23777996,60059,90.6169,1660194342.012,45.3022,0.0,100.0,0.0,100.0
1682,11286428,1660194342,3.366,3.366,2.316,1280x720-50,13188299,13201705,13406,50.312,1660194342.819,40.3049,0.0,100.0,0.0,100.0
1915,11288546,1660194344,3.258,3.258,2.316,1280x720-100,23717937,23777998,60061,90.6169,1660194345.074,40.3049,0.0,100.0,0.0,100.0
2032,11290062,1660194346,3.739,3.739,2.316,1280x720-50,11859141,11890471,31330,45.3148,1660194347.034,45.3021,0.0,100.0,0.0,100.0
2265,11292848,1660194349,2.954,2.954,2.316,1280x720-100,23717937,23777999,60062,90.6169,1660194350.043,45.3021,0.0,100.0,0.0,100.0
2382,11293860,1660194350,3.948,3.948,2.316,1280x720-50,11859141,11890440,31299,45.3149,1660194350.239,45.302,0.0,100.0,0.0,100.0
2615,11296751,1660194353,3.06,3.060,2.316,1280x720-100,23717937,23777999,60062,90.6169,1660194354.052,45.302,0.0,100.0,0.0,100.0
2732,11297829,1660194354,3.979,3.979,2.316,1280x720-50,11859141,11890433,31292,45.3148,1660194354.211,45.3021,0.0,100.0,0.0,100.0
2965,11300563,1660194356,3.251,3.251,2.316,1280x720-100,23717937,23777997,60060,90.6168,1660194357.067,45.302,0.0,100.0,0.0,100.0
3082,11301616,1660194357,4.199,4.199,2.316,1280x720-50,11859141,11890435,31294,45.3149,1660194358.053,45.301899999999996,0.0,100.0,0.0,100.0
3315,11305269,1660194361,2.547,2.547,2.316,1280x720-100,23717937,23777997,60060,90.6169,1660194362.024,45.302,0.0,100.0,0.0,100.0
3432,11306349,1660194362,3.462,3.462,2.316,1280x720-50,11859141,11890467,31326,45.3147,1660194362.728,45.3022,0.0,100.0,0.0,100.0
3665,11309409,1660194365,2.413,2.413,2.316,1280x720-100,23717937,23777999,60062,90.6169,1660194366.019,45.3022,0.0,100.0,0.0,100.0
3782,11310480,1660194366,3.339,3.339,2.316,1280x720-50,11859141,11890444,31303,45.3149,1660194367.071,45.302,0.0,100.0,0.0,100.0
4015,11313471,1660194369,2.353,2.353,2.316,1280x720-100,23717937,23777999,60062,90.6169,1660194370.006,45.302,0.0,100.0,0.0,100.0
4132,11314693,1660194371,3.135,3.135,2.316,1280x720-50,11859141,11890467,31326,45.3147,1660194371.071,45.3022,0.0,50.0,50.0,0.0
4249,11315537,1660194371,4.294,4.294,2.316,1280x720-50,11859141,11889588,30447,45.3149,1660194371.915,0.00019999999999953388,0.0,50.0,0.0,50.0
4482,11319097,1660194375,2.731,2.731,2.316,1280x720-100,23717937,23777997,60060,90.6169,1660194376.038,45.302,0.0,100.0,50.0,50.0
4599,11320148,1660194376,3.685,3.685,2.316,1280x720-50,11859141,11890458,31317,45.3148,1660194376.531,45.3021,0.0,100.0,0.0,100.0
4832,11323079,1660194379,2.759,2.759,2.316,1280x720-100,23717937,23777999,60062,90.6169,1660194380.032,45.3021,0.0,100.0,0.0,100.0
4949,11324203,1660194380,3.629,3.629,2.316,1280x720-50,11859141,11890479,31338,45.3148,1660194380.581,45.3021,0.0,100.0,0.0,100.0
5182,11327529,1660194383,2.31,2.310,2.316,1280x720-100,23717937,23777999,60062,90.6169,1660194384.004,45.3021,0.0,100.0,0.0,100.0
5299,11328546,1660194384,3.289,3.289,2.316,1280x720-50,11859141,11890488,31347,45.3148,1660194385.017,45.3021,0.0,50.0,50.0,0.0
5416,11329691,1660194386,4.148,4.148,2.316,1280x720-50,11859141,11889625,30484,45.3149,1660194386.071,0.00010000000000331966,0.0,50.0,0.0,50.0
5649,11332898,1660194389,2.941,2.941,2.316,1280x720-100,23717937,23777999,60062,90.6169,1660194390.048,45.302,0.0,100.0,50.0,50.0
5766,11334933,1660194391,2.906,2.906,2.316,1280x720-50,11859141,11890493,31352,45.3149,1660194391.314,45.302,0.0,50.0,50.0,0.0
5883,11337320,1660194393,2.526,2.526,2.316,1280x720-50,11859141,11889641,30500,45.3148,1660194393.841,0.00010000000000331966,0.0,50.0,0.0,50.0
6000,11339307,1660194395,2.539,2.539,2.316,1280x720-50,11859141,11889640,30499,45.3148,1660194395.697,0.0,0.0,50.0,0.0,50.0
6117,11341336,1660194397,2.512,2.512,2.316,1280x720-50,11859141,11889641,30500,45.3148,1660194397.725,0.0,0.0,50.0,0.0,50.0
6234,11343249,1660194399,2.607,2.607,2.316,1280x720-50,11859141,11889640,30499,45.3148,1660194399.634,0.0,0.0,50.0,0.0,50.0
6351,11345055,1660194401,2.797,2.797,2.316,1280x720-50,11859141,11889639,30498,45.3148,1660194401.437,0.0,0.0,50.0,0.0,50.0
6468,11346878,1660194403,2.981,2.981,2.316,1280x720-50,11859141,11889640,30499,45.3148,1660194403.257,0.0,0.0,50.0,0.0,50.0
6585,11348584,1660194404,3.276,3.276,2.316,1280x720-50,11859141,11889641,30500,45.3148,1660194404.971,0.0,0.0,50.0,0.0,50.0
6702,11350138,1660194406,3.72,3.720,2.316,1280x720-50,11859141,11889639,30498,45.3148,1660194406.521,0.0,0.0,50.0,0.0,50.0
6935,11353351,1660194409,2.508,2.508,2.316,1280x720-100,23717937,23778000,60063,90.6169,1660194409.746,45.3021,0.0,100.0,50.0,50.0
7052,11355047,1660194411,2.825,2.825,2.316,1280x720-50,11859141,11890493,31352,45.3147,1660194411.457,45.3022,0.0,50.0,50.0,0.0
7169,11356524,1660194412,3.345,3.345,2.316,1280x720-50,11859141,11889641,30500,45.3148,1660194412.921,9.999999999621423e-05,0.0,50.0,0.0,50.0
7402,11359581,1660194415,2.29,2.290,2.316,1280x720-100,23717937,23778000,60063,90.6169,1660194415.959,45.3021,0.0,100.0,50.0,50.0
7426,11360041,1660194416,3.833,3.833,2.316,1280x720-10,2351443,2380418,28975,9.0728,1660194416.46,81.5441,0.0,10.0,90.0,-80.0
7659,11364716,1660194421,1.156,1.156,2.316,1280x720-100,23717937,23777999,60062,90.6169,1660194421.105,81.5441,0.0,100.0,90.0,10.0
7671,11365168,1660194421,2.708,2.708,2.316,1280x720-5,1124622,1191665,67043,4.5426,1660194421.557,86.0743,0.0,5.0,95.0,-90.0
7788,11368380,1660194424,1.498,1.498,2.316,1280x720-50,11859141,11890473,31332,45.3148,1660194424.787,40.7722,0.0,50.0,45.0,5.0
7800,11368737,1660194425,3.146,3.146,2.316,1280x720-5,1124622,1191661,67039,4.5426,1660194425.116,40.7722,0.0,5.0,45.0,-40.0
7917,11371573,1660194427,2.312,2.312,2.316,1280x720-50,11859141,11890460,31319,45.3147,1660194427.954,40.7721,0.0,50.0,45.0,5.0
8034,11374166,1660194430,1.721,1.721,2.316,1280x720-50,11859141,11889624,30483,45.3148,1660194430.567,9.999999999621423e-05,0.0,50.0,0.0,50.0
8058,11374725,1660194431,3.163,3.163,2.316,1280x720-10,2351443,2380423,28980,9.0729,1660194431.11,36.2419,0.0,10.0,40.0,-30.0
8175,11376930,1660194433,2.958,2.958,2.316,1280x720-50,11859025,11890462,31437,45.3149,1660194433.315,36.242000000000004,0.0,50.0,40.0,10.0
8292,11380181,1660194436,1.707,1.707,2.316,1280x720-50,11859025,11889601,30576,45.3148,1660194436.56,0.00010000000000331966,0.0,50.0,0.0,50.0
8316,11380807,1660194437,3.079,3.079,2.316,1280x720-10,2351420,2380418,28998,9.0728,1660194437.194,36.242,0.0,10.0,40.0,-30.0
