,local_time,unixtimestamp,videoBuffer,audioBuffer,cumRebuffer,format_vid,byteOffset,totalByteLength,byteLength,ssim,mod_timestamp,ssim_diff,cumRebuffer_diff,New_Bitrate,New_Bitrate_diff,qoe
11,3053545,1660186109,2.002,2.002,32.472,1280x720-5,1124688,1191650,66962,4.5425,1660186120.842,0.0,0.0,5.0,0.0,5.0
35,3065194,1660186121,2.107,2.107,42.155,1280x720-10,2351466,2380435,28969,9.0729,1660186132.649,4.5304,9.683,10.0,5.0,-963.3
60,3065677,1660186122,3.701,3.701,42.256,1280x720-10,2453703,2522123,68420,9.6161,1660186122.061,0.5431999999999988,0.10099999999999909,10.0,0.0,-0.09999999999990905
293,3069033,1660186125,2.344,2.344,42.256,1280x720-100,23718169,23777987,59818,90.6171,1660186125.419,81.00099999999999,0.0,100.0,90.0,10.0
410,3070687,1660186127,2.688,2.688,42.256,1280x720-50,11859257,11890466,31209,45.3147,1660186127.065,45.30239999999999,0.0,50.0,50.0,0.0
527,3072928,1660186129,2.447,2.447,42.256,1280x720-50,11859257,11889609,30352,45.3147,1660186129.314,0.0,0.0,50.0,0.0,50.0
644,3074678,1660186131,2.704,2.704,42.256,1280x720-50,11859141,11909515,50374,45.3908,1660186131.062,0.07609999999999673,0.0,50.0,0.0,50.0
761,3076371,1660186132,3.012,3.012,42.256,1280x720-50,11859141,11889578,30437,45.3149,1660186132.754,0.07589999999999719,0.0,50.0,0.0,50.0
883,3077992,1660186134,3.393,3.393,42.256,1280x720-50,12370306,12466795,96489,47.5145,1660186134.38,2.1995999999999967,0.0,50.0,0.0,50.0
1116,3081035,1660186137,2.351,2.351,42.256,1280x720-100,23717937,23777998,60061,90.6169,1660186137.445,43.1024,0.0,100.0,50.0,50.0
1233,3082875,1660186139,2.511,2.511,42.256,1280x720-50,11859141,11890438,31297,45.3149,1660186139.252,45.302,0.0,50.0,50.0,0.0
1363,3084476,1660186140,2.912,2.912,42.256,1280x720-50,13188299,13200851,12552,50.312,1660186140.86,4.997099999999996,0.0,50.0,0.0,50.0
1480,3086114,1660186142,3.28,3.280,42.256,1280x720-50,11859141,11889608,30467,45.3149,1660186142.545,4.997099999999996,0.0,50.0,0.0,50.0
