,local_time,unixtimestamp,videoBuffer,audioBuffer,cumRebuffer,format_vid,byteOffset,totalByteLength,byteLength,ssim,mod_timestamp,ssim_diff,cumRebuffer_diff,New_Bitrate,New_Bitrate_diff,qoe
11,9019759,1660534478,2.002,2.002,1.512,1280x720-5,1124688,1191650,66962,4.5425,1660534478.22,0.0,0.0,5.0,0.0,5.0
35,9021508,1660534479,2.951,2.951,2.218,1280x720-10,2351466,2380435,28969,9.0729,1660534479.967,4.5304,0.706,10.0,5.0,-65.6
152,9024651,1660534483,1.808,1.808,2.218,1280x720-50,11859257,11890482,31225,45.3148,1660534483.077,36.2419,0.0,50.0,40.0,10.0
176,9025201,1660534483,3.265,3.265,2.218,1280x720-10,2351466,2380400,28934,9.0728,1660534483.627,36.242,0.0,10.0,40.0,-30.0
293,9027304,1660534485,3.163,3.163,2.218,1280x720-50,11859257,11890466,31209,45.3147,1660534485.717,36.2419,0.0,50.0,40.0,10.0
410,9030343,1660534488,2.13,2.130,2.218,1280x720-50,11859257,11889609,30352,45.3147,1660534488.763,0.0,0.0,50.0,0.0,50.0
434,9031255,1660534489,3.212,3.212,2.218,1280x720-10,2351443,2380417,28974,9.0728,1660534489.738,36.2419,0.0,10.0,40.0,-30.0
551,9034193,1660534492,2.286,2.286,2.218,1280x720-50,11859141,11890432,31291,45.3149,1660534492.6,36.2421,0.0,50.0,40.0,10.0
575,9034531,1660534492,3.944,3.944,2.218,1280x720-10,2351443,2403840,52397,9.1621,1660534492.938,36.1528,0.0,10.0,40.0,-30.0
808,9039553,1660534497,0.927,0.927,2.218,1280x720-100,23717937,23777998,60061,90.6169,1660534498.026,81.4548,0.0,100.0,90.0,10.0
820,9039905,1660534498,2.575,2.575,2.218,1280x720-5,1124622,1191654,67032,4.5425,1660534498.352,86.0744,0.0,5.0,95.0,-90.0
950,9041982,1660534500,2.497,2.497,2.218,1280x720-50,13188299,13201705,13406,50.312,1660534500.389,45.769499999999994,0.0,50.0,45.0,5.0
1067,9043765,1660534502,2.718,2.718,2.218,1280x720-50,11859141,11889608,30467,45.3149,1660534502.165,4.997099999999996,0.0,50.0,0.0,50.0
1184,9046004,1660534504,2.477,2.477,2.218,1280x720-50,11859141,11889617,30476,45.3148,1660534504.45,0.00010000000000331966,0.0,50.0,0.0,50.0
