,local_time,unixtimestamp,videoBuffer,audioBuffer,cumRebuffer,format_vid,byteOffset,totalByteLength,byteLength,ssim,mod_timestamp,ssim_diff,cumRebuffer_diff,New_Bitrate,New_Bitrate_diff,qoe
2946,23435080,1660012155,3.377,3.377,20.955,1280x720-10,2351466,2380438,28972,9.073,1660012155.994,36.2419,0.0,10.0,40.0,-30.0
3179,23443740,1660012164,1.056,1.056,25.227,1280x720-100,23717937,23778000,60063,90.6169,1660012164.677,81.54390000000001,4.272000000000002,100.0,90.0,-417.2000000000002
3191,23444302,1660012165,2.682,2.682,25.428,1280x720-5,1124622,1191647,67025,4.5425,1660012165.24,86.0744,0.2010000000000005,5.0,95.0,-110.10000000000005
3308,23448572,1660012169,0.48,0.480,25.428,1280x720-50,11859141,11890494,31353,45.3148,1660012169.497,40.7723,0.0,50.0,45.0,5.0
3320,23449652,1660012170,2.37,2.370,26.339,1280x720-5,1124622,1191656,67034,4.5426,1660012170.651,40.7722,0.9109999999999978,5.0,45.0,-131.0999999999998
3437,23454545,1660012175,1.067,1.067,27.901,1280x720-50,11859141,11890494,31353,45.3148,1660012175.465,40.7722,1.5620000000000012,50.0,45.0,-151.2000000000001
3449,23454969,1660012175,3.069,3.069,28.305,1280x720-5,1124622,1191658,67036,4.5426,1660012175.889,40.7722,0.4039999999999999,5.0,45.0,-80.39999999999999
3566,23457698,1660012178,2.356,2.356,28.305,1280x720-50,11859141,11890493,31352,45.3148,1660012178.624,40.7722,0.0,50.0,45.0,5.0
3683,23462056,1660012182,1.19,1.190,29.415,1280x720-50,11859141,11889641,30500,45.3148,1660012182.984,0.0,1.1099999999999994,50.0,0.0,-60.99999999999994
3695,23462440,1660012183,2.804,2.804,29.415,1280x720-5,1124622,1191652,67030,4.5425,1660012183.384,40.7723,0.0,5.0,45.0,-40.0
3812,23466286,1660012187,0.967,0.967,29.415,1280x720-50,11859141,11890495,31354,45.3148,1660012187.219,40.7723,0.0,50.0,45.0,5.0
3824,23466768,1660012187,2.482,2.482,29.415,1280x720-5,1124622,1191656,67034,4.5425,1660012187.701,40.7723,0.0,5.0,45.0,-40.0
3941,23470044,1660012190,1.208,1.208,29.415,1280x720-50,11859141,11890494,31353,45.3148,1660012190.956,40.7723,0.0,50.0,45.0,5.0
3953,23470465,1660012191,2.793,2.793,29.415,1280x720-5,1124622,1191658,67036,4.5426,1660012191.421,40.7722,0.0,5.0,45.0,-40.0
4070,23474244,1660012195,1.018,1.018,29.415,1280x720-50,11859141,11890491,31350,45.3148,1660012195.172,40.7722,0.0,50.0,45.0,5.0
4082,23474498,1660012195,2.765,2.765,29.415,1280x720-5,1124622,1191663,67041,4.5426,1660012195.426,40.7722,0.0,5.0,45.0,-40.0
4199,23476496,1660012197,2.809,2.809,29.415,1280x720-50,11859141,11890476,31335,45.3148,1660012197.412,40.7722,0.0,50.0,45.0,5.0
4316,23478638,1660012199,2.671,2.671,29.415,1280x720-50,11859141,11889606,30465,45.3147,1660012199.553,9.999999999621423e-05,0.0,50.0,0.0,50.0
4433,23480694,1660012201,2.616,2.616,29.415,1280x720-50,11859141,11889624,30483,45.3148,1660012201.61,9.999999999621423e-05,0.0,50.0,0.0,50.0
4550,23483818,1660012204,1.5,1.500,29.415,1280x720-50,11859141,11889620,30479,45.3148,1660012204.745,0.0,0.0,50.0,0.0,50.0
4562,23484744,1660012205,2.568,2.568,29.415,1280x720-5,1124611,1191661,67050,4.5426,1660012205.926,40.7722,0.0,5.0,45.0,-40.0
4679,23487580,1660012208,1.738,1.738,29.415,1280x720-50,11859025,11890455,31430,45.3148,1660012208.493,40.7722,0.0,50.0,45.0,5.0
4703,23488162,1660012209,3.16,3.160,29.415,1280x720-10,2351420,2380418,28998,9.0728,1660012209.084,36.242,0.0,10.0,40.0,-30.0
4820,23490436,1660012211,2.885,2.885,29.415,1280x720-50,11859025,11890457,31432,45.3149,1660012211.353,36.2421,0.0,50.0,40.0,10.0
4937,23492297,1660012213,3.026,3.026,29.415,1280x720-50,11859025,11889599,30574,45.3149,1660012213.21,0.0,0.0,50.0,0.0,50.0
5054,23494374,1660012215,2.952,2.952,29.415,1280x720-50,11859025,11889589,30564,45.3149,1660012215.305,0.0,0.0,50.0,0.0,50.0
