,local_time,unixtimestamp,videoBuffer,audioBuffer,cumRebuffer,format_vid,byteOffset,totalByteLength,byteLength,ssim,mod_timestamp,ssim_diff,cumRebuffer_diff,New_Bitrate,New_Bitrate_diff,qoe
11,2973375,1660577954,1.925,1.925,1.257,1280x720-5,1124688,1191650,66962,4.5425,1660577955.001,0.0,0.0,5.0,0.0,5.0
35,2974531,1660577956,2.764,2.764,1.257,1280x720-10,2351466,2380435,28969,9.0729,1660577956.06,4.5304,0.0,10.0,5.0,5.0
152,2976532,1660577958,2.771,2.771,1.257,1280x720-50,11859257,11890482,31225,45.3148,1660577958.066,36.2419,0.0,50.0,40.0,10.0
269,2977612,1660577959,3.692,3.692,1.257,1280x720-50,11859257,11889572,30315,45.3149,1660577959.117,0.00010000000000331966,0.0,50.0,0.0,50.0
502,2980414,1660577961,2.895,2.895,1.257,1280x720-100,23718169,23777999,59830,90.6169,1660577962.044,45.302,0.0,100.0,50.0,50.0
619,2981203,1660577962,4.102,4.102,1.257,1280x720-50,11859257,11890463,31206,45.3147,1660577962.789,45.3022,0.0,100.0,0.0,100.0
852,2984819,1660577966,2.493,2.493,1.257,1280x720-100,23717937,23777999,60062,90.6169,1660577967.032,45.3022,0.0,100.0,0.0,100.0
969,2986126,1660577967,3.18,3.180,1.257,1280x720-50,11859141,11890432,31291,45.3149,1660577967.629,45.302,0.0,50.0,50.0,0.0
1091,2987127,1660577968,4.189,4.189,1.257,1280x720-50,12370306,12466795,96489,47.5145,1660577968.634,2.1995999999999967,0.0,50.0,0.0,50.0
1324,2990669,1660577972,2.65,2.650,1.257,1280x720-100,23717937,23777998,60061,90.6169,1660577973.036,43.1024,0.0,100.0,50.0,50.0
1441,2991591,1660577973,3.73,3.730,1.257,1280x720-50,11859141,11890438,31297,45.3149,1660577973.096,45.302,0.0,100.0,0.0,100.0
1674,2994720,1660577976,2.596,2.596,1.257,1280x720-100,23718169,23777983,59814,90.617,1660577977.043,45.3021,0.0,100.0,0.0,100.0
1791,2995667,1660577977,3.655,3.655,1.257,1280x720-50,11859141,11890462,31321,45.3149,1660577977.176,45.3021,0.0,100.0,0.0,100.0
2024,2998745,1660577980,2.579,2.579,1.257,1280x720-100,23717937,23777999,60062,90.6169,1660577981.022,45.302,0.0,100.0,0.0,100.0
2141,3000077,1660577981,3.247,3.247,1.257,1280x720-50,11859141,11890451,31310,45.3149,1660577981.591,45.302,0.0,50.0,50.0,0.0
2258,3001275,1660577982,4.05,4.050,1.257,1280x720-50,11859141,11889586,30445,45.3149,1660577982.794,0.0,0.0,50.0,0.0,50.0
2491,3004343,1660577985,2.987,2.987,1.257,1280x720-100,23717937,23777999,60062,90.6169,1660577986.214,45.302,0.0,100.0,50.0,50.0
2608,3005578,1660577987,3.751,3.751,1.257,1280x720-50,11859141,11890433,31292,45.3148,1660577987.079,45.3021,0.0,100.0,0.0,100.0
2841,3008713,1660577990,2.623,2.623,1.257,1280x720-100,23717937,23777997,60060,90.6168,1660577991.024,45.302,0.0,100.0,0.0,100.0
2958,3009628,1660577991,3.703,3.703,1.257,1280x720-50,11859141,11890435,31294,45.3149,1660577991.133,45.301899999999996,0.0,100.0,0.0,100.0
3191,3012541,1660577994,2.793,2.793,1.257,1280x720-100,23717937,23777997,60060,90.6169,1660577995.031,45.302,0.0,100.0,0.0,100.0
3308,3013342,1660577994,4.002,4.002,1.257,1280x720-50,11859141,11890467,31326,45.3147,1660577995.832,45.3022,0.0,100.0,0.0,100.0
3541,3016831,1660577998,2.511,2.511,1.257,1280x720-100,23717937,23777999,60062,90.6169,1660577999.022,45.3022,0.0,100.0,0.0,100.0
3658,3018459,1660577999,2.882,2.882,1.257,1280x720-50,11859141,11890444,31303,45.3149,1660577999.964,45.302,0.0,50.0,50.0,0.0
3775,3020213,1660578001,3.132,3.132,1.257,1280x720-50,11859141,11889613,30472,45.3147,1660578001.72,0.00019999999999953388,0.0,50.0,0.0,50.0
3892,3023363,1660578004,1.981,1.981,1.257,1280x720-50,11859141,11889613,30472,45.3147,1660578004.874,0.0,0.0,50.0,0.0,50.0
3916,3023830,1660578005,3.515,3.515,1.257,1280x720-10,2351443,2380421,28978,9.0729,1660578005.467,36.2418,0.0,10.0,40.0,-30.0
4149,3026410,1660578007,2.945,2.945,1.257,1280x720-100,23717937,23777997,60060,90.6169,1660578007.915,81.544,0.0,100.0,90.0,10.0
4266,3027987,1660578009,3.363,3.363,1.257,1280x720-50,11859141,11890458,31317,45.3148,1660578009.492,45.3021,0.0,100.0,0.0,100.0
4499,3030641,1660578012,2.718,2.718,1.257,1280x720-100,23717937,23777999,60062,90.6169,1660578012.152,45.3021,0.0,100.0,0.0,100.0
4616,3033811,1660578015,1.542,1.542,1.257,1280x720-50,11859141,11890479,31338,45.3148,1660578015.432,45.3021,0.0,50.0,50.0,0.0
4640,3034416,1660578015,2.941,2.941,1.257,1280x720-10,2351443,2380428,28985,9.0729,1660578016.037,36.2419,0.0,10.0,40.0,-30.0
4757,3035559,1660578017,3.801,3.801,1.257,1280x720-50,11859141,11890488,31347,45.3148,1660578017.059,36.2419,0.0,50.0,40.0,10.0
4990,3038522,1660578020,2.844,2.844,1.257,1280x720-100,23717937,23777999,60062,90.6169,1660578020.022,45.3021,0.0,100.0,50.0,50.0
5107,3039280,1660578020,4.086,4.086,1.257,1280x720-50,11859141,11890493,31352,45.3148,1660578020.78,45.3021,0.0,100.0,0.0,100.0
5340,3042924,1660578024,2.438,2.438,1.257,1280x720-100,23718169,23777999,59830,90.617,1660578025.019,45.302200000000006,0.0,100.0,0.0,100.0
5457,3044105,1660578025,3.265,3.265,1.257,1280x720-50,11859141,11890495,31354,45.3148,1660578025.82,45.302200000000006,0.0,50.0,50.0,0.0
5574,3044963,1660578026,4.405,4.405,1.257,1280x720-50,11859141,11889640,30499,45.3148,1660578026.464,0.0,0.0,50.0,0.0,50.0
5807,3048578,1660578030,2.79,2.790,1.257,1280x720-100,23717937,23778000,60063,90.6169,1660578031.041,45.3021,0.0,100.0,50.0,50.0
5924,3049602,1660578031,3.775,3.775,1.257,1280x720-50,11859141,11890494,31353,45.3148,1660578031.109,45.3021,0.0,100.0,0.0,100.0
6157,3052356,1660578033,3.024,3.024,1.257,1280x720-100,23717937,23777999,60062,90.6169,1660578034.133,45.3021,0.0,100.0,0.0,100.0
6274,3053778,1660578035,3.605,3.605,1.257,1280x720-50,11859141,11890494,31353,45.3148,1660578036.031,45.3021,0.0,100.0,0.0,100.0
6507,3056175,1660578037,3.203,3.203,1.257,1280x720-100,23717937,23778000,60063,90.6169,1660578038.179,45.3021,0.0,100.0,0.0,100.0
6624,3057634,1660578039,3.751,3.751,1.257,1280x720-50,11859141,11890493,31352,45.3148,1660578040.036,45.3021,0.0,100.0,0.0,100.0
6857,3060276,1660578041,3.111,3.111,1.257,1280x720-100,23717937,23778000,60063,90.6169,1660578042.069,45.3021,0.0,100.0,0.0,100.0
6974,3061431,1660578042,3.958,3.958,1.257,1280x720-50,11859141,11890493,31352,45.3147,1660578042.932,45.3022,0.0,100.0,0.0,100.0
7207,3064401,1660578045,2.993,2.993,1.257,1280x720-100,23717937,23778000,60063,90.6169,1660578046.047,45.3022,0.0,100.0,0.0,100.0
7324,3065088,1660578046,4.303,4.303,1.257,1280x720-50,11859141,11890494,31353,45.3148,1660578046.592,45.3021,0.0,100.0,0.0,100.0
7557,3068618,1660578050,2.772,2.772,1.257,1280x720-100,23717937,23778000,60063,90.6169,1660578051.039,45.3021,0.0,100.0,0.0,100.0
7674,3069904,1660578051,3.491,3.491,1.257,1280x720-50,11859141,11890494,31353,45.3148,1660578051.415,45.3021,0.0,100.0,0.0,100.0
7907,3072331,1660578053,3.066,3.066,1.257,1280x720-100,23717937,23777999,60062,90.6169,1660578054.169,45.3021,0.0,100.0,0.0,100.0
8024,3073574,1660578055,3.829,3.829,1.257,1280x720-50,11859141,11890473,31332,45.3148,1660578055.087,45.3021,0.0,100.0,0.0,100.0
8257,3076454,1660578057,2.944,2.944,1.257,1280x720-100,23717937,23777999,60062,90.6169,1660578058.042,45.3021,0.0,100.0,0.0,100.0
8374,3077341,1660578058,4.067,4.067,1.257,1280x720-50,11859141,11890460,31319,45.3147,1660578058.887,45.3022,0.0,100.0,0.0,100.0
8607,3080958,1660578062,2.447,2.447,1.257,1280x720-100,23717937,23777999,60062,90.6169,1660578063.025,45.3022,0.0,100.0,0.0,100.0
8724,3083418,1660578064,1.988,1.988,1.257,1280x720-50,11859141,11890474,31333,45.3148,1660578064.936,45.3021,0.0,50.0,50.0,0.0
8748,3084013,1660578065,3.394,3.394,1.257,1280x720-10,2351420,2380427,29007,9.0729,1660578065.595,36.2419,0.0,10.0,40.0,-30.0
8981,3086763,1660578068,2.644,2.644,1.257,1280x720-100,23717705,23777999,60294,90.6169,1660578068.276,81.544,0.0,100.0,90.0,10.0
9098,3088062,1660578069,3.348,3.348,1.257,1280x720-50,11859025,11890454,31429,45.3148,1660578069.575,45.3021,0.0,100.0,0.0,100.0
9331,3090592,1660578072,2.828,2.828,1.257,1280x720-100,23717705,23777999,60294,90.6169,1660578073.045,45.3021,0.0,100.0,0.0,100.0
9448,3091569,1660578073,3.844,3.844,1.257,1280x720-50,11859025,11890453,31428,45.3149,1660578073.081,45.302,0.0,100.0,0.0,100.0
9681,3094442,1660578075,2.981,2.981,1.257,1280x720-100,23717705,23777999,60294,90.6169,1660578076.043,45.302,0.0,100.0,0.0,100.0
9798,3095287,1660578076,4.13,4.130,1.257,1280x720-50,11859025,11890451,31426,45.3149,1660578076.845,45.302,0.0,100.0,0.0,100.0
10031,3098645,1660578080,2.776,2.776,1.257,1280x720-100,23717705,23777999,60294,90.6169,1660578081.042,45.302,0.0,100.0,0.0,100.0
10148,3100043,1660578081,3.386,3.386,1.257,1280x720-50,11859025,11890488,31463,45.3148,1660578081.563,45.3021,0.0,100.0,0.0,100.0
10381,3103761,1660578085,1.671,1.671,1.257,1280x720-100,23717705,23777999,60294,90.6169,1660578085.276,45.3021,0.0,100.0,0.0,100.0
