,local_time,unixtimestamp,videoBuffer,audioBuffer,cumRebuffer,format_vid,byteOffset,totalByteLength,byteLength,ssim,mod_timestamp,ssim_diff,cumRebuffer_diff,New_Bitrate,New_Bitrate_diff,qoe
11,11356523,1660536814,2.002,2.002,1.006,1280x720-5,1124688,1191650,66962,4.5425,1660536814.862,0.0,0.0,5.0,0.0,5.0
35,11357388,1660536815,3.318,3.318,1.207,1280x720-10,2351466,2380435,28969,9.0729,1660536815.865,4.5304,0.20100000000000007,10.0,5.0,-15.100000000000009
268,11374297,1660536832,1.272,1.272,13.994,1280x720-100,23718169,23777998,59829,90.6168,1660536832.7,81.5439,12.786999999999999,100.0,90.0,-1268.6999999999998
280,11374527,1660536832,3.274,3.274,14.246,1280x720-5,1124633,1191657,67024,4.5424,1660536832.93,86.0744,0.25200000000000067,5.0,95.0,-115.20000000000007
397,11375254,1660536833,4.566,4.566,14.246,1280x720-50,11859257,11890466,31209,45.3147,1660536833.727,40.7723,0.0,50.0,45.0,5.0
630,11378672,1660536837,3.147,3.147,14.246,1280x720-100,23718169,23777998,59829,90.6169,1660536838.063,45.3022,0.0,100.0,50.0,50.0
747,11379558,1660536837,4.264,4.264,14.246,1280x720-50,11859141,11910369,51228,45.3908,1660536838.949,45.2261,0.0,100.0,0.0,100.0
980,11382964,1660536841,2.863,2.863,14.246,1280x720-100,23717937,23777996,60059,90.6169,1660536842.05,45.2261,0.0,100.0,0.0,100.0
1102,11384028,1660536842,3.794,3.794,14.246,1280x720-50,12370306,12467649,97343,47.5145,1660536842.431,43.1024,0.0,100.0,0.0,100.0
1335,11387515,1660536845,2.311,2.311,14.246,1280x720-100,23717937,23777998,60061,90.6169,1660536846.001,43.1024,0.0,100.0,0.0,100.0
1452,11388635,1660536847,3.191,3.191,14.246,1280x720-50,11859141,11890438,31297,45.3149,1660536847.044,45.302,0.0,50.0,50.0,0.0
1582,11390357,1660536848,3.472,3.472,14.246,1280x720-50,13188299,13200851,12552,50.312,1660536849.01,4.997099999999996,0.0,50.0,0.0,50.0
1815,11393295,1660536851,2.539,2.539,14.246,1280x720-100,23717937,23777998,60061,90.6169,1660536852.025,40.3049,0.0,100.0,50.0,50.0
1932,11394311,1660536852,3.522,3.522,14.246,1280x720-50,11859141,11890471,31330,45.3148,1660536852.718,45.3021,0.0,100.0,0.0,100.0
2165,11396939,1660536855,2.892,2.892,14.246,1280x720-100,23717937,23777999,60062,90.6169,1660536856.043,45.3021,0.0,100.0,0.0,100.0
2282,11397973,1660536856,3.867,3.867,14.246,1280x720-50,11859141,11890440,31299,45.3149,1660536856.375,45.302,0.0,100.0,0.0,100.0
