,local_time,unixtimestamp,videoBuffer,audioBuffer,cumRebuffer,format_vid,byteOffset,totalByteLength,byteLength,ssim,mod_timestamp,ssim_diff,cumRebuffer_diff,New_Bitrate,New_Bitrate_diff,qoe
11,71510152,1660084475,2.002,2.002,0.957,1280x720-5,1124688,1191650,66962,4.5425,1660084475.626,0.0,0.0,5.0,0.0,5.0
35,71511147,1660084476,3.221,3.221,1.158,1280x720-10,2351466,2380435,28969,9.0729,1660084476.613,4.5304,0.20099999999999996,10.0,5.0,-15.099999999999994
152,71512571,1660084478,3.798,3.798,1.158,1280x720-50,11859257,11890482,31225,45.3148,1660084478.029,36.2419,0.0,50.0,40.0,10.0
385,71515470,1660084480,2.907,2.907,1.158,1280x720-100,23718169,23777987,59818,90.6171,1660084481.049,45.302299999999995,0.0,100.0,50.0,50.0
502,71516246,1660084481,4.129,4.129,1.158,1280x720-50,11859257,11890466,31209,45.3147,1660084481.707,45.30239999999999,0.0,100.0,0.0,100.0
735,71519792,1660084485,2.588,2.588,1.158,1280x720-100,23718169,23777998,59829,90.6169,1660084486.035,45.3022,0.0,100.0,0.0,100.0
852,71520472,1660084485,3.906,3.906,1.158,1280x720-50,11859141,11910369,51228,45.3908,1660084486.715,45.2261,0.0,100.0,0.0,100.0
1085,71523317,1660084488,3.061,3.061,1.158,1280x720-100,23717937,23777996,60059,90.6169,1660084489.054,45.2261,0.0,100.0,0.0,100.0
1207,71525056,1660084490,3.331,3.331,1.158,1280x720-50,12370306,12467649,97343,47.5145,1660084491.011,43.1024,0.0,100.0,0.0,100.0
1440,71527775,1660084493,2.609,2.609,1.158,1280x720-100,23717937,23777998,60061,90.6169,1660084494.027,43.1024,0.0,100.0,0.0,100.0
1557,71528438,1660084493,3.946,3.946,1.158,1280x720-50,11859141,11890438,31297,45.3149,1660084494.69,45.302,0.0,100.0,0.0,100.0
1790,71531131,1660084496,3.264,3.264,1.158,1280x720-100,23718169,23777983,59814,90.617,1660084497.064,45.3021,0.0,100.0,0.0,100.0
1907,71532450,1660084497,3.941,3.941,1.158,1280x720-50,11859141,11890462,31321,45.3149,1660084498.055,45.3021,0.0,100.0,0.0,100.0
2140,71535959,1660084501,2.436,2.436,1.158,1280x720-100,23717937,23777999,60062,90.6169,1660084502.018,45.302,0.0,100.0,0.0,100.0
2257,71536635,1660084502,3.756,3.756,1.158,1280x720-50,11859141,11890451,31310,45.3149,1660084502.119,45.302,0.0,100.0,0.0,100.0
2490,71539181,1660084504,3.219,3.219,1.158,1280x720-100,23717937,23777999,60062,90.6169,1660084505.068,45.302,0.0,100.0,0.0,100.0
2607,71540490,1660084505,3.912,3.912,1.158,1280x720-50,11859141,11890456,31315,45.3149,1660084506.044,45.302,0.0,100.0,0.0,100.0
2840,71543955,1660084509,2.447,2.447,1.158,1280x720-100,23717937,23777996,60059,90.6169,1660084510.018,45.302,0.0,100.0,0.0,100.0
2957,71544689,1660084510,3.713,3.713,1.158,1280x720-50,11859141,11890443,31302,45.3148,1660084510.148,45.3021,0.0,100.0,0.0,100.0
3190,71547459,1660084512,2.95,2.950,1.158,1280x720-100,23717937,23777998,60061,90.6169,1660084513.048,45.3021,0.0,100.0,0.0,100.0
3307,71548537,1660084513,3.871,3.871,1.158,1280x720-50,11859141,11890428,31287,45.3147,1660084514.078,45.3022,0.0,100.0,0.0,100.0
3540,71551232,1660084516,3.173,3.173,1.158,1280x720-100,23717937,23777998,60061,90.6169,1660084517.055,45.3022,0.0,100.0,0.0,100.0
3657,71552761,1660084518,3.648,3.648,1.158,1280x720-50,11859141,11890465,31324,45.3149,1660084519.029,45.302,0.0,100.0,0.0,100.0
3890,71555823,1660084521,2.591,2.591,1.158,1280x720-100,23717937,23777999,60062,90.6169,1660084522.037,45.302,0.0,100.0,0.0,100.0
4007,71556424,1660084521,3.991,3.991,1.158,1280x720-50,11859141,11890467,31326,45.3147,1660084522.638,45.3022,0.0,100.0,0.0,100.0
4240,71559855,1660084525,2.567,2.567,1.158,1280x720-100,23717937,23777999,60062,90.6169,1660084526.024,45.3022,0.0,100.0,0.0,100.0
4357,71560754,1660084526,3.67,3.670,1.158,1280x720-50,11859141,11890442,31301,45.3149,1660084526.41,45.302,0.0,100.0,0.0,100.0
4590,71563452,1660084528,2.965,2.965,1.158,1280x720-100,23717937,23777997,60060,90.6169,1660084529.044,45.302,0.0,100.0,0.0,100.0
4707,71564216,1660084529,4.205,4.205,1.158,1280x720-50,11859141,11890458,31317,45.3148,1660084529.764,45.3021,0.0,100.0,0.0,100.0
4940,71567986,1660084533,2.441,2.441,1.158,1280x720-100,23717937,23777999,60062,90.6169,1660084534.021,45.3021,0.0,100.0,0.0,100.0
5057,71569290,1660084534,3.14,3.140,1.158,1280x720-50,11859141,11890479,31338,45.3148,1660084534.751,45.3021,0.0,50.0,50.0,0.0
5174,71570638,1660084536,3.794,3.794,1.158,1280x720-50,11859141,11889637,30496,45.3148,1660084536.126,0.0,0.0,50.0,0.0,50.0
5407,71573618,1660084539,2.809,2.809,1.158,1280x720-100,23717937,23777999,60062,90.6169,1660084540.04,45.3021,0.0,100.0,50.0,50.0
5524,71574672,1660084540,3.766,3.766,1.158,1280x720-50,11859141,11890479,31338,45.3149,1660084540.186,45.302,0.0,100.0,0.0,100.0
5757,71577498,1660084542,2.936,2.936,1.158,1280x720-100,23717937,23777999,60062,90.6169,1660084543.043,45.302,0.0,100.0,0.0,100.0
5874,71578449,1660084543,3.992,3.992,1.158,1280x720-50,11859141,11890493,31352,45.3149,1660084543.951,45.302,0.0,100.0,0.0,100.0
6107,71581269,1660084546,3.167,3.167,1.158,1280x720-100,23717937,23778000,60063,90.6169,1660084547.056,45.302,0.0,100.0,0.0,100.0
6224,71582271,1660084547,4.167,4.167,1.158,1280x720-50,11859141,11890494,31353,45.3148,1660084547.813,45.3021,0.0,100.0,0.0,100.0
6457,71585866,1660084551,2.576,2.576,1.158,1280x720-100,23717937,23778000,60063,90.6169,1660084552.021,45.3021,0.0,100.0,0.0,100.0
6574,71586852,1660084552,3.59,3.590,1.158,1280x720-50,11859141,11890494,31353,45.3148,1660084552.321,45.3021,0.0,100.0,0.0,100.0
6807,71589880,1660084555,2.572,2.572,1.158,1280x720-100,23717937,23777999,60062,90.6169,1660084556.035,45.3021,0.0,100.0,0.0,100.0
6924,71591116,1660084556,3.329,3.329,1.158,1280x720-50,11859141,11890494,31353,45.3148,1660084556.59,45.3021,0.0,100.0,0.0,100.0
7157,71593212,1660084558,3.237,3.237,1.158,1280x720-100,23717937,23778000,60063,90.6169,1660084559.072,45.3021,0.0,100.0,0.0,100.0
7274,71594737,1660084560,3.714,3.714,1.158,1280x720-50,11859141,11890493,31352,45.3148,1660084561.055,45.3021,0.0,100.0,0.0,100.0
7507,71597527,1660084562,2.933,2.933,1.158,1280x720-100,23717937,23778000,60063,90.6169,1660084563.039,45.3021,0.0,100.0,0.0,100.0
7624,71598293,1660084563,4.162,4.162,1.158,1280x720-50,11859141,11890493,31352,45.3147,1660084563.766,45.3022,0.0,100.0,0.0,100.0
7857,71601952,1660084567,2.509,2.509,1.158,1280x720-100,23717937,23778000,60063,90.6169,1660084568.017,45.3022,0.0,100.0,0.0,100.0
