,local_time,unixtimestamp,videoBuffer,audioBuffer,cumRebuffer,format_vid,byteOffset,totalByteLength,byteLength,ssim,mod_timestamp,ssim_diff,cumRebuffer_diff,New_Bitrate,New_Bitrate_diff,qoe
11,5125662,1660580107,2.002,2.002,1.055,1280x720-5,1124688,1191650,66962,4.5425,1660580107.215,0.0,0.0,5.0,0.0,5.0
35,5127521,1660580109,2.316,2.316,1.256,1280x720-10,2351466,2380435,28969,9.0729,1660580109.078,4.5304,0.20100000000000007,10.0,5.0,-15.100000000000009
152,5132503,1660580114,0.759,0.759,2.669,1280x720-50,11859257,11890482,31225,45.3148,1660580114.005,36.2419,1.413,50.0,40.0,-131.3
164,5132878,1660580114,2.49,2.490,2.771,1280x720-5,1124633,1191657,67024,4.5424,1660580114.38,40.7724,0.10199999999999987,5.0,45.0,-50.19999999999999
281,5134858,1660580116,2.516,2.516,2.771,1280x720-50,11859257,11890466,31209,45.3147,1660580116.369,40.7723,0.0,50.0,45.0,5.0
398,5136320,1660580117,3.055,3.055,2.771,1280x720-50,11859257,11889609,30352,45.3147,1660580117.826,0.0,0.0,50.0,0.0,50.0
515,5137783,1660580119,3.594,3.594,2.771,1280x720-50,11859141,11909515,50374,45.3908,1660580119.341,0.07609999999999673,0.0,50.0,0.0,50.0
748,5140610,1660580122,2.771,2.771,2.771,1280x720-100,23717937,23777996,60059,90.6169,1660580123.06,45.2261,0.0,100.0,50.0,50.0
870,5141915,1660580123,3.46,3.460,2.771,1280x720-50,12370306,12467649,97343,47.5145,1660580123.425,43.1024,0.0,100.0,0.0,100.0
1103,5144802,1660580126,2.583,2.583,2.771,1280x720-100,23717937,23777998,60061,90.6169,1660580126.304,43.1024,0.0,100.0,0.0,100.0
1220,5146464,1660580127,2.919,2.919,2.771,1280x720-50,11859141,11890438,31297,45.3149,1660580127.967,45.302,0.0,50.0,50.0,0.0
1350,5148013,1660580129,3.373,3.373,2.771,1280x720-50,13188299,13200851,12552,50.312,1660580129.517,4.997099999999996,0.0,50.0,0.0,50.0
1583,5150974,1660580132,2.417,2.417,2.771,1280x720-100,23717937,23777998,60061,90.6169,1660580132.475,40.3049,0.0,100.0,50.0,50.0
1700,5152341,1660580133,3.045,3.045,2.771,1280x720-50,11859141,11890471,31330,45.3148,1660580133.853,45.3021,0.0,50.0,50.0,0.0
1817,5153988,1660580135,3.4,3.400,2.771,1280x720-50,11859141,11889597,30456,45.3149,1660580135.491,0.00010000000000331966,0.0,50.0,0.0,50.0
2050,5157873,1660580139,1.524,1.524,2.771,1280x720-100,23717937,23777999,60062,90.6169,1660580139.399,45.302,0.0,100.0,50.0,50.0
2074,5158289,1660580139,3.102,3.102,2.771,1280x720-10,2351443,2380426,28983,9.0729,1660580139.815,81.544,0.0,10.0,90.0,-80.0
2191,5163573,1660580145,0.848,0.848,3.728,1280x720-50,11859141,11890433,31292,45.3148,1660580145.088,36.2419,0.9570000000000003,50.0,40.0,-85.70000000000003
2203,5164137,1660580145,2.808,2.808,4.183,1280x720-5,1124622,1191657,67035,4.5425,1660580145.652,40.7723,0.4549999999999996,5.0,45.0,-85.49999999999997
2320,5168766,1660580150,0.784,0.784,4.739,1280x720-50,11859141,11890435,31294,45.3149,1660580150.288,40.772400000000005,0.556,50.0,45.0,-50.60000000000001
2332,5169193,1660580150,2.786,2.786,5.192,1280x720-5,1124622,1191648,67026,4.5425,1660580150.715,40.772400000000005,0.4530000000000003,5.0,45.0,-85.30000000000003
2449,5172109,1660580153,2.547,2.547,5.848,1280x720-50,11859141,11890467,31326,45.3147,1660580153.632,40.7722,0.6559999999999997,50.0,45.0,-60.599999999999966
2566,5178269,1660580159,0.807,0.807,8.215,1280x720-50,11859141,11889611,30470,45.3149,1660580159.792,0.00019999999999953388,2.367,50.0,0.0,-186.7
2578,5178930,1660580160,2.153,2.153,8.215,1280x720-5,1124622,1191652,67030,4.5425,1660580160.448,40.772400000000005,0.0,5.0,45.0,-40.0
2602,5180184,1660580161,2.901,2.901,8.215,1280x720-10,2351443,2380428,28985,9.0729,1660580161.724,4.5304,0.0,10.0,5.0,5.0
2719,5185938,1660580167,0.973,0.973,10.031,1280x720-50,11859141,11890467,31326,45.3147,1660580167.475,36.2418,1.8160000000000007,50.0,40.0,-171.60000000000008
2731,5186661,1660580168,2.761,2.761,10.534,1280x720-5,1124622,1191653,67031,4.5425,1660580168.184,40.7722,0.5030000000000001,5.0,45.0,-90.30000000000001
2848,5191839,1660580173,0.987,0.987,11.895,1280x720-50,11859141,11890443,31302,45.3149,1660580173.362,40.772400000000005,1.3609999999999989,50.0,45.0,-131.09999999999988
2860,5192202,1660580173,2.989,2.989,12.247,1280x720-5,1124622,1191662,67040,4.5426,1660580173.725,40.7723,0.3520000000000003,5.0,45.0,-75.20000000000003
2977,5193246,1660580174,4.603,4.603,12.901,1280x720-50,11859141,11890467,31326,45.3147,1660580174.755,40.7721,0.6539999999999999,50.0,45.0,-60.39999999999999
3210,5197139,1660580178,2.715,2.715,12.901,1280x720-100,23717937,23777998,60061,90.6169,1660580179.037,45.3022,0.0,100.0,50.0,50.0
3327,5198182,1660580179,3.673,3.673,12.901,1280x720-50,11859141,11890491,31350,45.3148,1660580179.698,45.3021,0.0,100.0,0.0,100.0
3560,5200751,1660580182,3.104,3.104,12.901,1280x720-100,23717937,23777999,60062,90.6169,1660580183.051,45.3021,0.0,100.0,0.0,100.0
3677,5201773,1660580183,4.085,4.085,12.901,1280x720-50,11859141,11890479,31338,45.3149,1660580183.274,45.302,0.0,100.0,0.0,100.0
3910,5205246,1660580186,2.608,2.608,12.901,1280x720-100,23717937,23777999,60062,90.6169,1660580187.031,45.302,0.0,100.0,0.0,100.0
4027,5206257,1660580187,3.604,3.604,12.901,1280x720-50,11859141,11890493,31352,45.3149,1660580187.781,45.302,0.0,100.0,0.0,100.0
4260,5209058,1660580190,2.805,2.805,12.901,1280x720-100,23717937,23778000,60063,90.6169,1660580191.042,45.302,0.0,100.0,0.0,100.0
4377,5209916,1660580191,3.952,3.952,12.901,1280x720-50,11859141,11890494,31353,45.3148,1660580191.42,45.3021,0.0,100.0,0.0,100.0
4610,5213497,1660580194,2.374,2.374,12.901,1280x720-100,23717937,23778000,60063,90.6169,1660580195.001,45.3021,0.0,100.0,0.0,100.0
4727,5214746,1660580196,3.12,3.120,12.901,1280x720-50,11859141,11890494,31353,45.3148,1660580196.246,45.3021,0.0,50.0,50.0,0.0
4844,5215951,1660580197,3.924,3.924,12.901,1280x720-50,11859141,11889639,30498,45.3148,1660580197.451,0.0,0.0,50.0,0.0,50.0
5077,5218747,1660580200,3.128,3.128,12.901,1280x720-100,23717937,23778000,60063,90.6169,1660580201.044,45.3021,0.0,100.0,50.0,50.0
5194,5219772,1660580201,4.1,4.100,12.901,1280x720-50,11859141,11890495,31354,45.3148,1660580201.275,45.3021,0.0,100.0,0.0,100.0
5427,5227672,1660580209,1.073,1.073,15.717,1280x720-100,23717937,23777999,60062,90.6169,1660580209.186,45.3021,2.8160000000000007,100.0,0.0,-181.60000000000008
5439,5228724,1660580210,2.148,2.148,15.818,1280x720-5,1124622,1191656,67034,4.5426,1660580210.233,86.0743,0.10099999999999909,5.0,95.0,-100.09999999999991
5463,5229196,1660580210,3.727,3.727,15.818,1280x720-10,2351443,2380416,28973,9.0728,1660580210.705,4.530200000000001,0.0,10.0,5.0,5.0
5696,5236154,1660580217,0.505,0.505,17.532,1280x720-100,23717937,23778000,60063,90.6169,1660580217.75,81.5441,1.7140000000000004,100.0,90.0,-161.40000000000003
5708,5236642,1660580218,2.507,2.507,18.034,1280x720-5,1124622,1191656,67034,4.5425,1660580218.176,86.0744,0.5019999999999989,5.0,95.0,-140.19999999999987
5825,5240534,1660580222,0.994,0.994,18.385,1280x720-50,11859141,11890494,31353,45.3148,1660580222.036,40.7723,0.35100000000000264,50.0,45.0,-30.100000000000264
5837,5241389,1660580222,2.142,2.142,18.385,1280x720-5,1124622,1191658,67036,4.5426,1660580222.891,40.7722,0.0,5.0,45.0,-40.0
