,local_time,unixtimestamp,videoBuffer,audioBuffer,cumRebuffer,format_vid,byteOffset,totalByteLength,byteLength,ssim,mod_timestamp,ssim_diff,cumRebuffer_diff,New_Bitrate,New_Bitrate_diff,qoe
11,965381,1660263200,2.002,2.002,2.065,1280x720-5,1124688,1191650,66962,4.5425,1660263200.759,0.0,0.0,5.0,0.0,5.0
35,968276,1660263203,1.313,1.313,2.267,1280x720-10,2351466,2380435,28969,9.0729,1660263203.704,4.5304,0.20199999999999996,10.0,5.0,-15.199999999999996
48,969294,1660263204,2.303,2.303,2.267,1280x720-5,1226871,1273575,46704,4.8545,1660263204.732,4.218400000000001,0.0,5.0,5.0,0.0
165,973288,1660263208,1.251,1.251,3.125,1280x720-50,11859257,11890426,31169,45.3149,1660263208.682,40.4604,0.8580000000000001,50.0,45.0,-80.80000000000001
177,973768,1660263209,3.112,3.112,3.428,1280x720-5,1124633,1191660,67027,4.5426,1660263209.193,40.7723,0.30299999999999994,5.0,45.0,-70.3
294,975489,1660263210,3.391,3.391,3.428,1280x720-50,11859257,11890463,31206,45.3147,1660263210.879,40.7721,0.0,50.0,45.0,5.0
527,978260,1660263213,2.623,2.623,3.428,1280x720-100,23717937,23777999,60062,90.6169,1660263213.64,45.3022,0.0,100.0,50.0,50.0
644,979754,1660263215,3.131,3.131,3.428,1280x720-50,11859141,11890432,31291,45.3149,1660263215.135,45.302,0.0,50.0,50.0,0.0
766,981834,1660263217,3.053,3.053,3.428,1280x720-50,12370306,12466795,96489,47.5145,1660263217.212,2.1995999999999967,0.0,50.0,0.0,50.0
883,983485,1660263218,3.407,3.407,3.428,1280x720-50,11859141,11889575,30434,45.3147,1660263218.871,2.199799999999996,0.0,50.0,0.0,50.0
1116,986498,1660263221,2.397,2.397,3.428,1280x720-100,23717937,23777996,60059,90.6169,1660263221.925,45.3022,0.0,100.0,50.0,50.0
1142,986864,1660263222,4.031,4.031,3.428,1280x720-10,2555915,2565102,9187,9.7767,1660263222.366,80.8402,0.0,10.0,90.0,-80.0
1375,989689,1660263225,3.209,3.209,3.428,1280x720-100,23717937,23777998,60061,90.6169,1660263226.05,80.8402,0.0,100.0,90.0,10.0
1492,991475,1660263226,3.426,3.426,3.428,1280x720-50,11859141,11890471,31330,45.3148,1660263226.855,45.3021,0.0,100.0,0.0,100.0
1725,994655,1660263230,2.246,2.246,3.428,1280x720-100,23717937,23777999,60062,90.6169,1660263230.036,45.3021,0.0,100.0,0.0,100.0
1749,995088,1660263230,3.812,3.812,3.428,1280x720-10,2351443,2380419,28976,9.0728,1660263230.469,81.5441,0.0,10.0,90.0,-80.0
1982,998106,1660263233,2.796,2.796,3.428,1280x720-100,23717937,23777999,60062,90.6169,1660263233.489,81.5441,0.0,100.0,90.0,10.0
2099,999600,1660263234,3.302,3.302,3.428,1280x720-50,11859141,11890433,31292,45.3148,1660263234.978,45.3021,0.0,100.0,0.0,100.0
2332,1002707,1660263238,2.2,2.200,3.428,1280x720-100,23717937,23777997,60060,90.6168,1660263238.256,45.302,0.0,100.0,0.0,100.0
2356,1003170,1660263238,3.735,3.735,3.428,1280x720-10,2351443,2380413,28970,9.0728,1660263238.719,81.544,0.0,10.0,90.0,-80.0
2589,1006582,1660263241,2.326,2.326,3.428,1280x720-100,23717937,23777997,60060,90.6169,1660263241.964,81.5441,0.0,100.0,90.0,10.0
2706,1008198,1660263243,2.718,2.718,3.428,1280x720-50,11859141,11890467,31326,45.3147,1660263243.581,45.3022,0.0,50.0,50.0,0.0
2823,1011035,1660263246,1.882,1.882,3.428,1280x720-50,11859141,11889611,30470,45.3149,1660263246.434,0.00019999999999953388,0.0,50.0,0.0,50.0
2847,1011528,1660263246,3.386,3.386,3.428,1280x720-10,2351443,2380424,28981,9.0729,1660263246.927,36.242000000000004,0.0,10.0,40.0,-30.0
3080,1014815,1660263250,2.102,2.102,3.428,1280x720-100,23717937,23777999,60062,90.6169,1660263250.195,81.544,0.0,100.0,90.0,10.0
3104,1015139,1660263250,3.777,3.777,3.428,1280x720-10,2351443,2380427,28984,9.0729,1660263250.519,81.544,0.0,10.0,90.0,-80.0
3337,1018809,1660263254,2.118,2.118,3.428,1280x720-100,23717937,23777999,60062,90.6169,1660263254.202,81.544,0.0,100.0,90.0,10.0
3361,1019263,1660263254,3.66,3.660,3.428,1280x720-10,2351443,2380426,28983,9.0729,1660263254.656,81.544,0.0,10.0,90.0,-80.0
3594,1024116,1660263259,0.815,0.815,3.428,1280x720-100,23717937,23777999,60062,90.6169,1660263259.519,81.544,0.0,100.0,90.0,10.0
3606,1024539,1660263259,2.393,2.393,3.428,1280x720-5,1124622,1191665,67043,4.5426,1660263259.942,86.0743,0.0,5.0,95.0,-90.0
3723,1026805,1660263262,2.661,2.661,3.881,1280x720-50,11859141,11890479,31338,45.3148,1660263262.187,40.7722,0.45299999999999985,50.0,45.0,-40.29999999999998
3840,1031231,1660263266,0.85,0.850,4.486,1280x720-50,11859141,11889637,30496,45.3148,1660263266.634,0.0,0.605,50.0,0.0,-10.5
3852,1031914,1660263267,2.852,2.852,5.141,1280x720-5,1124622,1191659,67037,4.5426,1660263267.307,40.7722,0.6550000000000002,5.0,45.0,-105.50000000000003
3969,1036808,1660263272,0.766,0.766,5.898,1280x720-50,11859141,11890479,31338,45.3149,1660263272.187,40.7723,0.7569999999999997,50.0,45.0,-70.69999999999996
3981,1037774,1660263273,2.444,2.444,6.554,1280x720-5,1124622,1191636,67014,4.5425,1660263273.15,40.772400000000005,0.6560000000000006,5.0,45.0,-105.60000000000005
4098,1045084,1660263280,0.708,0.708,10.074,1280x720-50,11859141,11890493,31352,45.3149,1660263280.459,40.772400000000005,3.5199999999999996,50.0,45.0,-346.99999999999994
4110,1045689,1660263281,2.197,2.197,10.074,1280x720-5,1124622,1191662,67040,4.5426,1660263281.077,40.7723,0.0,5.0,45.0,-40.0
4134,1046739,1660263282,3.142,3.142,10.074,1280x720-10,2351443,2380428,28985,9.0729,1660263282.124,4.5303,0.0,10.0,5.0,5.0
4251,1050807,1660263286,1.074,1.074,10.074,1280x720-50,11859141,11890495,31354,45.3148,1660263286.245,36.2419,0.0,50.0,40.0,10.0
4263,1051211,1660263286,2.679,2.679,10.074,1280x720-5,1124622,1191654,67032,4.5425,1660263286.649,40.7723,0.0,5.0,45.0,-40.0
4380,1054229,1660263289,1.656,1.656,10.074,1280x720-50,11859141,11890493,31352,45.3148,1660263289.606,40.7723,0.0,50.0,45.0,5.0
4404,1054904,1660263290,2.984,2.984,10.074,1280x720-10,2351443,2380419,28976,9.0729,1660263290.296,36.2419,0.0,10.0,40.0,-30.0
4521,1058637,1660263294,1.256,1.256,10.074,1280x720-50,11859141,11890495,31354,45.3148,1660263294.022,36.2419,0.0,50.0,40.0,10.0
4533,1059148,1660263294,2.751,2.751,10.074,1280x720-5,1124622,1191649,67027,4.5425,1660263294.533,40.7723,0.0,5.0,45.0,-40.0
4650,1061854,1660263297,2.039,2.039,10.074,1280x720-50,11859141,11890495,31354,45.3148,1660263297.241,40.7723,0.0,50.0,45.0,5.0
4674,1062314,1660263297,3.58,3.580,10.074,1280x720-10,2351443,2380416,28973,9.0728,1660263297.701,36.242,0.0,10.0,40.0,-30.0
4907,1065910,1660263301,1.991,1.991,10.074,1280x720-100,23717937,23778000,60063,90.6169,1660263301.293,81.5441,0.0,100.0,90.0,10.0
4931,1066461,1660263301,3.443,3.443,10.074,1280x720-10,2351443,2380424,28981,9.0729,1660263301.844,81.544,0.0,10.0,90.0,-80.0
5164,1070094,1660263305,1.813,1.813,10.074,1280x720-100,23717937,23778000,60063,90.6169,1660263305.488,81.544,0.0,100.0,90.0,10.0
5188,1070650,1660263306,3.256,3.256,10.074,1280x720-10,2351443,2380429,28986,9.0729,1660263306.043,81.544,0.0,10.0,90.0,-80.0
5305,1073036,1660263308,2.873,2.873,10.074,1280x720-50,11859141,11890491,31350,45.3148,1660263308.429,36.2419,0.0,50.0,40.0,10.0
5422,1074964,1660263310,2.946,2.946,10.074,1280x720-50,11859141,11889619,30478,45.3148,1660263310.355,0.0,0.0,50.0,0.0,50.0
5539,1077209,1660263312,2.706,2.706,10.074,1280x720-50,11859141,11889622,30481,45.3148,1660263312.589,0.0,0.0,50.0,0.0,50.0
5656,1079461,1660263314,2.453,2.453,10.074,1280x720-50,11859141,11889606,30465,45.3147,1660263315.316,9.999999999621423e-05,0.0,50.0,0.0,50.0
5773,1081320,1660263316,2.597,2.597,10.074,1280x720-50,11859141,11889624,30483,45.3148,1660263316.718,9.999999999621423e-05,0.0,50.0,0.0,50.0
5890,1082539,1660263317,3.376,3.376,10.074,1280x720-50,11859141,11889620,30479,45.3148,1660263317.924,0.0,0.0,50.0,0.0,50.0
6123,1086191,1660263321,1.725,1.725,10.074,1280x720-100,23717705,23777999,60294,90.6169,1660263321.586,45.3021,0.0,100.0,50.0,50.0
6147,1086603,1660263321,3.32,3.320,10.074,1280x720-10,2351420,2380419,28999,9.0728,1660263321.998,81.5441,0.0,10.0,90.0,-80.0
6380,1089363,1660263324,2.566,2.566,10.074,1280x720-100,23717705,23777999,60294,90.6169,1660263324.741,81.5441,0.0,100.0,90.0,10.0
6497,1091281,1660263326,2.641,2.641,10.074,1280x720-50,11859025,11890457,31432,45.3149,1660263326.668,45.302,0.0,50.0,50.0,0.0
6614,1092675,1660263328,3.251,3.251,10.074,1280x720-50,11859025,11889599,30574,45.3149,1660263328.057,0.0,0.0,50.0,0.0,50.0
6731,1093856,1660263329,4.071,4.071,10.074,1280x720-50,11859025,11889589,30564,45.3149,1660263329.231,0.0,0.0,50.0,0.0,50.0
