,local_time,unixtimestamp,videoBuffer,audioBuffer,cumRebuffer,format_vid,byteOffset,totalByteLength,byteLength,ssim,mod_timestamp,ssim_diff,cumRebuffer_diff,New_Bitrate,New_Bitrate_diff,qoe
11,12072214,1660167333,2.002,2.002,0.955,1280x720-5,1124688,1191650,66962,4.5425,1660167333.65,0.0,0.0,5.0,0.0,5.0
35,12073273,1660167334,3.17,3.170,1.205,1280x720-10,2351466,2380435,28969,9.0729,1660167334.635,4.5304,0.2500000000000001,10.0,5.0,-20.00000000000001
152,12075004,1660167336,3.446,3.446,1.205,1280x720-50,11859257,11890482,31225,45.3148,1660167336.374,36.2419,0.0,50.0,40.0,10.0
385,12077535,1660167338,2.918,2.918,1.205,1280x720-100,23718169,23777987,59818,90.6171,1660167338.901,45.302299999999995,0.0,100.0,50.0,50.0
502,12080051,1660167341,2.4,2.400,1.205,1280x720-50,11859257,11890466,31209,45.3147,1660167341.417,45.30239999999999,0.0,50.0,50.0,0.0
619,12089232,1660167350,0.588,0.588,6.496,1280x720-50,11859257,11889609,30352,45.3147,1660167350.646,0.0,5.291,50.0,0.0,-479.1
631,12090138,1660167351,2.59,2.590,7.401,1280x720-5,1124622,1191644,67022,4.5425,1660167351.544,40.7722,0.9049999999999994,5.0,45.0,-130.49999999999994
748,12100928,1660167362,0.57,0.570,14.049,1280x720-50,11859141,11890432,31291,45.3149,1660167362.377,40.772400000000005,6.648,50.0,45.0,-659.8
760,12102218,1660167363,1.998,1.998,14.753,1280x720-5,1124622,1191657,67035,4.5425,1660167363.595,40.772400000000005,0.7040000000000006,5.0,45.0,-110.40000000000006
784,12104245,1660167365,1.972,1.972,14.753,1280x720-10,2351443,2380424,28981,9.0729,1660167365.631,4.5304,0.0,10.0,5.0,5.0
808,12105743,1660167367,2.474,2.474,14.753,1280x720-10,2351443,2379574,28131,9.0729,1660167367.126,0.0,0.0,10.0,0.0,10.0
938,12116583,1660167377,0.746,0.746,21.802,1280x720-50,13188299,13201705,13406,50.312,1660167377.976,41.23909999999999,7.0489999999999995,50.0,40.0,-694.9
950,12117163,1660167378,2.173,2.173,21.802,1280x720-5,1124622,1191654,67032,4.5425,1660167378.58,45.769499999999994,0.0,5.0,45.0,-40.0
974,12118222,1660167379,3.12,3.120,21.802,1280x720-10,2351443,2380424,28981,9.0729,1660167379.595,4.5304,0.0,10.0,5.0,5.0
