,local_time,unixtimestamp,videoBuffer,audioBuffer,cumRebuffer,format_vid,byteOffset,totalByteLength,byteLength,ssim,mod_timestamp,ssim_diff,cumRebuffer_diff,New_Bitrate,New_Bitrate_diff,qoe
11,2148075,1660577129,2.002,2.002,1.306,1280x720-5,1124688,1191650,66962,4.5425,1660577129.635,0.0,0.0,5.0,0.0,5.0
35,2149330,1660577130,2.761,2.761,1.306,1280x720-10,2351466,2380435,28969,9.0729,1660577130.889,4.5304,0.0,10.0,5.0,5.0
152,2151310,1660577132,2.789,2.789,1.306,1280x720-50,11859257,11890482,31225,45.3148,1660577132.811,36.2419,0.0,50.0,40.0,10.0
269,2152152,1660577133,3.943,3.943,1.306,1280x720-50,11859257,11889572,30315,45.3149,1660577133.654,0.00010000000000331966,0.0,50.0,0.0,50.0
502,2155719,1660577137,2.376,2.376,1.306,1280x720-100,23718169,23777999,59830,90.6169,1660577138.018,45.302,0.0,100.0,50.0,50.0
619,2156536,1660577138,3.561,3.561,1.306,1280x720-50,11859257,11890463,31206,45.3147,1660577138.044,45.3022,0.0,100.0,0.0,100.0
852,2159155,1660577140,2.946,2.946,1.306,1280x720-100,23717937,23777999,60062,90.6169,1660577141.06,45.3022,0.0,100.0,0.0,100.0
969,2160712,1660577142,3.391,3.391,1.306,1280x720-50,11859141,11890432,31291,45.3149,1660577143.008,45.302,0.0,100.0,0.0,100.0
1202,2162865,1660577144,3.245,3.245,1.306,1280x720-100,23717937,23777985,60048,90.6169,1660577145.146,45.302,0.0,100.0,0.0,100.0
1319,2164198,1660577145,3.908,3.908,1.306,1280x720-50,11859141,11890429,31288,45.3147,1660577146.06,45.3022,0.0,100.0,0.0,100.0
1552,2166992,1660577148,3.121,3.121,1.306,1280x720-100,23717937,23777996,60059,90.6169,1660577149.222,45.3022,0.0,100.0,0.0,100.0
1682,2168759,1660577150,3.35,3.350,1.306,1280x720-50,13188299,13201705,13406,50.312,1660577151.016,40.3049,0.0,100.0,0.0,100.0
1915,2171500,1660577152,2.618,2.618,1.306,1280x720-100,23717937,23777998,60061,90.6169,1660577153.05,40.3049,0.0,100.0,0.0,100.0
2032,2172315,1660577153,3.8,3.800,1.306,1280x720-50,11859141,11890471,31330,45.3148,1660577153.815,45.3021,0.0,100.0,0.0,100.0
