,local_time,unixtimestamp,videoBuffer,audioBuffer,cumRebuffer,format_vid,byteOffset,totalByteLength,byteLength,ssim,mod_timestamp,ssim_diff,cumRebuffer_diff,New_Bitrate,New_Bitrate_diff,qoe
11,1452796,1660576434,1.773,1.773,3.973,1280x720-5,1124688,1191650,66962,4.5425,1660576434.43,0.0,0.0,5.0,0.0,5.0
35,1460203,1660576441,1.487,1.487,9.008,1280x720-10,2351466,2380435,28969,9.0729,1660576441.754,4.5304,5.034999999999999,10.0,5.0,-498.49999999999994
48,1460989,1660576442,2.695,2.695,9.008,1280x720-5,1226871,1273575,46704,4.8545,1660576442.505,4.218400000000001,0.0,5.0,5.0,0.0
165,1467850,1660576449,1.33,1.330,12.432,1280x720-50,11859257,11890426,31169,45.3149,1660576449.362,40.4604,3.4240000000000013,50.0,45.0,-337.40000000000015
177,1468358,1660576449,2.826,2.826,12.432,1280x720-5,1124633,1191660,67027,4.5426,1660576449.87,40.7723,0.0,5.0,45.0,-40.0
294,1481065,1660576462,0.953,0.953,21.244,1280x720-50,11859257,11890463,31206,45.3147,1660576462.579,40.7721,8.812,50.0,45.0,-876.1999999999999
306,1488877,1660576470,1.791,1.791,27.896,1280x720-5,1124622,1191644,67022,4.5425,1660576470.737,40.7722,6.652000000000001,5.0,45.0,-705.2
330,1490701,1660576472,1.975,1.975,27.896,1280x720-10,2351443,2380418,28975,9.0728,1660576472.223,4.5303,0.0,10.0,5.0,5.0
354,1494640,1660576476,0.88,0.880,28.702,1280x720-10,2351443,2402987,51544,9.1621,1660576476.622,0.08929999999999971,0.8060000000000009,10.0,0.0,-70.6000000000001
366,1497138,1660576478,2.202,2.202,30.515,1280x720-5,1124622,1191655,67033,4.5425,1660576478.727,4.6196,1.8129999999999988,5.0,5.0,-181.2999999999999
390,1500720,1660576482,1.06,1.060,30.918,1280x720-10,2351443,2380427,28984,9.0729,1660576482.263,4.5304,0.4029999999999987,10.0,5.0,-35.29999999999987
402,1506638,1660576488,0.396,0.396,34.045,1280x720-5,1124622,1191649,67027,4.5425,1660576488.319,4.5304,3.1270000000000024,5.0,5.0,-312.7000000000003
414,1521738,1660576503,0.904,0.904,47.59,1280x720-5,1124622,1190801,66179,4.5425,1660576503.404,0.0,13.545000000000002,5.0,0.0,-1349.5000000000002
426,1522188,1660576503,2.906,2.906,48.043,1280x720-5,1124622,1190806,66184,4.5426,1660576503.854,9.999999999976694e-05,0.45299999999999585,5.0,0.0,-40.299999999999585
543,1523907,1660576505,3.764,3.764,48.597,1280x720-50,11859141,11890451,31310,45.3149,1660576505.409,40.7723,0.554000000000002,50.0,45.0,-50.400000000000205
776,1530228,1660576511,0.91,0.910,50.011,1280x720-100,23717937,23777999,60062,90.6169,1660576511.732,45.302,1.4140000000000015,100.0,50.0,-91.40000000000015
788,1530462,1660576511,2.912,2.912,50.263,1280x720-5,1124622,1191654,67032,4.5425,1660576511.966,86.0744,0.25199999999999534,5.0,95.0,-115.19999999999953
905,1532158,1660576513,3.668,3.668,50.667,1280x720-50,11859141,11890433,31292,45.3148,1660576513.666,40.7723,0.40400000000000347,50.0,45.0,-35.40000000000035
1138,1535386,1660576516,2.442,2.442,50.667,1280x720-100,23717937,23777997,60060,90.6168,1660576516.916,45.302,0.0,100.0,50.0,50.0
1255,1536933,1660576518,2.899,2.899,50.667,1280x720-50,11859141,11890435,31294,45.3149,1660576518.436,45.301899999999996,0.0,50.0,50.0,0.0
1372,1538387,1660576519,3.447,3.447,50.667,1280x720-50,11859141,11889574,30433,45.3147,1660576519.889,0.00019999999999953388,0.0,50.0,0.0,50.0
1605,1540684,1660576522,3.15,3.150,50.667,1280x720-100,23717937,23777998,60061,90.6169,1660576522.189,45.3022,0.0,100.0,50.0,50.0
1722,1541663,1660576523,4.167,4.167,50.667,1280x720-50,11859141,11890465,31324,45.3149,1660576523.171,45.302,0.0,100.0,0.0,100.0
1955,1545313,1660576526,2.522,2.522,50.667,1280x720-100,23717937,23777999,60062,90.6169,1660576527.026,45.302,0.0,100.0,0.0,100.0
2072,1547650,1660576529,2.187,2.187,50.667,1280x720-50,11859141,11890467,31326,45.3147,1660576529.158,45.3022,0.0,50.0,50.0,0.0
2096,1547880,1660576529,3.965,3.965,50.667,1280x720-10,2351443,2380427,28984,9.0729,1660576529.388,36.2418,0.0,10.0,40.0,-30.0
2329,1550780,1660576532,3.058,3.058,50.667,1280x720-100,23717937,23777999,60062,90.6169,1660576533.042,81.544,0.0,100.0,90.0,10.0
2446,1552533,1660576534,3.316,3.316,50.667,1280x720-50,11859141,11890443,31302,45.3149,1660576534.037,45.302,0.0,100.0,0.0,100.0
2679,1555175,1660576536,2.669,2.669,50.667,1280x720-100,23717937,23777999,60062,90.6169,1660576537.034,45.302,0.0,100.0,0.0,100.0
2796,1556024,1660576537,3.825,3.825,50.667,1280x720-50,11859141,11890467,31326,45.3147,1660576537.547,45.3022,0.0,100.0,0.0,100.0
3029,1559447,1660576540,2.4,2.400,50.667,1280x720-100,23717937,23777998,60061,90.6169,1660576541.018,45.3022,0.0,100.0,0.0,100.0
3146,1560361,1660576541,3.492,3.492,50.667,1280x720-50,11859141,11890491,31350,45.3148,1660576541.914,45.3021,0.0,100.0,0.0,100.0
3379,1562768,1660576544,3.085,3.085,50.667,1280x720-100,23717937,23777999,60062,90.6169,1660576545.055,45.3021,0.0,100.0,0.0,100.0
3496,1563664,1660576545,4.195,4.195,50.667,1280x720-50,11859141,11890479,31338,45.3149,1660576545.174,45.302,0.0,100.0,0.0,100.0
