,TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,GPS Satellite Status NMEA GPS List[0] PRN,GPS Satellite Status NMEA GPS List[0] Elevation,GPS Satellite Status NMEA GPS List[0] Azimuth,GPS Satellite Status NMEA GPS List[0] SNR [dB],GPS Satellite Status NMEA GPS List[1] PRN,GPS Satellite Status NMEA GPS List[1] Elevation,GPS Satellite Status NMEA GPS List[1] Azimuth,GPS Satellite Status NMEA GPS List[1] SNR [dB],GPS Satellite Status NMEA GPS List[2] PRN,GPS Satellite Status NMEA GPS List[2] Elevation,GPS Satellite Status NMEA GPS List[2] Azimuth,GPS Satellite Status NMEA GPS List[2] SNR [dB],GPS Satellite Status NMEA GPS List[3] PRN,GPS Satellite Status NMEA GPS List[3] Elevation,GPS Satellite Status NMEA GPS List[3] Azimuth,GPS Satellite Status NMEA GPS List[3] SNR [dB],Event Technology,Event LTE Events,Event 5G-NR/LTE Events,Event Port Number,LTE KPI Chip Type,LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving EARFCN(UL),LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving BandWidth(UL),LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell Serving RSRQ[dB],LTE KPI PCell Serving RSSI[dBm],LTE KPI PCell PUSCH Power[dBm],LTE KPI PCell PUCCH Power[dBm],LTE KPI PCell Total Tx Power[dBm],LTE KPI PCell SINR[dB],LTE KPI PCell WB CQI CW0,LTE KPI PCell WB CQI CW1,LTE KPI PCell WB RI,LTE KPI PCell WB RI1 Rate,LTE KPI PCell WB RI2 Rate,LTE KPI PCell WB RI3 Rate,LTE KPI PCell WB RI4 Rate,LTE KPI PCell Tx Mode,LTE KPI PCell WB PMI 0,LTE KPI PCell M(Tx) x N(Rx) Ant,LTE KPI PCell DL MCS0,LTE KPI PCell DL MCS1,LTE KPI PCell UL MCS,LTE KPI PCell DL Modulation0,LTE KPI PCell DL Modulation1,LTE KPI PCell UL Modulation,LTE KPI Pcell PDSCH PRB Number(Avg),LTE KPI PCell PUSCH PRB Number(Avg),LTE KPI PCell PDSCH PRB Number(Including 0),LTE KPI PCell PDSCH PRB Number TB0(Including 0),LTE KPI PCell PDSCH PRB Number TB1(Including 0),LTE KPI PCell PUSCH PRB Number(Including 0),LTE KPI PCell PDSCH BLER[%],LTE KPI PCell PUSCH BLER[%],LTE KPI PCell PDSCH Throughput[Mbps],LTE KPI PCell PUSCH Throughput[Mbps],LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PDSCH PRB Number(Avg)(Total),LTE KPI PUSCH PRB Number(Avg)(Total),LTE KPI PDSCH PRB Number(Including 0)(Total),LTE KPI PUSCH PRB Number(Including 0)(Total),LTE KPI PDSCH BLER[%],LTE KPI PUSCH BLER[%],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],LTE KPI MAC DL Throughput[Mbps],LTE KPI MAC UL Throughput[Mbps],LTE KPI RLC DL Throughput[Mbps],LTE KPI RLC UL Throughput[Mbps],LTE KPI PDCP DL Throughput[Mbps],LTE KPI PDCP UL Throughput[Mbps],LTE KPI TAC,LTE KPI CA Type,LTE KPI UL CA Type,LTE KPI Band Combination,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte,5G KPI Total Info Layer2 PDCP DL Throughput(+Split Bearer) [Mbps]
0,2022-08-09 22:18:17.000000,-111.846489,39.671471,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.31,,,,0.004,,0.004,,,,0.31,,,,0.004,,0.004,,,,,,,,,,,,,
1,2022-08-09 22:18:17.400000,-111.846489,39.671471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.0,Band 2,850.0,18850.0,20.0,20.0,-115.74,-11.38,-83.54,,,-23.5,7.16,8.0,10.0,2.0,0.0,100.0,0.0,0.0,TM4,0.0,,11.0,,2.09,16QAM,,QPSK,4.0,9.64,,,,,0.0,,,,,,4.0,9.64,,,0.0,,,,,,,,,,,NonCA,NonCA,Band 2,,,,,
2,2022-08-09 22:18:17.407469,-111.846489,39.671471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2022-08-09 22:18:17.500000,-111.846489,39.671471,,,,,,,,,,,1.0,6.0,212.0,32.0,3.0,69.0,210.0,33.0,4.0,60.0,320.0,26.0,6.0,10.0,314.0,23.0,,,,,,,,,,,,,,,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.001,0.0,72.0,0.0,0.0
4,2022-08-09 22:18:17.600000,-111.846489,39.671471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.0,Band 2,850.0,18850.0,20.0,20.0,-116.86,-12.38,-84.34,23.0,,0.13,4.77,6.67,8.0,2.0,0.0,100.0,0.0,0.0,TM4,0.0,,,,,,,,,,,,,,,50.0,,,,,,,,,,50.0,,,,,,,,,,NonCA,,Band 2,,,,,
5,2022-08-09 22:18:17.900000,-111.846489,39.671471,-111.84649,39.67147,21:18:15,41.0,109.0,109.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,212.0,Band 2,850.0,18850.0,20.0,20.0,-117.57,-12.94,-83.3,,23.0,-21.9,5.12,6.67,7.0,2.0,0.0,100.0,0.0,0.0,TM4,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,0.001,,0.001,,,NonCA,,Band 2,,,,,
6,2022-08-09 22:18:18.000000,-111.846443,39.671513,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,,,,,,,,,,,,,,,,,,,,,,,4x4,,,,,,,,,0.09,0.09,0.03,0.13,,,0.003,0.004,0.003,0.004,,,0.09,0.13,,,0.003,0.004,0.003,0.004,,,,,,,,,0.0,0.0,0.0,0.0,0.0
7,2022-08-09 22:18:18.300000,-111.846306,39.671635,,,,,,,,,,,1.0,6.0,212.0,26.0,3.0,69.0,210.0,28.0,4.0,60.0,320.0,26.0,6.0,10.0,314.0,23.0,,,,,,212.0,Band 2,850.0,18850.0,20.0,20.0,-119.88,-12.44,-87.44,,,-3.57,2.6,8.6,2.6,1.0,60.0,40.0,0.0,0.0,TM4,6.0,,0.0,0.0,,QPSK,QPSK,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,0.0,,0.0,,,NonCA,,Band 2,,,,,
8,2022-08-09 22:18:18.400000,-111.846252,39.671677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.0,Band 2,850.0,18850.0,20.0,20.0,-112.61,-8.8,-83.73,,,2.08,8.52,7.67,9.0,2.0,0.0,100.0,0.0,0.0,TM4,0.0,,,,2.38,,,QPSK,,6.44,,,,,,,,,,,,6.44,,,,,,,,,0.002,,0.004,,,NonCA,NonCA,Band 2,,,,,
9,2022-08-09 22:18:18.500000,-111.846207,39.671715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
10,2022-08-09 22:18:18.700000,-111.846115,39.671799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.0,Band 2,850.0,18850.0,20.0,20.0,-114.02,-8.8,-84.99,,,-11.88,5.41,7.8,5.2,2.0,40.0,60.0,0.0,0.0,TM4,0.0,,0.0,0.0,2.0,QPSK,QPSK,QPSK,18.0,4.67,,,,,0.0,0.0,,,,,18.0,4.67,,,0.0,0.0,,,,,0.0,,0.0,0.0,,NonCA,NonCA,Band 2,,,,,
11,2022-08-09 22:18:18.900000,-111.846024,39.671879,-111.84602,39.67188,21:18:17,40.0,108.0,108.0,60.87,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2022-08-09 22:18:19.000000,-111.846024,39.671879,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23,0.23,0.13,0.27,,,0.015,0.003,0.015,0.002,,,0.23,0.27,,,0.015,0.003,0.015,0.002,,,,,,,,,0.0,0.0,0.0,0.0,0.0
13,2022-08-09 22:18:19.100000,-111.846024,39.671879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.0,Band 2,850.0,18850.0,20.0,20.0,-118.34,-13.47,-84.83,23.0,23.0,-16.45,4.13,6.0,6.75,2.0,0.0,100.0,0.0,0.0,TM4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,NonCA,,Band 2,,,,,
14,2022-08-09 22:18:19.400000,-111.846024,39.671879,,,,,,,,,,,1.0,6.0,212.0,27.0,3.0,69.0,210.0,29.0,4.0,60.0,320.0,26.0,6.0,10.0,314.0,21.0,,,,,,212.0,Band 2,850.0,18850.0,20.0,20.0,-115.88,-13.27,-82.58,,,-14.2,8.41,7.5,8.75,2.0,0.0,100.0,0.0,0.0,TM4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,NonCA,,Band 2,,,,,
15,2022-08-09 22:18:19.500000,-111.846024,39.671879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.0,Band 2,850.0,18850.0,20.0,20.0,-115.74,-10.81,-84.93,,,-12.43,4.27,7.0,5.0,2.0,33.33,66.67,0.0,0.0,TM4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,NonCA,,Band 2,0.0,0.001,0.0,66.0,0.001
16,2022-08-09 22:18:19.700000,-111.846024,39.671879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.0,Band 2,850.0,18850.0,20.0,20.0,-118.49,-12.49,-85.93,,,8.12,4.25,8.5,3.0,2.0,50.0,50.0,0.0,0.0,TM4,6.0,,2.6,0.0,,QPSK,QPSK,,5.6,,,,,,0.0,5.88,,,,,5.6,,,,0.0,5.88,,,,,,,,,,NonCA,,Band 2,,,,,
17,2022-08-09 22:18:19.900000,-111.846024,39.671879,-111.84602,39.67188,21:18:17,40.0,108.0,108.0,0.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,212.0,Band 2,850.0,18850.0,20.0,20.0,-118.99,-13.15,-85.84,,,-1.93,4.58,8.75,2.25,1.0,75.0,25.0,0.0,0.0,TM4,6.0,,,,1.24,,,QPSK,,3.18,,,,,,53.85,,,,,,3.18,,,,53.85,,,,,0.003,0.001,0.002,,,NonCA,NonCA,Band 2,,,,,
18,2022-08-09 22:18:20.000000,-111.846001,39.671902,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,0.07,0.01,0.29,,,0.008,0.009,0.008,0.007,,,0.07,0.29,,,0.008,0.009,0.008,0.007,,,,,,,,,0.003,0.002,198.0,132.0,0.002
19,2022-08-09 22:18:20.100000,-111.845978,39.671921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.0,Band 2,850.0,18850.0,20.0,20.0,-117.8,-12.48,-85.29,,,-4.9,4.6,10.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,6.0,,5.0,13.0,1.73,QPSK,16QAM,QPSK,4.0,3.44,,,,,0.0,15.38,,,,,4.0,3.44,,,0.0,15.38,,,,,,,,,,NonCA,NonCA,Band 2,,,,,
20,2022-08-09 22:18:20.200000,-111.845955,39.671944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.0,Band 2,850.0,18850.0,20.0,20.0,-119.42,-13.3,-86.08,23.0,,0.45,6.28,9.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,6.0,,,,,,,,,,,,,,,23.53,,,,,,,,,,23.53,,,,,,,,,,NonCA,,Band 2,,,,,
21,2022-08-09 22:18:20.300000,-111.845932,39.671963,,,,,,,,,,,1.0,6.0,212.0,26.0,3.0,69.0,210.0,30.0,4.0,60.0,320.0,19.0,6.0,10.0,314.0,22.0,,,,,,212.0,Band 2,850.0,18850.0,20.0,20.0,-118.41,-12.49,-85.89,,23.0,-10.82,4.2,10.33,0.0,1.0,100.0,0.0,0.0,0.0,TM4,6.0,,3.0,,0.76,QPSK,,QPSK,4.0,3.89,,,,,0.0,,,,,,4.0,3.89,,,0.0,,,,,,0.002,,0.0,,,NonCA,NonCA,Band 2,,,,,
