,5G KPI PCell Layer1 DL BLER [%],5G KPI PCell Layer1 DL MCS (Avg),5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI PCell RF BandWidth,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI SCell[1] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC DL Throughput [Mbps],Event 5G-NR/LTE Events,LTE KPI PCell DL MCS0,LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,LTE KPI PCell Serving RSRP[dBm],LTE KPI PDSCH BLER[%],LTE KPI SCell[1] MAC DL Throughput[Mbps],LTE KPI SCell[2] MAC DL Throughput[Mbps],LTE KPI SCell[3] MAC DL Throughput[Mbps],LTE KPI SCell[4] MAC DL Throughput[Mbps],Lat,Lon,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],TIME_STAMP
0,,,,,,,,,,,,,,,,,,,,,,,,,,,41.593281,-109.195419,,1660175305.0
1,,,,,,,,,,,,,,,,,,,,,,,,,,,41.593281,-109.195419,,1660175305.189736
2,,,0.0,,631.35,190.0,-110.04,,,,,,,,,,,10.0,677.0,94.0,-110.25,,,,,,41.593281,-109.195419,,1660175305.2
3,,,0.0,,631.35,190.0,-110.15,,,,,,,,,,,10.0,677.0,94.0,-111.0,,,,,,41.593281,-109.195419,,1660175305.5
4,,,,,,,,,,,,,,,,,,,,,,,,,,,41.593281,-109.195419,0.0,1660175305.6
5,,,0.0,,631.35,190.0,-111.08,,,,,,,,,,,,,,,,,,,,41.593281,-109.195419,,1660175305.8
6,,,,,,,,,,,,,,,,,,,,,,,,,,,41.593281,-109.195419,,1660175306.0
7,,,,,,,,,,,,,,,,,,,,,,,,,,,41.593281,-109.195419,0.0,1660175306.1
8,,,0.0,,631.35,190.0,-111.71,,,,,,,,,,,10.0,677.0,94.0,-108.19,,,,,,41.593281,-109.195419,,1660175306.2
9,,,0.0,,631.35,190.0,-112.42,,,,,,,,,,,10.0,677.0,94.0,-111.69,,,,,,41.593281,-109.195419,,1660175306.3
10,,,,,,,,,,,,,,,,,,,,,,,,,,,41.593281,-109.195419,,1660175306.5
