,5G KPI PCell Layer1 DL BLER [%],5G KPI PCell Layer1 DL MCS (Avg),5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI PCell RF BandWidth,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI SCell[1] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC DL Throughput [Mbps],Event 5G-NR/LTE Events,LTE KPI PCell DL MCS0,LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,LTE KPI PCell Serving RSRP[dBm],LTE KPI PDSCH BLER[%],LTE KPI SCell[1] MAC DL Throughput[Mbps],LTE KPI SCell[2] MAC DL Throughput[Mbps],LTE KPI SCell[3] MAC DL Throughput[Mbps],LTE KPI SCell[4] MAC DL Throughput[Mbps],Lat,Lon,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],TIME_STAMP
0,,,,,,,,,,,,,,,,,0.004,,,,,,,,,,42.305759,-73.346863,,1660595089.0
1,,,,,,,,,,,,,,,,,,5.0,68861.0,166.0,-109.2,,,,,,42.305759,-73.346863,,1660595089.5
2,,,,,,,,,,,,,,,,,,,,,,,,,,,42.305759,-73.346863,,1660595089.509568
3,,,,,,,,,,,,,,,eventA3,,,,,,,,,,,,42.305759,-73.346863,,1660595089.544086
4,,,,,,,,,,,,,,,PRACH: Msg1(RA),,,,,,,,,,,,42.305759,-73.346863,,1660595089.573262
5,,,,,,,,,,,,,,,PRACH: Msg2(RAR),,,,,,,,,,,,42.305759,-73.346863,,1660595089.575625
6,,,,,,,,,,,,,,,PRACH: Msg3(UE ID),,,,,,,,,,,,42.305759,-73.346863,,1660595089.575637
7,,,,,,,,,,,,,,,,,,5.0,68861.0,166.0,-112.41,,,,,,42.305759,-73.346863,,1660595089.6
8,,,,,,,,,,,,,,,Received RAR[True],,,,,,,,,,,,42.305756,-73.346848,,1660595089.634358
9,,,,,,,,,,,,,,,PRACH: Msg4[Fail],,,,,,,,,,,,42.305756,-73.346848,,1660595089.634373
10,,,,,,,,,,,,,,,PRACH: Msg1(RA),,,,,,,,,,,,42.305752,-73.34684,,1660595089.653906
11,,,,,,,,,,,,,,,PRACH: Msg2(RAR),,,,,,,,,,,,42.305752,-73.34684,,1660595089.65446
12,,,,,,,,,,,,,,,PRACH: Msg3(UE ID),,,,,,,,,,,,42.305752,-73.34684,,1660595089.664544
13,,,,,,,,,,,,,,,,,,5.0,68861.0,166.0,-112.54,,,,,,42.305748,-73.346825,,1660595089.7
14,,,,,,,,,,,,,,,Received RAR[True],,,,,,,,,,,,42.305744,-73.346817,,1660595089.72447
15,,,,,,,,,,,,,,,PRACH: Msg4[Pass],,,,,,,,,,,,42.305744,-73.346817,,1660595089.724483
16,,,,,,,,,,,,,,,PRACH: Msg1(RA),,,,,,,,,,,,42.305744,-73.346809,,1660595089.739986
