,5G KPI PCell Layer1 DL BLER [%],5G KPI PCell Layer1 DL MCS (Avg),5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI PCell RF BandWidth,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI SCell[1] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC DL Throughput [Mbps],Event 5G-NR/LTE Events,LTE KPI PCell DL MCS0,LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,LTE KPI PCell Serving RSRP[dBm],LTE KPI PDSCH BLER[%],LTE KPI SCell[1] MAC DL Throughput[Mbps],LTE KPI SCell[2] MAC DL Throughput[Mbps],LTE KPI SCell[3] MAC DL Throughput[Mbps],LTE KPI SCell[4] MAC DL Throughput[Mbps],Lat,Lon,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],TIME_STAMP
0,,,,,,,,,,,,,,,,,,,,,,,,,,,40.76704,-111.468361,,1660167086.879108
1,,,,,,,,,,,,,,,,,0.004,,,,,,,,,,40.76704,-111.468361,0.0,1660167087.0
2,,,,,,,,,,,,,,,,,,15.0,675.0,13.0,-110.09,,,,,,40.76704,-111.468361,,1660167087.4
3,,,,,,,,,,,,,,,,,,,,,,,,,,,40.76704,-111.468361,0.0,1660167087.5
4,,,,,,,,,,,,,,,,,,15.0,675.0,13.0,-107.64,,,,,,40.767094,-111.468338,,1660167087.7
5,,,,,,,,,,,,,,,,1.67,,15.0,675.0,13.0,-109.18,0.0,,,,,40.767117,-111.468323,,1660167087.8
6,,,,,,,,,,,,,,,,,0.38,,,,,,,,,,40.76717,-111.468307,0.045,1660167088.0
7,,,,,,,,,,,,,,,,,,15.0,675.0,13.0,-108.78,,,,,,40.767197,-111.468292,,1660167088.1
8,,,,,,,,,,,,,,,,5.5,,15.0,675.0,13.0,-109.69,0.0,,,,,40.767273,-111.468262,,1660167088.4
9,,,,,,,,,,,,,,,,,,,,,,,,,,,40.7673,-111.468246,0.0,1660167088.5
10,,,,,,,,,,,,,,,,,,,,,,,,,,,40.767357,-111.468254,,1660167088.7
11,,,,,,,,,,,,,,,,,,15.0,675.0,13.0,-107.31,,,,,,40.767441,-111.468262,0.0,1660167089.0
12,,,,,,,,,,,,,,,,,,15.0,675.0,13.0,-107.63,,,,,,40.767494,-111.468262,,1660167089.2
13,,,,,,,,,,,,,,,,,,,,,,,,,,,40.767578,-111.468269,0.0,1660167089.5
14,,,,,,,,,,,,,,,,,,15.0,675.0,13.0,-96.88,,,,,,40.767605,-111.468269,,1660167089.6
15,,,,,,,,,,,,,,,,,,15.0,675.0,13.0,-101.31,,,,,,40.767693,-111.468269,,1660167089.9
16,,,,,,,,,,,,,,,,,0.003,,,,,,,,,,40.767719,-111.468262,0.0,1660167090.0
17,,,,,,,,,,,,,,,,3.0,,15.0,675.0,13.0,-104.36,0.0,,,,,40.767776,-111.468262,,1660167090.2
18,,,,,,,,,,,,,,,,,,,,,,,,,,,40.76786,-111.468262,0.0,1660167090.5
19,,,,,,,,,,,,,,,,,,15.0,675.0,13.0,-102.54,,,,,,40.76786,-111.468262,,1660167090.6
20,,,,,,,,,,,,,,,,1.0,,15.0,675.0,13.0,-106.72,0.0,,,,,40.76786,-111.468262,,1660167090.8
21,,,,,,,,,,,,,,,,,,15.0,675.0,13.0,-106.65,,,,,,40.76786,-111.468262,,1660167090.9
22,,,,,,,,,,,,,,,,,0.067,,,,,,,,,,40.76786,-111.468262,0.0,1660167091.0
23,,,,,,,,,,,,,,,,2.6,,15.0,675.0,13.0,-106.23,0.0,,,,,40.76786,-111.468262,,1660167091.2
24,,,,,,,,,,,,,,,,,,15.0,675.0,13.0,-106.48,,,,,,40.76786,-111.468262,0.005,1660167091.5
25,,,,,,,,,,,,,,,,4.48,,15.0,675.0,13.0,-104.38,0.0,,,,,40.768028,-111.468315,,1660167091.8
26,,,,,,,,,,,,,,,,4.83,,15.0,675.0,13.0,-104.78,0.0,,,,,40.768085,-111.46833,,1660167091.9
27,,,,,,,,,,,,,,,,4.74,0.345,15.0,675.0,13.0,-103.2,0.0,,,,,40.768143,-111.468346,0.105,1660167092.0
28,,,,,,,,,,,,,,,,4.78,,15.0,675.0,13.0,-105.34,0.0,,,,,40.768196,-111.468361,,1660167092.1
29,,,,,,,,,,,,,,,,5.27,,15.0,675.0,13.0,-105.45,0.0,,,,,40.768253,-111.468376,,1660167092.2
30,,,,,,,,,,,,,,,,5.04,,15.0,675.0,13.0,-105.46,0.0,,,,,40.768311,-111.468399,,1660167092.3
31,,,,,,,,,,,,,,,,5.11,,15.0,675.0,13.0,-106.31,0.0,,,,,40.768364,-111.468414,,1660167092.4
32,,,,,,,,,,,,,,,,10.42,,15.0,675.0,13.0,-107.12,0.0,,,,,40.768421,-111.46843,0.158,1660167092.5
33,,,,,,,,,,,,,,,,10.04,,15.0,675.0,13.0,-106.65,0.0,,,,,40.768448,-111.468437,,1660167092.6
34,,,,,,,,,,,,,,,,9.8,,15.0,675.0,13.0,-106.37,0.0,,,,,40.768475,-111.468445,,1660167092.7
