,5G KPI PCell Layer1 DL BLER [%],5G KPI PCell Layer1 DL MCS (Avg),5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI PCell RF BandWidth,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI SCell[1] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC DL Throughput [Mbps],Event 5G-NR/LTE Events,LTE KPI PCell DL MCS0,LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,LTE KPI PCell Serving RSRP[dBm],LTE KPI PDSCH BLER[%],LTE KPI SCell[1] MAC DL Throughput[Mbps],LTE KPI SCell[2] MAC DL Throughput[Mbps],LTE KPI SCell[3] MAC DL Throughput[Mbps],LTE KPI SCell[4] MAC DL Throughput[Mbps],Lat,Lon,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],TIME_STAMP
0,,,,,,,,,,,,,,,,,,,,,,,,,,,40.417469,-86.813988,,1660426118.982151
1,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,40.417469,-86.813988,,1660426119.0
2,,,0.0,,,,,,,,,,,,,,,10.0,66736.0,67.0,-78.0,,,,,,40.417469,-86.813988,,1660426119.1
3,,,,,,,,,,,,,,,RRC Connection Release,,,,,,,,,,,,40.417469,-86.813988,,1660426119.109341
4,,,,,,,,,,,,,,,Cell Searching Start,,,,,,,,,,,,40.417469,-86.813988,,1660426119.165861
5,,,,,,,,,,,,,,,,,,,,,,,,,,,40.417469,-86.813988,0.0,1660426119.2
6,,,,,,,,,,,,,,,,,,,,,,,,,,,40.417473,-86.813995,,1660426119.3
7,,,,,,,,,,,,,,,Cell Camp On,,,,,,,,,,,,40.417477,-86.814003,,1660426119.373731
8,,,,,,,,,,,,,,,,6.0,,,,,,0.0,,,,,40.417484,-86.814011,,1660426119.5
9,,,,,,,,,,,,,,,,,,,,,,,,,,,40.417496,-86.814026,0.0,1660426119.7
10,,,,,,,,,,,,,,,,,,10.0,66736.0,67.0,-79.44,,,,,,40.4175,-86.814026,,1660426119.8
11,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,40.417507,-86.814041,,1660426120.0
12,,,,,,,,,,,,,,,,3.0,,,,,,0.0,,,,,40.417515,-86.814049,,1660426120.1
13,,,,,,,,,,,,,,,,,,,,,,,,,,,40.417519,-86.814056,0.0,1660426120.2
14,,,,,,,,,,,,,,,,,,,,,,,,,,,40.417542,-86.814102,0.0,1660426120.7
