,5G KPI PCell Layer1 DL BLER [%],5G KPI PCell Layer1 DL MCS (Avg),5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI PCell RF BandWidth,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI SCell[1] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC DL Throughput [Mbps],Event 5G-NR/LTE Events,LTE KPI PCell DL MCS0,LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,LTE KPI PCell Serving RSRP[dBm],LTE KPI PDSCH BLER[%],LTE KPI SCell[1] MAC DL Throughput[Mbps],LTE KPI SCell[2] MAC DL Throughput[Mbps],LTE KPI SCell[3] MAC DL Throughput[Mbps],LTE KPI SCell[4] MAC DL Throughput[Mbps],Lat,Lon,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],TIME_STAMP
0,,,,,,,,,,,,,,,,,,,,,,,,,,,43.080002,-76.460663,,1660579495.935974
1,,,,,,,,,,,,,,,,,,,,,,,,,,,43.080002,-76.460663,0.0,1660579496.0
2,,,,,,,,,,,,,,,,,,10.0,750.0,327.0,-97.81,,,,,,43.080002,-76.460663,,1660579496.2
3,,,,,,,,,,,,,,,,,,10.0,750.0,327.0,-98.06,,,,,,43.080002,-76.460663,,1660579496.3
4,,,,,,,,,,,,,,,,,,,,,,,,,,,43.080002,-76.460663,0.0,1660579496.5
5,,,,,,,,,,,,,,,,,,,,,,,,,,,43.080002,-76.460663,,1660579496.6
6,,,,,,,,,,,,,,,,,,,,,,,,,,,43.080002,-76.460663,,1660579496.8
7,,,,,,,,,,,,,,,,,,10.0,750.0,327.0,-94.88,,,,,,43.080002,-76.460663,,1660579496.9
8,,,,,,,,,,,,,,,,,0.003,10.0,750.0,327.0,-99.0,,,,,,43.080006,-76.460625,0.0,1660579497.0
9,,,,,,,,,,,,,,,,,,,,,,,,,,,43.080017,-76.460548,,1660579497.2
10,,,,,,,,,,,,,,,,,,10.0,750.0,327.0,-100.21,,,,,,43.080021,-76.46051,,1660579497.3
11,,,,,,,,,,,,,,,,,,10.0,750.0,327.0,-100.07,,,,,,43.080025,-76.46048,,1660579497.4
12,,,,,,,,,,,,,,,,,,10.0,750.0,327.0,-97.88,,,,,,43.080032,-76.460442,0.0,1660579497.5
13,,,,,,,,,,,,,,,,0.4,,,,,,0.0,,,,,43.080036,-76.460403,,1660579497.6
14,,,,,,,,,,,,,,,,,,,,,,,,,,,43.080048,-76.460327,,1660579497.8
15,,,,,,,,,,,,,,,,,,,,,,,,,,,43.080051,-76.460289,,1660579497.9
16,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,43.080059,-76.460251,0.0,1660579498.0
17,,,,,,,,,,,,,,,,,,,,,,,,,,,43.080063,-76.46022,,1660579498.1
18,,,,,,,,,,,,,,,,,,10.0,750.0,327.0,-96.69,,,,,,43.08007,-76.460182,,1660579498.2
19,,,,,,,,,,,,,,,eventA3,,,,,,,,,,,,43.08007,-76.460159,,1660579498.254905
20,,,,,,,,,,,,,,,,,,10.0,750.0,327.0,-96.16,,,,,,43.080074,-76.460144,,1660579498.3
21,,,,,,,,,,,,,,,,,,10.0,750.0,327.0,-100.19,,,,,,43.080078,-76.460114,,1660579498.4
22,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,43.080086,-76.460075,0.0,1660579498.5
23,,,,,,,,,,,,,,,,,,10.0,750.0,327.0,-99.35,,,,,,43.08009,-76.460037,,1660579498.6
24,,,,,,,,,,,,,,,,,,10.0,750.0,327.0,-99.75,,,,,,43.080097,-76.459999,,1660579498.7
25,,,,,,,,,,,,,,,,,,10.0,750.0,327.0,-95.81,,,,,,43.080101,-76.459969,,1660579498.8
26,,,,,,,,,,,,,,,,,,,,,,,,,,,43.080109,-76.45993,,1660579498.9
27,,,,,,,,,,,,,,,,,,,,,,,,,,,43.080112,-76.459892,0.0,1660579499.0
28,,,,,,,,,,,,,,,,,,,,,,,,,,,43.08012,-76.459854,,1660579499.1
29,,,,,,,,,,,,,,,,,,,,,,,,,,,43.080124,-76.459816,,1660579499.2
30,,,,,,,,,,,,,,,,,,10.0,750.0,327.0,-94.5,,,,,,43.080132,-76.459747,,1660579499.4
31,,,,,,,,,,,,,,,,,,10.0,750.0,327.0,-102.38,,,,,,43.080139,-76.459709,0.0,1660579499.5
32,,,,,,,,,,,,,,,,,,,,,,,,,,,43.080154,-76.459595,,1660579499.8
33,,,,,,,,,,,,,,,,,,,,,,,,,,,43.080158,-76.459557,,1660579499.9
34,,,,,,,,,,,,,,,,,,10.0,750.0,327.0,-102.81,,,,,,43.080162,-76.459518,,1660579500.0
35,,,,,,,,,,,,,,,,,,,,,,,,,,,43.080166,-76.459488,0.0,1660579500.1
36,,,,,,,,,,,,,,,,,,10.0,750.0,327.0,-102.69,,,,,,43.080173,-76.459412,,1660579500.3
37,,,,,,,,,,,,,,,,,,,,,,,,,,,43.080177,-76.459381,,1660579500.4
38,,,,,,,,,,,,,,,,,,10.0,750.0,327.0,-99.31,,,,,,43.080185,-76.459343,0.0,1660579500.5
39,,,,,,,,,,,,,,,,,,,,,,,,,,,43.080193,-76.459267,,1660579500.7
40,,,,,,,,,,,,,,,,,,,,,,,,,,,43.080196,-76.459236,,1660579500.8
41,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0802,-76.459198,,1660579500.9
42,,,,,,,,,,,,,,,,,0.0,10.0,750.0,327.0,-98.81,,,,,,43.080204,-76.45916,,1660579501.0
43,,,,,,,,,,,,,,,,0.0,,10.0,750.0,327.0,-96.98,0.0,,,,,43.080212,-76.459122,0.0,1660579501.1
44,,,,,,,,,,,,,,,,,,10.0,750.0,327.0,-96.33,,,,,,43.080215,-76.459091,,1660579501.2
45,,,,,,,,,,,,,,,,,,10.0,750.0,327.0,-101.25,,,,,,43.080223,-76.459015,,1660579501.4
46,,,,,,,,,,,,,,,,,,,,,,,,,,,43.080231,-76.458977,0.0,1660579501.5
47,,,,,,,,,,,,,,,,,,,,,,,,,,,43.080238,-76.458908,,1660579501.7
48,,,,,,,,,,,,,,,,,,10.0,750.0,327.0,-92.44,,,,,,43.08025,-76.458832,,1660579501.9
49,,,,,,,,,,,,,,,,,,,,,,,,,,,43.080254,-76.458794,0.0,1660579502.0
50,,,,,,,,,,,,,,,,,,10.0,750.0,327.0,-93.94,,,,,,43.080257,-76.458755,,1660579502.1
51,,,,,,,,,,,,,,,,,,,,,,,,,,,43.080269,-76.458649,,1660579502.4
52,,,,,,,,,,,,,,,,,,10.0,750.0,327.0,-99.88,,,,,,43.080276,-76.458611,0.0,1660579502.5
53,,,,,,,,,,,,,,,,,,,,,,,,,,,43.080284,-76.458534,,1660579502.7
54,,,,,,,,,,,,,,,,,,10.0,750.0,327.0,-93.06,,,,,,43.080292,-76.458458,,1660579502.9
55,,,,,,,,,,,,,,,,,,,,,,,,,,,43.080296,-76.45842,,1660579503.0
56,,,,,,,,,,,,,,,,,,,,,,,,,,,43.080299,-76.458382,0.0,1660579503.1
57,,,,,,,,,,,,,,,,,,10.0,750.0,327.0,-99.75,,,,,,43.080307,-76.458313,,1660579503.3
58,,,,,,,,,,,,,,,,,,10.0,750.0,327.0,-97.31,,,,,,43.080315,-76.458237,0.0,1660579503.5
59,,,,,,,,,,,,,,,,,,,,,,,,,,,43.080318,-76.458199,,1660579503.6
60,,,,,,,,,,,,,,,,,,10.0,750.0,327.0,-96.63,,,,,,43.080322,-76.458168,,1660579503.7
61,,,,,,,,,,,,,,,,,,,,,,,,,,,43.08033,-76.458092,,1660579503.9
62,,,,,,,,,,,,,,,,,0.0,10.0,750.0,327.0,-95.44,,,,,,43.080334,-76.458054,,1660579504.0
63,,,,,,,,,,,,,,,,,,,,,,,,,,,43.080338,-76.458015,0.0,1660579504.1
64,,,,,,,,,,,,,,,,,,,,,,,,,,,43.080341,-76.457977,,1660579504.2
65,,,,,,,,,,,,,,,,,,10.0,750.0,327.0,-97.94,,,,,,43.080345,-76.457939,,1660579504.3
66,,,,,,,,,,,,,,,,,,,,,,,,,,,43.080357,-76.45787,0.0,1660579504.5
67,,,,,,,,,,,,,,,,,,,,,,,,,,,43.08036,-76.457832,,1660579504.6
68,,,,,,,,,,,,,,,,3.0,,10.0,750.0,327.0,-95.06,0.0,,,,,43.080364,-76.457794,,1660579504.7
69,,,,,,,,,,,,,,,RRC Connection Release,,,,,,,,,,,,43.080368,-76.457764,,1660579504.770285
70,,,,,,,,,,,,,,,,,,10.0,750.0,327.0,-93.56,,,,,,43.080368,-76.457756,,1660579504.8
71,,,,,,,,,,,,,,,Cell Searching Start,,,,,,,,,,,,43.080368,-76.457748,,1660579504.818474
72,,,,,,,,,,,,,,,Cell Camp On,,,,,,,,,,,,43.080368,-76.457748,,1660579504.821134
73,,,,,,,,,,,,,,,,,,,,,,,,,,,43.080372,-76.457718,,1660579504.9
74,,,,,,,,,,,,,,,,,1.191,10.0,750.0,327.0,-97.13,,0.309,,,,43.080376,-76.45768,0.0,1660579505.0
75,,,,,,,,,,,,,,,Received Paging,,,,,,,,,,,,43.080379,-76.457657,,1660579505.06128
76,,,,,,,,,,,,,,,RRC Setup Start,,,,,,,,,,,,43.080379,-76.457657,,1660579505.061468
77,,,,,,,,,,,,,,,,2.0,,10.0,750.0,327.0,-99.32,0.0,,,,,43.080379,-76.457649,,1660579505.1
78,,,,,,,,,,,,,,,PRACH: Msg1(RA),,,,,,,,,,,,43.080379,-76.457642,,1660579505.106449
79,,,,,,,,,,,,,,,PRACH: Msg2(RAR),,,,,,,,,,,,43.080379,-76.457642,,1660579505.107894
80,,,,,,,,,,,,,,,PRACH: Msg3(UE ID),,,,,,,,,,,,43.080379,-76.457642,,1660579505.107907
81,,,,,,,,,,,,,,,PRACH: Msg4[Pass],,,,,,,,,,,,43.080379,-76.457642,,1660579505.117845
82,,,,,,,,,,,,,,,Received RAR[True],,,,,,,,,,,,43.080379,-76.457642,,1660579505.117864
83,,,,,,,,,,,,,,,RRC Setup Success,,,,,,,,,,,,43.080379,-76.457642,,1660579505.118963
84,,,,,,,,,,,,,,,,,,10.0,750.0,327.0,-100.2,,,,,,43.080383,-76.457611,,1660579505.2
