,5G KPI PCell Layer1 DL BLER [%],5G KPI PCell Layer1 DL MCS (Avg),5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI PCell RF BandWidth,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI SCell[1] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC DL Throughput [Mbps],Event 5G-NR/LTE Events,LTE KPI PCell DL MCS0,LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,LTE KPI PCell Serving RSRP[dBm],LTE KPI PDSCH BLER[%],LTE KPI SCell[1] MAC DL Throughput[Mbps],LTE KPI SCell[2] MAC DL Throughput[Mbps],LTE KPI SCell[3] MAC DL Throughput[Mbps],LTE KPI SCell[4] MAC DL Throughput[Mbps],Lat,Lon,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],TIME_STAMP
0,,,,,,,,,,,,,,,,,,,,,,,,,,,41.141899,-95.909782,,1660331079.0
1,,,,,,,,,,,,,,,,,,,,,,,,,,,41.141899,-95.909782,,1660331079.692026
2,0.0,12.85,16.986,,2635.35,253.0,-75.13,,,,,,,,,1.0,,,,,,0.0,,,,,41.141899,-95.909782,,1660331079.7
3,0.0,11.84,26.613,,,,,,,,,,,,,,,15.0,1123.0,139.0,-71.38,,,,,,41.141899,-95.909782,,1660331079.8
4,,,,,,,,,,,,,,,,,,,,,,,,,,,41.141899,-95.909782,,1660331079.8
5,0.0,13.38,17.78,,2635.35,253.0,-75.14,,,,,,,,,,,,,,,,,,,,41.141899,-95.909782,,1660331079.9
6,5.56,10.19,17.932,,2635.35,253.0,-74.96,,,,,,,,,,0.0,,,,,,,,,,41.141899,-95.909782,,1660331080.0
7,0.0,12.82,24.76,,,,,,,,,,,,,,,15.0,1123.0,139.0,-71.69,,,,,,41.141899,-95.909775,20.005,1660331080.1
8,7.14,12.34,31.333,,2635.35,253.0,-75.01,,,,,,,,,,,,,,,,,,,,41.141899,-95.909775,,1660331080.2
9,0.0,11.42,23.033,,2635.35,253.0,-74.98,,,,,,,,,1.0,,,,,,0.0,,,,,41.141899,-95.909775,,1660331080.3
10,2.38,12.61,29.667,,,,,,,,,,,,,,,15.0,1123.0,139.0,-71.13,,,,,,41.141899,-95.909775,,1660331080.4
11,2.63,14.19,23.463,,2635.35,253.0,-74.31,,,,,,,,,,,,,,,,,,,,41.141899,-95.909775,,1660331080.5
12,7.5,16.49,27.381,,2635.35,253.0,-73.34,,,,,,,,,,,,,,,,,,,,41.141899,-95.909767,25.941,1660331080.6
13,13.95,16.65,35.821,,,,,,,,,,,,,,,15.0,1123.0,139.0,-71.19,,,,,,41.141899,-95.909767,,1660331080.7
14,7.89,13.34,35.54,,2635.35,253.0,-73.31,,,,,,,,,,,,,,,,,,,,41.141899,-95.909767,,1660331080.8
15,6.67,13.86,29.7,,,,,,,,,,,,,,,,,,,,,,,,41.141899,-95.909767,,1660331080.9
16,5.88,14.73,40.869,,2635.35,253.0,-73.63,,,,,,,,,,,,,,,,,,,,41.141899,-95.909767,,1660331081.0
17,4.88,11.64,32.543,,2635.35,253.0,-73.05,,,,,,,,,,,15.0,1123.0,139.0,-70.0,,,,,,41.141895,-95.909767,33.375,1660331081.1
18,8.33,14.51,48.222,,,,,,,,,,,,,,,,,,,,,,,,41.141895,-95.909767,,1660331081.2
19,7.5,14.0,34.566,,2635.35,253.0,-72.66,,,,,,,,,,,,,,,,,,,,41.141895,-95.909767,,1660331081.3
20,0.0,15.79,46.115,,,,,,,,,,,,,,,15.0,1123.0,139.0,-70.13,,,,,,41.141895,-95.909767,,1660331081.4
21,2.08,16.9,41.676,,2635.35,253.0,-72.58,,,,,,,,,,,,,,,,,,,,41.141895,-95.909767,,1660331081.5
22,4.55,16.12,52.245,,2635.35,253.0,-72.46,,,,,,,,,,,,,,,,,,,,41.141891,-95.909767,41.809,1660331081.6
23,4.65,16.82,49.056,,,,,,,,,,,,,,,15.0,1123.0,139.0,-70.5,,,,,,41.141891,-95.909767,,1660331081.7
24,3.77,16.79,58.154,,2635.35,253.0,-72.7,,,,,,,,,,,,,,,,,,,,41.141891,-95.909767,,1660331081.8
25,7.14,13.43,64.508,,2635.35,253.0,-72.59,,,,,,,,,,,,,,,,,,,,41.141891,-95.909767,,1660331081.9
26,14.04,13.04,64.408,,,,,,,,,,,,,,0.0,15.0,1123.0,139.0,-71.56,,,,,,41.141888,-95.909767,,1660331082.0
27,6.12,13.45,55.921,,2635.35,253.0,-72.29,,,,,,,,,,,,,,,,,,,,41.141888,-95.909767,55.122,1660331082.1
28,5.66,12.62,76.018,,2635.35,253.0,-71.97,,,,,,,,,,,,,,,,,,,,41.141888,-95.909767,,1660331082.2
29,11.59,11.84,73.324,,,,,,,,,,,,,,,15.0,1123.0,139.0,-69.88,,,,,,41.141884,-95.909767,,1660331082.3
30,0.0,13.55,72.95,,2635.35,253.0,-71.96,,,,,,,,,,,,,,,,,,,,41.141884,-95.909767,,1660331082.4
31,1.69,14.28,72.36,,,,,,,,,,,,,,,,,,,,,,,,41.141884,-95.909767,,1660331082.5
32,1.85,16.02,77.337,,2635.35,253.0,-72.23,,,,,,,,,,,,,,,,,,,,41.141884,-95.909767,71.887,1660331082.6
33,14.29,18.86,96.125,,2635.35,253.0,-73.23,,,,,,,,,,,15.0,1123.0,139.0,-67.38,,,,,,41.14188,-95.909767,,1660331082.7
34,19.05,15.17,88.236,,,,,,,,,,,,,,,,,,,,,,,,41.14188,-95.909767,,1660331082.8
35,1.61,12.68,94.283,,2635.35,253.0,-72.87,,,,,,,,,5.0,,,,,,0.0,,,,,41.141876,-95.909767,,1660331082.9
36,8.33,20.08,99.32,,2635.35,253.0,-72.34,,,,,,,,,,,15.0,1123.0,139.0,-66.5,,,,,,41.141876,-95.909767,,1660331083.0
37,17.33,18.51,116.714,,,,,,,,,,,,,,,,,,,,,,,,41.141872,-95.90976,90.919,1660331083.1
38,7.45,15.35,171.133,,2635.35,253.0,-72.55,,,,,,,,,,,,,,,,,,,,41.141872,-95.90976,,1660331083.2
39,10.0,16.78,104.984,,,,,,,,,,,,,,,15.0,1123.0,139.0,-68.5,,,,,,41.141869,-95.90976,,1660331083.3
40,8.82,17.52,126.808,,2635.35,253.0,-73.39,,,,,,,,,,,,,,,,,,,,41.141869,-95.90976,,1660331083.4
41,8.86,17.65,148.625,,2635.35,253.0,-73.27,,,,,,,,,,,,,,,,,,,,41.141869,-95.90976,,1660331083.5
42,21.65,16.48,161.043,,,,,,,,,,,,,,,15.0,1123.0,139.0,-66.88,,,,,,41.141865,-95.909752,117.802,1660331083.6
43,1.64,11.93,121.525,,2635.35,253.0,-72.43,,,,,,,,,,,,,,,,,,,,41.141865,-95.909752,,1660331083.7
44,10.13,12.63,175.806,,2635.35,253.0,-71.57,,,,,,,,,,,,,,,,,,,,41.141861,-95.909752,,1660331083.8
45,11.76,12.03,203.014,,,,,,,,,,,,,,,15.0,1123.0,139.0,-68.13,,,,,,41.141857,-95.909744,,1660331083.9
46,1.98,16.0,202.008,,2635.35,253.0,-72.22,,,,,,,,,,,,,,,,,,,,41.14185,-95.909744,,1660331084.0
47,7.92,14.83,187.22,,,,,,,,,,,,,,,,,,,,,,,,41.141846,-95.909737,161.35,1660331084.1
48,17.05,15.11,199.02,,2635.35,253.0,-73.12,,,,,,,,,,,,,,,,,,,,41.141842,-95.909737,,1660331084.2
49,10.87,18.28,204.008,,2635.35,253.0,-74.74,,,,,,,,,,,15.0,1123.0,139.0,-68.31,,,,,,41.141838,-95.909729,,1660331084.3
50,21.51,14.63,181.239,,,,,,,,,,,,,,,,,,,,,,,,41.14183,-95.909729,,1660331084.4
51,36.64,11.66,192.609,,2635.35,253.0,-75.0,,,,,,,,,,,,,,,,,,,,41.141827,-95.909729,,1660331084.5
52,1.04,12.54,213.784,,,,,,,,,,,,,,,15.0,1123.0,139.0,-70.13,,,,,,41.141823,-95.909721,190.465,1660331084.6
53,14.78,17.04,245.659,,2635.35,253.0,-75.27,,,,,,,,,,,,,,,,,,,,41.141815,-95.909721,,1660331084.7
54,8.41,14.28,258.495,,2635.35,253.0,-74.95,,,,,,,,,,,,,,,,,,,,41.141811,-95.909714,,1660331084.8
55,16.49,17.69,228.086,,,,,,,,,,,,,,,15.0,1123.0,139.0,-68.31,,,,,,41.141808,-95.909706,,1660331084.9
56,10.26,17.12,284.757,,2635.35,253.0,-74.75,,,,,,,,,,1.084,,,,,,1.099,,,,41.1418,-95.909706,,1660331085.0
57,0.0,17.3,309.009,,2635.35,253.0,-73.84,,,,,,,,,,,,,,,,,,,,41.141796,-95.909698,246.3,1660331085.1
58,30.89,16.23,229.848,,,,,,,,,,,,,,,15.0,1123.0,139.0,-71.44,,,,,,41.141792,-95.909691,,1660331085.2
59,13.24,14.41,285.33,,2635.35,253.0,-71.8,,,,,,,,,,,,,,,,,,,,41.141785,-95.909683,,1660331085.3
60,0.0,15.06,272.828,,,,,,,,,,,,,,,,,,,,,,,,41.141781,-95.909683,,1660331085.4
61,22.22,17.9,105.611,,2635.35,253.0,-71.47,,,,,,,,,,,15.0,1123.0,139.0,-69.69,,,,,,41.141777,-95.909676,,1660331085.5
62,0.0,0.0,0.076,,2635.35,253.0,-71.7,,,,,,,,,23.16,,15.0,1123.0,139.0,-70.44,2.78,,,,,41.141773,-95.909668,165.801,1660331085.6
63,0.0,14.72,102.949,,,,,,,,,,,,,19.0,,15.0,1123.0,139.0,-74.63,0.0,,,,,41.141766,-95.909668,,1660331085.7
64,11.67,17.88,271.232,,2635.35,253.0,-72.36,,,,,,,,,25.35,,15.0,1123.0,139.0,-75.1,11.36,,,,,41.141762,-95.90966,,1660331085.8
65,23.42,14.66,252.889,,,,,,,,,,,,,,,15.0,1123.0,139.0,-73.79,,,,,,41.141754,-95.909653,,1660331085.9
66,10.22,15.27,281.732,,,,,,,,,,,,,15.71,15.961,15.0,1123.0,139.0,-72.27,26.79,25.863,,,,41.14175,-95.909653,,1660331086.0
67,14.17,16.1,260.448,,2635.35,253.0,-72.4,,,,,,,,,23.57,,15.0,1123.0,139.0,-72.89,0.0,,,,,41.141743,-95.909645,256.302,1660331086.1
68,7.91,18.1,228.915,,,,,,,,,,,,,10.42,,15.0,1123.0,139.0,-73.67,0.0,,,,,41.141739,-95.909637,,1660331086.2
69,12.5,19.39,345.138,,2635.35,253.0,-71.48,,,,,,,,,24.33,,15.0,1123.0,139.0,-73.25,10.53,,,,,41.141731,-95.909637,,1660331086.3
70,12.16,20.16,353.167,,,,,,,,,,,,,,,15.0,1123.0,139.0,-76.42,,,,,,41.141724,-95.90963,,1660331086.4
71,11.97,17.24,297.341,,,,,,,,,,,,,21.48,,15.0,1123.0,139.0,-73.44,0.0,,,,,41.14172,-95.909622,,1660331086.5
72,3.82,20.24,386.486,,2635.35,253.0,-71.8,,,,,,,,,23.4,,15.0,1123.0,139.0,-71.14,0.0,,,,,41.141712,-95.909615,353.526,1660331086.6
73,22.3,23.36,349.399,,2635.35,253.0,-71.96,,,,,,,,,,,15.0,1123.0,139.0,-70.38,,,,,,41.141708,-95.909615,,1660331086.7
74,14.77,17.34,297.501,,,,,,,,,,,,,25.12,,15.0,1123.0,139.0,-70.56,14.53,,,,,41.141701,-95.909607,,1660331086.8
75,14.85,10.62,142.506,,2635.35,253.0,-72.09,,,,,,,,,24.67,,15.0,1123.0,139.0,-72.84,3.85,,,,,41.141693,-95.909599,,1660331086.9
76,13.7,14.83,234.633,,,,,,,,,,,,,25.39,71.692,15.0,1123.0,139.0,-71.75,9.57,120.729,,,,41.141685,-95.909599,,1660331087.0
77,10.07,16.4,311.113,,2635.35,253.0,-72.84,,,,,,,,,25.71,,15.0,1123.0,139.0,-70.4,7.45,,,,,41.141678,-95.909592,361.982,1660331087.1
78,8.87,18.24,320.775,,2635.35,253.0,-72.34,,,,,,,,,25.63,,15.0,1123.0,139.0,-71.38,0.0,,,,,41.14167,-95.909584,,1660331087.2
79,9.33,20.0,374.259,,,,,,,,,,,,,25.84,,15.0,1123.0,139.0,-69.92,16.09,,,,,41.141663,-95.909576,,1660331087.3
80,17.09,22.22,337.556,,2635.35,253.0,-72.57,,,,,,,,,25.52,,15.0,1123.0,139.0,-73.76,15.96,,,,,41.141659,-95.909576,,1660331087.4
81,14.29,20.11,297.028,,,,,,,,,,,,,25.69,,15.0,1123.0,139.0,-71.8,11.97,,,,,41.141651,-95.909569,,1660331087.5
82,9.09,18.66,330.881,,2635.35,253.0,-73.2,,,,,,,,,25.74,,15.0,1123.0,139.0,-72.33,5.56,,,,,41.141644,-95.909561,417.09,1660331087.6
83,11.72,15.57,256.852,,,,,,,,,,,,,25.54,,15.0,1123.0,139.0,-73.42,6.38,,,,,41.141636,-95.909561,,1660331087.7
84,7.22,18.21,307.386,,,,,,,,,,,,,25.61,,15.0,1123.0,139.0,-72.66,6.25,,,,,41.141628,-95.909554,,1660331087.8
85,9.88,21.89,319.936,,2635.35,253.0,-73.41,,,,,,,,,,,15.0,1123.0,139.0,-73.19,,,,,,41.141621,-95.909546,,1660331087.9
86,11.18,21.11,364.319,,,,,,,,,,,,,9.5,,15.0,1123.0,139.0,-74.6,8.33,,,,,41.141605,-95.909531,417.638,1660331088.1
87,10.38,18.08,300.75,,,,,,,,,,,,,23.6,,15.0,1123.0,139.0,-73.77,15.18,,,,,41.141579,-95.909508,,1660331088.4
88,1.47,27.0,415.255,,,,,,,,,,,,,25.2,,15.0,1123.0,139.0,-72.65,6.47,,,,,41.141571,-95.9095,,1660331088.5
89,14.97,26.75,396.664,,,,,,,,,,,,,25.83,,15.0,1123.0,139.0,-74.0,23.96,,,,,41.141563,-95.909492,527.244,1660331088.6
