,5G KPI PCell Layer1 DL BLER [%],5G KPI PCell Layer1 DL MCS (Avg),5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI PCell RF BandWidth,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI SCell[1] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC DL Throughput [Mbps],Event 5G-NR/LTE Events,LTE KPI PCell DL MCS0,LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,LTE KPI PCell Serving RSRP[dBm],LTE KPI PDSCH BLER[%],LTE KPI SCell[1] MAC DL Throughput[Mbps],LTE KPI SCell[2] MAC DL Throughput[Mbps],LTE KPI SCell[3] MAC DL Throughput[Mbps],LTE KPI SCell[4] MAC DL Throughput[Mbps],Lat,Lon,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],TIME_STAMP
0,,,,,,,,,,,,,,,,,,,,,,,,,,,40.58123,-105.026299,,1660193065.0
1,,,,,,,,,,,,,,,,,,,,,,,,,,,40.58123,-105.026299,,1660193065.212739
2,,,,,,,,,,,,,,,,,,,,,,,,,,,40.58123,-105.026299,0.0,1660193065.4
3,,,,,,,,,,,,,,,,,,10.0,66487.0,96.0,-109.31,,,,,,40.58123,-105.026299,,1660193065.6
4,,,,,,,,,,,,,,,,10.0,,,,,,0.0,,,,,40.58123,-105.026299,,1660193065.7
5,,,,,,,,,,,,,,,Cell Reselection Start,,,,,,,,,,,,40.58123,-105.026299,,1660193065.77829
6,,,,,,,,,,,,,,,Cell Camp On,,,,,,,,,,,,40.58123,-105.026299,,1660193065.792214
7,,,,,,,,,,,,,,,Cell Reselection Success,,,,,,,,,,,,40.58123,-105.026299,,1660193065.792214
8,,,,,,,,,,,,,,,,,,,,,,,,,,,40.58123,-105.026299,0.0,1660193065.9
9,,,,,,,,,,,,,,,,,0.013,,,,,,,,,,40.58123,-105.026299,,1660193066.0
10,,,,,,,,,,,,,,,,,,,,,,,,,,,40.58123,-105.026299,,1660193066.2
11,,,,,,,,,,,,,,,,11.25,,,,,,0.0,,,,,40.58123,-105.026245,0.0,1660193066.4
12,,,,,,,,,,,,,,,,,,10.0,66487.0,235.0,-101.75,,,,,,40.58123,-105.026115,0.0,1660193066.9
13,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,40.58123,-105.026093,,1660193067.0
14,,,,,,,,,,,,,,,,,,,,,,,,,,,40.58123,-105.026039,,1660193067.2
15,,,,,,,,,,,,,,,,,,,,,,,,,,,40.58123,-105.025986,0.0,1660193067.4
16,,,,,,,,,,,,,,,RRC Setup Start,,,,,,,,,,,,40.58123,-105.025963,,1660193067.481258
17,,,,,,,,,,,,,,,,0.33,,10.0,66487.0,235.0,-101.93,0.0,,,,,40.58123,-105.025955,,1660193067.5
18,,,,,,,,,,,,,,,PRACH: Msg1(RA),,,,,,,,,,,,40.58123,-105.025955,,1660193067.524461
19,,,,,,,,,,,,,,,PRACH: Msg2(RAR),,,,,,,,,,,,40.58123,-105.025948,,1660193067.533884
20,,,,,,,,,,,,,,,PRACH: Msg3(UE ID),,,,,,,,,,,,40.58123,-105.025948,,1660193067.533901
21,,,,,,,,,,,,,,,PRACH: Msg4[Pass],,,,,,,,,,,,40.58123,-105.025948,,1660193067.536313
22,,,,,,,,,,,,,,,Received RAR[True],,,,,,,,,,,,40.58123,-105.025948,,1660193067.536331
23,,,,,,,,,,,,,,,RRC Setup Success,,,,,,,,,,,,40.58123,-105.025948,,1660193067.537854
24,,,,,,,,,,,,,,,,,,10.0,66487.0,235.0,-101.58,,,,,,40.58123,-105.025932,,1660193067.6
25,,,,,,,,,,,,,,,reportStrongestCells,,,,,,,,,,,,40.58123,-105.025925,,1660193067.625225
26,,,,,,,,,,,,,,,,,,10.0,66487.0,235.0,-102.73,,,,,,40.58123,-105.025909,,1660193067.7
27,,,,,,,,,,,,,,,,0.29,,10.0,66487.0,235.0,-102.34,0.0,,,,,40.58123,-105.025879,,1660193067.8
28,,,,,,,,,,,,,,,,,,10.0,66487.0,235.0,-99.41,,,,,,40.58123,-105.025856,0.0,1660193067.9
29,,,,,,,,,,,,,,,,,0.053,10.0,66487.0,235.0,-98.45,,,,,,40.58123,-105.025826,,1660193068.0
30,,,,,,,,,,,,,,,reportStrongestCells,,,,,,,,,,,,40.58123,-105.025803,,1660193068.098369
31,,,,,,,,,,,,,,,,0.88,,10.0,66487.0,235.0,-98.39,0.0,,,,,40.58123,-105.025803,,1660193068.1
32,,,,,,,,,,,,,,,,,,10.0,66487.0,235.0,-96.76,,,,,,40.58123,-105.025772,,1660193068.2
33,,,,,,,,,,,,,,,,,,10.0,66487.0,235.0,-95.85,,,,,,40.58123,-105.025742,,1660193068.3
34,,,,,,,,,,,,,,,eventB1_NR_r15,,,,,,,,,,,,40.58123,-105.025726,,1660193068.374016
35,,,,80.0,2649.75,205.0,,,,,,,,,,4.0,,10.0,66487.0,235.0,-94.5,28.57,,,,,40.58123,-105.025719,0.0,1660193068.4
36,,,,,,,,,,,,,,,NR SCG Addition Attempt	 ,,,,,,,,,,,,40.58123,-105.025711,,1660193068.415465
37,,,,,,,,,,,,,,,NR SCG Addition Success	 ,,,,,,,,,,,,40.58123,-105.025703,,1660193068.44477
38,,,,,,,,,,,,,,,PRACH: Msg1(RA),,,,,,,,,,,,40.58123,-105.025696,,1660193068.479338
39,0.0,0.27,0.272,,,,,,,,,,,,,,,10.0,66487.0,235.0,-94.84,,,,,,40.58123,-105.025688,,1660193068.5
40,,,,,,,,,,,,,,,,,,,,,,,,,,,40.58123,-105.025688,,1660193068.509039
41,,,,,,,,,,,,,,,PRACH: Msg2(RAR),,,,,,,,,,,,40.58123,-105.025688,,1660193068.509405
42,,,,,,,,,,,,,,,PRACH: Msg3(UE ID),,,,,,,,,,,,40.58123,-105.025688,,1660193068.509405
43,,,,,,,,,,,,,,,PRACH: Msg4,,,,,,,,,,,,40.58123,-105.025688,,1660193068.509405
44,,,,,,,,,,,,,,,PRACH: Msg4[Pass]			,,,,,,,,,,,,40.58123,-105.025688,,1660193068.509405
45,,,,,,,,,,,,,,,PRACH: Msg5,,,,,,,,,,,,40.58123,-105.025688,,1660193068.512529
46,0.0,4.0,0.186,80.0,2649.75,205.0,-90.77,,,,,,,,,,,10.0,66487.0,235.0,-95.29,,,,,,40.58123,-105.025665,,1660193068.6
47,0.0,11.0,0.95,80.0,2649.75,205.0,-91.02,,,,,,,,,0.0,,10.0,66487.0,235.0,-95.01,0.0,,,,,40.58123,-105.025635,,1660193068.7
48,,,0.0,80.0,,,,,,,,,,,,,,10.0,66487.0,235.0,-94.84,,,,,,40.58123,-105.025581,0.247,1660193068.9
