,5G KPI PCell Layer1 DL BLER [%],5G KPI PCell Layer1 DL MCS (Avg),5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI PCell RF BandWidth,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI SCell[1] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC DL Throughput [Mbps],Event 5G-NR/LTE Events,LTE KPI PCell DL MCS0,LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,LTE KPI PCell Serving RSRP[dBm],LTE KPI PDSCH BLER[%],LTE KPI SCell[1] MAC DL Throughput[Mbps],LTE KPI SCell[2] MAC DL Throughput[Mbps],LTE KPI SCell[3] MAC DL Throughput[Mbps],LTE KPI SCell[4] MAC DL Throughput[Mbps],Lat,Lon,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],TIME_STAMP
0,,,,,,,,,,,,,,,,,0.035,,,,,,,,,,40.35022,-82.862663,,1660495818.0
1,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,40.35022,-82.862663,,1660495818.6
2,,,,,,,,,,,,,,,,,,,,,,,,,,,40.35022,-82.862663,,1660495818.643249
3,,,0.0,,2638.95,173.0,-73.4,,,,,,,,,,,,,,,,,,,,40.35022,-82.862663,,1660495818.7
4,,,0.0,,2638.95,173.0,-73.88,,,,,,,,,,,,851.0,351.0,-89.63,,,,,,40.35022,-82.862663,,1660495818.8
5,,,,,,,,,,,,,,,PRACH: Msg1(RA),,,,,,,,,,,,40.35022,-82.862663,,1660495818.867426
6,,,,,,,,,,,,,,,Received RAR[True],,,,,,,,,,,,40.35022,-82.862663,,1660495818.871891
7,,,,,,,,,,,,,,,PRACH: Msg2(RAR),,,,,,,,,,,,40.35022,-82.862663,,1660495818.871914
8,,,,,,,,,,,,,,,PRACH: Msg3(UE ID),,,,,,,,,,,,40.35022,-82.862663,,1660495818.871977
9,,,0.0,,2638.95,173.0,-75.15,,,,,,,,,3.0,,,851.0,351.0,-89.1,0.0,,,,,40.35022,-82.862663,,1660495818.9
10,,,0.0,,,,,,,,,,,,,,0.013,,851.0,351.0,-89.22,,,,,,40.35022,-82.862663,0.0,1660495819.0
11,,,,,,,,,,,,,,,,,,,,,,,,,,,40.35022,-82.862663,,1660495819.0
12,,,0.0,,2638.95,173.0,-75.19,,,,,,,,,,,,851.0,351.0,-87.51,,,,,,40.350243,-82.862633,,1660495819.1
13,,,0.0,,,,,,,,,,,,,0.33,,,851.0,351.0,-88.3,0.0,,,,,40.350262,-82.862602,,1660495819.2
14,,,0.0,,2638.95,173.0,-74.83,,,,,,,,,,,,851.0,351.0,-88.08,,,,,,40.350285,-82.862579,,1660495819.3
15,,,0.0,,2638.95,173.0,-74.99,,,,,,,,,,,,851.0,351.0,-87.65,,,,,,40.350304,-82.862549,,1660495819.4
16,,,0.0,,,,,,,,,,,,,,,,851.0,351.0,-88.5,,,,,,40.350327,-82.862518,0.0,1660495819.5
17,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,40.350346,-82.862488,,1660495819.6
18,,,0.0,,2638.95,173.0,-75.2,,,,,,,,,,,,,,,,,,,,40.350365,-82.862457,,1660495819.7
19,,,0.0,,,,,,,,,,,,,,,,851.0,351.0,-88.0,,,,,,40.350388,-82.862434,,1660495819.8
20,0.0,0.0,0.008,,2638.95,173.0,-74.0,,,,,,,,,,,,,,,,,,,,40.350407,-82.862404,,1660495819.9
21,0.0,0.0,0.008,,,,,,,,,,,,,,0.0,,,,,,,,,,40.35043,-82.862373,0.0,1660495820.0
22,,,0.0,,2638.95,173.0,-73.09,,,,,,,,,,,,851.0,351.0,-88.58,,,,,,40.350449,-82.862343,,1660495820.1
23,,,0.0,,,,,,,,,,,,,,,,851.0,351.0,-88.97,,,,,,40.350471,-82.862312,,1660495820.2
24,0.0,0.25,0.048,,2638.95,173.0,-71.84,,,,,,,,,,,,851.0,351.0,-88.46,,,,,,40.350491,-82.862289,,1660495820.3
25,,,0.0,,2638.95,173.0,-70.87,,,,,,,,,0.0,,,851.0,351.0,-88.17,0.0,,,,,40.35051,-82.862259,,1660495820.4
26,,,0.0,,,,,,,,,,,,,,,,851.0,351.0,-88.59,,,,,,40.350533,-82.862228,0.003,1660495820.5
27,,,0.0,,2638.95,173.0,-70.37,,,,,,,,,,,,851.0,351.0,-88.47,,,,,,40.350552,-82.862198,,1660495820.6
28,,,0.0,,,,,,,,,,,,,,,,851.0,351.0,-89.59,,,,,,40.350571,-82.862167,,1660495820.7
29,0.0,0.0,0.01,,2638.95,173.0,-70.07,,,,,,,,,,,,,,,,,,,,40.35059,-82.862144,,1660495820.8
30,,,0.0,,2638.95,173.0,-69.91,,,,,,,,,,,,,,,,,,,,40.350613,-82.862114,,1660495820.9
31,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,40.350632,-82.862083,0.0,1660495821.0
32,,,0.0,,2638.95,173.0,-69.29,,,,,,,,,,,,851.0,351.0,-87.94,,,,,,40.350655,-82.862053,,1660495821.1
33,,,0.0,,2638.95,173.0,-68.8,,,,,,,,,,,,,,,,,,,,40.350674,-82.862022,,1660495821.2
34,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,40.350697,-82.862,,1660495821.3
35,,,0.0,,2638.95,173.0,-69.23,,,,,,,,,,,,851.0,351.0,-87.63,,,,,,40.350716,-82.861969,,1660495821.4
36,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,40.350739,-82.861938,0.0,1660495821.5
37,,,0.0,,2638.95,173.0,-69.55,,,,,,,,,,,,,,,,,,,,40.350758,-82.861908,,1660495821.6
38,,,0.0,,2638.95,173.0,-69.02,,,,,,,,,,,,851.0,351.0,-90.63,,,,,,40.350777,-82.861877,,1660495821.7
39,0.0,0.0,0.009,,,,,,,,,,,,,,,,,,,,,,,,40.3508,-82.861855,,1660495821.8
40,0.0,0.0,0.023,,2638.95,173.0,-68.64,,,,,,,,,,,,,,,,,,,,40.350819,-82.861824,,1660495821.9
41,0.0,0.5,0.036,,,,,,,,,,,,,,,,851.0,351.0,-90.06,,,,,,40.350842,-82.861794,0.003,1660495822.0
42,0.0,0.0,0.046,,2638.95,173.0,-68.13,,,,,,,,,,,,,,,,,,,,40.350861,-82.861763,,1660495822.1
43,0.0,15.0,1.354,,2638.95,173.0,-67.86,,,,,,,,,,,,,,,,,,,,40.35088,-82.861732,,1660495822.2
44,0.0,13.57,2.302,,,,,,,,,,,,,,,,851.0,351.0,-87.88,,,,,,40.350903,-82.86171,,1660495822.3
45,0.0,14.74,6.237,,2638.95,173.0,-67.59,,,,,,,,,,,,,,,,,,,,40.350922,-82.861679,,1660495822.4
46,0.0,14.87,10.195,,2638.95,173.0,-67.09,,,,,,,,,,,,,,,,,,,,40.350941,-82.861649,2.905,1660495822.5
47,0.0,15.52,8.071,,,,,,,,,,,,,,,,851.0,351.0,-90.06,,,,,,40.35096,-82.861618,,1660495822.6
48,2.63,15.56,14.966,,2638.95,173.0,-66.98,,,,,,,,,,,,,,,,,,,,40.350979,-82.861588,,1660495822.7
49,0.0,15.54,10.605,,2638.95,173.0,-67.13,,,,,,,,,,,,,,,,,,,,40.351002,-82.861565,,1660495822.8
50,0.0,16.96,10.335,,,,,,,,,,,,,,,,,,,,,,,,40.351021,-82.861534,,1660495822.9
51,0.0,19.1,14.277,,2638.95,173.0,-67.88,,,,,,,,,,,,851.0,351.0,-89.63,,,,,,40.35104,-82.861504,9.787,1660495823.0
52,0.0,17.55,10.75,,,,,,,,,,,,,,,,,,,,,,,,40.351063,-82.861473,,1660495823.1
