,5G KPI PCell Layer1 DL BLER [%],5G KPI PCell Layer1 DL MCS (Avg),5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI PCell RF BandWidth,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI SCell[1] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC DL Throughput [Mbps],Event 5G-NR/LTE Events,LTE KPI PCell DL MCS0,LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,LTE KPI PCell Serving RSRP[dBm],LTE KPI PDSCH BLER[%],LTE KPI SCell[1] MAC DL Throughput[Mbps],LTE KPI SCell[2] MAC DL Throughput[Mbps],LTE KPI SCell[3] MAC DL Throughput[Mbps],LTE KPI SCell[4] MAC DL Throughput[Mbps],Lat,Lon,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],TIME_STAMP
0,,,,,,,,,,,,,,,,,,10.0,852.0,442.0,-95.44,,,,,,41.2995,-105.595177,,1660188486.0
1,,,,,,,,,,,,,,,,,,,,,,,,,,,41.2995,-105.595177,,1660188486.083512
2,,,,,,,,,,,,,,,,,,,,,,,,,,,41.2995,-105.595177,0.0,1660188486.5
3,,,,,,,,,,,,,,,,,,10.0,852.0,442.0,-94.75,,,,,,41.2995,-105.595177,,1660188486.8
4,,,,,,,,,,,,,,,,,,,,,,,,,,,41.2995,-105.595177,,1660188486.9
5,,,,,,,,,,,,,,,,,,,,,,,,,,,41.2995,-105.595177,0.0,1660188487.0
6,,,,,,,,,,,,,,,,,,10.0,852.0,442.0,-95.31,,,,,,41.2995,-105.595177,,1660188487.3
7,,,,,,,,,,,,,,,,,,,,,,,,,,,41.2995,-105.595177,0.0,1660188487.5
8,,,,,,,,,,,,,,,,1.0,,,,,,0.0,,,,,41.2995,-105.595177,,1660188487.7
9,,,,,,,,,,,,,,,,,,10.0,852.0,442.0,-94.75,,,,,,41.2995,-105.595177,,1660188487.8
10,,,,,,,,,,,,,,,,,,,,,,,,,,,41.2995,-105.595177,0.0,1660188488.0
11,,,,,,,,,,,,,,,,,,,,,,,,,,,41.2995,-105.595177,0.0,1660188488.5
