,5G KPI PCell Layer1 DL BLER [%],5G KPI PCell Layer1 DL MCS (Avg),5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI PCell RF BandWidth,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI SCell[1] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC DL Throughput [Mbps],Event 5G-NR/LTE Events,LTE KPI PCell DL MCS0,LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,LTE KPI PCell Serving RSRP[dBm],LTE KPI PDSCH BLER[%],LTE KPI SCell[1] MAC DL Throughput[Mbps],LTE KPI SCell[2] MAC DL Throughput[Mbps],LTE KPI SCell[3] MAC DL Throughput[Mbps],LTE KPI SCell[4] MAC DL Throughput[Mbps],Lat,Lon,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],TIME_STAMP
0,,,,,,,,,,,,,,,,,,,,,,,,,,,42.219151,-72.962158,,1660597725.0
1,,,,,,,,,,,,,,,,,,,,,,,,,,,42.219151,-72.962158,,1660597725.533626
2,,,,,,,,,,,,,,,,,,20.0,850.0,395.0,-102.5,,,,,,42.219151,-72.962158,,1660597725.6
3,,,,,,,,,,,,,,,,,,20.0,850.0,395.0,-102.38,,,,,,42.219151,-72.962158,,1660597725.7
4,,,,,,,,,,,,,,,,,,20.0,850.0,395.0,-102.67,,,,,,42.219151,-72.962158,0.031,1660597725.8
5,,,,,,,,,,,,,,,,,,20.0,850.0,395.0,-103.33,,,,,,42.219151,-72.962158,,1660597725.9
6,,,,,,,,,,,,,,,,,0.209,20.0,850.0,395.0,-103.06,,,,,,42.219151,-72.962158,,1660597726.0
7,,,,,,,,,,,,,,,,,,20.0,850.0,395.0,-102.13,,,,,,42.219101,-72.962112,,1660597726.2
8,,,,,,,,,,,,,,,,9.0,,20.0,850.0,395.0,-102.88,28.57,,,,,42.219074,-72.96209,0.0,1660597726.3
9,,,,,,,,,,,,,,,,,,,,,,,,,,,42.219025,-72.962036,,1660597726.5
10,,,,,,,,,,,,,,,,,,,,,,,,,,,42.218998,-72.962013,,1660597726.6
11,,,,,,,,,,,,,,,,,,20.0,850.0,395.0,-101.69,,,,,,42.218975,-72.96199,,1660597726.7
12,,,,,,,,,,,,,,,,,,,,,,,,,,,42.218948,-72.961967,0.0,1660597726.8
13,,,,,,,,,,,,,,,,,,,,,,,,,,,42.218925,-72.961945,,1660597726.9
14,,,,,,,,,,,,,,,,,,20.0,850.0,395.0,-104.94,,,,,,42.218899,-72.961922,,1660597727.0
15,,,,,,,,,,,,,,,,,,,,,,,,,,,42.218853,-72.961876,,1660597727.2
16,,,,,,,,,,,,,,,,,,,,,,,,,,,42.21883,-72.961853,0.0,1660597727.3
17,,,,,,,,,,,,,,,,,,20.0,850.0,395.0,-103.5,,,,,,42.218784,-72.961807,,1660597727.5
18,,,,,,,,,,,,,,,,,,20.0,850.0,395.0,-104.81,,,,,,42.218761,-72.961784,,1660597727.6
19,,,,,,,,,,,,,,,,,,,,,,,,,,,42.218739,-72.961761,,1660597727.7
20,,,,,,,,,,,,,,,,,,,,,,,,,,,42.218716,-72.961739,0.0,1660597727.8
21,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,42.21867,-72.961693,,1660597728.0
22,,,,,,,,,,,,,,,,2.0,,20.0,850.0,395.0,-102.81,0.0,,,,,42.218643,-72.96167,,1660597728.1
23,,,,,,,,,,,,,,,,,,,,,,,,,,,42.21862,-72.961639,,1660597728.2
24,,,,,,,,,,,,,,,eventA2,,,,,,,,,,,,42.218597,-72.961617,,1660597728.295322
25,,,,,,,,,,,,,,,,,,20.0,850.0,395.0,-103.68,,,,,,42.218594,-72.961617,0.0,1660597728.3
26,,,,,,,,,,,,,,,,,,20.0,850.0,395.0,-104.33,,,,,,42.218571,-72.961594,,1660597728.4
27,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,42.218517,-72.96154,,1660597728.6
28,,,,,,,,,,,,,,,,,,,,,,,,,,,42.218494,-72.961517,,1660597728.7
29,,,,,,,,,,,,,,,,,,,,,,,,,,,42.218468,-72.961494,0.0,1660597728.8
30,,,,,,,,,,,,,,,,,,20.0,850.0,395.0,-103.38,,,,,,42.218445,-72.961464,,1660597728.9
31,,,,,,,,,,,,,,,,,,,,,,,,,,,42.218418,-72.961441,,1660597729.0
32,,,,,,,,,,,,,,,,,,,,,,,,,,,42.218369,-72.961395,,1660597729.2
33,,,,,,,,,,,,,,,,,,,,,,,,,,,42.218342,-72.961365,0.0,1660597729.3
34,,,,,,,,,,,,,,,,,,20.0,850.0,395.0,-103.94,,,,,,42.218319,-72.961342,,1660597729.4
35,,,,,,,,,,,,,,,,,,20.0,850.0,395.0,-101.13,,,,,,42.218269,-72.961296,,1660597729.6
36,,,,,,,,,,,,,,,,,,,,,,,,,,,42.21822,-72.961243,0.0,1660597729.8
37,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,42.21817,-72.961197,,1660597730.0
