,5G KPI PCell Layer1 DL BLER [%],5G KPI PCell Layer1 DL MCS (Avg),5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI PCell RF BandWidth,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI SCell[1] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC DL Throughput [Mbps],Event 5G-NR/LTE Events,LTE KPI PCell DL MCS0,LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,LTE KPI PCell Serving RSRP[dBm],LTE KPI PDSCH BLER[%],LTE KPI SCell[1] MAC DL Throughput[Mbps],LTE KPI SCell[2] MAC DL Throughput[Mbps],LTE KPI SCell[3] MAC DL Throughput[Mbps],LTE KPI SCell[4] MAC DL Throughput[Mbps],Lat,Lon,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],TIME_STAMP
0,,,,,,,,,,,,,,,,,,,,,,,,,,,42.967621,-76.846619,,1660578407.0
1,,,0.0,,632.55,787.0,-87.21,,,,,,,,,,,,,,,,,,,,42.967621,-76.846619,,1660578407.7
2,,,,,,,,,,,,,,,,,,,,,,,,,,,42.967621,-76.846619,,1660578407.76971
3,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,42.967621,-76.846619,,1660578407.8
4,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,42.967621,-76.846619,,1660578407.9
5,,,,,,,,,,,,,,,,,,15.0,66761.0,10.0,-93.75,,,,,,42.967621,-76.846619,0.0,1660578408.0
6,,,0.0,,632.55,787.0,-85.7,,,,,,,,,,,,,,,,,,,,42.967621,-76.846619,,1660578408.1
7,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,42.967621,-76.846619,,1660578408.2
8,,,0.0,,632.55,787.0,-83.81,,,,,,,,,,,15.0,66761.0,10.0,-95.38,,,,,,42.967621,-76.846619,,1660578408.3
9,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,42.967621,-76.846619,,1660578408.4
10,,,0.0,,,,,,,,,,,,,,,15.0,66761.0,10.0,-86.88,,,,,,42.967621,-76.846619,0.0,1660578408.5
11,,,,,,,,,,,,,,,,,,,,,,,,,,,42.967621,-76.846619,,1660578408.6
12,,,0.0,,632.55,787.0,-87.46,,,,,,,,,,,,,,,,,,,,42.967621,-76.846581,,1660578408.7
13,,,0.0,,632.55,787.0,-87.59,,,,,,,,,,,,,,,,,,,,42.967621,-76.846542,,1660578408.8
14,,,0.0,,632.55,787.0,-89.28,,,,,,,,,,0.016,15.0,66761.0,10.0,-91.75,,,,,,42.967621,-76.846474,0.0,1660578409.0
15,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,42.967621,-76.846436,,1660578409.1
16,,,0.0,,632.55,787.0,-87.11,,,,,,,,,,,15.0,66761.0,10.0,-90.22,,,,,,42.967621,-76.846397,,1660578409.2
17,66.67,22.0,0.06,,632.55,787.0,-86.95,,,,,,,,,0.0,,15.0,66761.0,10.0,-87.91,0.0,,,,,42.967621,-76.846359,,1660578409.3
18,,,0.0,15.0,632.55,930.0,-79.91,,,,,,,,,,,15.0,66761.0,10.0,-92.45,,,,,,42.967621,-76.846329,,1660578409.4
19,,,,,,,,,,,,,,,eventA3,,,,,,,,,,,,42.967621,-76.846321,,1660578409.407066
20,,,,,,,,,,,,,,,NR SCG Modification Attempt,,,,,,,,,,,,42.967621,-76.846313,,1660578409.441221
21,,,,,,,,,,,,,,,NR SCG Modification Success,,,,,,,,,,,,42.967621,-76.846306,,1660578409.457273
22,,,,,,,,,,,,,,,PRACH: Msg1(RA),,,,,,,,,,,,42.967621,-76.846291,,1660578409.486275
23,3.33,0.72,0.495,,,,,,,,,,,,,,,15.0,66761.0,10.0,-94.09,,,,,,42.967621,-76.846291,0.125,1660578409.5
