,5G KPI PCell Layer1 DL BLER [%],5G KPI PCell Layer1 DL MCS (Avg),5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI PCell RF BandWidth,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI SCell[1] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC DL Throughput [Mbps],Event 5G-NR/LTE Events,LTE KPI PCell DL MCS0,LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,LTE KPI PCell Serving RSRP[dBm],LTE KPI PDSCH BLER[%],LTE KPI SCell[1] MAC DL Throughput[Mbps],LTE KPI SCell[2] MAC DL Throughput[Mbps],LTE KPI SCell[3] MAC DL Throughput[Mbps],LTE KPI SCell[4] MAC DL Throughput[Mbps],Lat,Lon,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],TIME_STAMP
0,,,,,,,,,,,,,,,,,0.088,,,,,,,,,,43.016949,-78.239372,,1660536523.0
1,,,,,,,,,,,,,,,,,,,,,,,,,,,43.016949,-78.239372,,1660536523.4
2,,,,,,,,,,,,,,,,,,,,,,,,,,,43.016949,-78.239349,,1660536523.453079
3,,,0.0,,2590.95,435.0,-105.78,,,,,,,,,0.0,,,,,,0.0,,,,,43.016949,-78.239326,,1660536523.5
4,,16.0,0.0,,2590.95,435.0,-106.78,,,,,,,,,,,15.0,675.0,45.0,-110.01,,,,,,43.016949,-78.239281,,1660536523.6
5,50.0,,0.122,,,,,,,,,,,,,,,15.0,675.0,45.0,-112.44,,,,,,43.016949,-78.239243,,1660536523.7
6,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,43.016949,-78.239197,,1660536523.8
7,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,43.016949,-78.239151,0.0,1660536523.9
8,,,,,,,,,,,,,,,,,,,,,,,,,,,43.016949,-78.239105,,1660536524.0
9,,,0.0,,2590.95,435.0,-103.48,,,,,,,,,,,,,,,,,,,,43.016949,-78.239059,,1660536524.1
10,,,,,,,,,,,,,,,,,,15.0,675.0,45.0,-113.75,,,,,,43.016949,-78.239021,,1660536524.2
11,0.0,16.0,0.043,,2590.95,435.0,-102.27,,,,,,,,,,,,,,,,,,,,43.016949,-78.238976,,1660536524.3
12,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,43.016949,-78.23893,0.0,1660536524.4
13,,,0.0,,,,,,,,,,,,,,,15.0,675.0,45.0,-112.56,,,,,,43.016949,-78.238884,,1660536524.5
14,,,0.0,,2590.95,435.0,-106.38,,,,,,,,,,,,,,,,,,,,43.016953,-78.2388,,1660536524.7
15,,,0.0,,2590.95,435.0,-106.23,,,,,,,,,,,15.0,675.0,45.0,-111.63,,,,,,43.016953,-78.238762,,1660536524.8
16,,,,,,,,,,,,,,,,,,,,,,,,,,,43.016953,-78.238716,0.0,1660536524.9
17,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,43.016956,-78.23867,,1660536525.0
18,0.0,12.0,0.144,,2590.95,435.0,-104.29,,,,,,,,,,,15.0,675.0,45.0,-109.0,,,,,,43.016956,-78.238632,,1660536525.1
19,0.0,12.0,1.388,,2590.95,435.0,-104.25,,,,,,,,,,,,,,,,,,,,43.016956,-78.238586,,1660536525.2
20,52.63,12.1,0.699,,,,,,,,,,,,,,,,,,,,,,,,43.01696,-78.238548,,1660536525.3
21,0.0,11.93,0.981,,2590.95,435.0,-103.63,,,,,,,,,,,,,,,,,,,,43.01696,-78.238503,0.199,1660536525.4
