,5G KPI PCell Layer1 DL BLER [%],5G KPI PCell Layer1 DL MCS (Avg),5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI PCell RF BandWidth,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI SCell[1] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC DL Throughput [Mbps],Event 5G-NR/LTE Events,LTE KPI PCell DL MCS0,LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,LTE KPI PCell Serving RSRP[dBm],LTE KPI PDSCH BLER[%],LTE KPI SCell[1] MAC DL Throughput[Mbps],LTE KPI SCell[2] MAC DL Throughput[Mbps],LTE KPI SCell[3] MAC DL Throughput[Mbps],LTE KPI SCell[4] MAC DL Throughput[Mbps],Lat,Lon,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],TIME_STAMP
0,,,,,,,,,,,,,,,,,,,,,,,,,,,37.584,-113.174828,,1660090112.973287
1,,,,,,,,,,,,,,,,,,,,,,,,,,,37.584,-113.174828,0.0,1660090113.0
2,,,,,,,,,,,,,,,,,,,,,,,,,,,37.584,-113.174828,,1660090113.1
3,,,0.0,,2644.95,122.0,-109.35,0.0,,,,,,,,,,20.0,66786.0,122.0,-94.63,,,,,,37.584,-113.174828,,1660090113.2
4,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,37.584,-113.174828,,1660090113.3
5,,,0.0,,2644.95,122.0,-107.76,0.0,,,,,,,,0.0,,20.0,66786.0,122.0,-94.7,0.0,,,,,37.584,-113.174828,,1660090113.4
6,,,,,,,,,,,,,,,,,,,,,,,,,,,37.584,-113.174828,0.0,1660090113.5
7,,,0.0,,,,,0.0,,,,,,,,,,20.0,66786.0,122.0,-95.31,,,,,,37.584034,-113.174805,,1660090113.6
8,,,0.0,,2644.95,122.0,-106.3,0.0,,,,,,,,,,,,,,,,,,,37.584068,-113.174782,,1660090113.7
9,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,37.584137,-113.174736,,1660090113.9
10,,,0.0,,2644.95,122.0,-103.77,0.0,,,,,,,,,,20.0,66786.0,122.0,-95.31,,,,,,37.584167,-113.174713,0.0,1660090114.0
