,5G KPI PCell Layer1 DL BLER [%],5G KPI PCell Layer1 DL MCS (Avg),5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI PCell RF BandWidth,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI SCell[1] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC DL Throughput [Mbps],Event 5G-NR/LTE Events,LTE KPI PCell DL MCS0,LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,LTE KPI PCell Serving RSRP[dBm],LTE KPI PDSCH BLER[%],LTE KPI SCell[1] MAC DL Throughput[Mbps],LTE KPI SCell[2] MAC DL Throughput[Mbps],LTE KPI SCell[3] MAC DL Throughput[Mbps],LTE KPI SCell[4] MAC DL Throughput[Mbps],Lat,Lon,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],TIME_STAMP
0,,,,,,,,,,,,,,,,,,,,,,,,,,,40.882759,-105.27906,,1660190886.0
1,,,,,,,,,,,,,,,,,,,,,,,,,,,40.882759,-105.27906,,1660190886.78755
2,,,0.0,,,,,,,,,,,,,,,15.0,875.0,52.0,-89.88,,,,,,40.882759,-105.27906,,1660190886.8
3,,,,,,,,,,,,,,,,,,,,,,,,,,,40.882759,-105.27906,0.0,1660190886.9
4,,,0.0,,637.45,697.0,-116.08,,,,,,,,,,,,,,,,,,,,40.882759,-105.27906,,1660190887.0
5,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,40.882759,-105.27906,,1660190887.1
6,0.0,0.0,0.001,,637.45,697.0,-116.65,,,,,,,,,,,,,,,,,,,,40.882759,-105.27906,,1660190887.3
7,,,0.0,,637.45,697.0,-116.99,,,,,,,,,,,15.0,875.0,52.0,-91.25,,,,,,40.882759,-105.27906,0.0,1660190887.4
8,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,40.882717,-105.279007,,1660190887.6
9,,,0.0,,637.45,697.0,-117.69,,,,,,,,,,,,,,,,,,,,40.882694,-105.278976,,1660190887.7
10,,,0.0,,637.45,697.0,-117.88,,,,,,,,,,,15.0,875.0,52.0,-90.25,,,,,,40.882671,-105.278946,,1660190887.8
11,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,40.882652,-105.278915,0.0,1660190887.9
12,,,0.0,,637.45,697.0,-118.33,,,,,,,,,,0.013,15.0,875.0,52.0,-89.13,,,,,,40.882629,-105.278893,,1660190888.0
13,,,0.0,,637.45,697.0,-118.61,,,,,,,,,1.0,,15.0,875.0,52.0,-88.5,0.0,,,,,40.882607,-105.278862,,1660190888.1
14,,,,,,,,,,,,,,,eventA2,,,,,,,,,,,,40.882599,-105.278854,,1660190888.129054
15,,,,,,,,,,,,,,,,,,15.0,875.0,52.0,-89.65,,,,,,40.882584,-105.278831,,1660190888.2
16,,,,,,,,,,,,,,,,,,15.0,875.0,52.0,-89.78,,,,,,40.882565,-105.278809,,1660190888.3
17,,,,,,,,,,,,,,,,2.0,,15.0,875.0,52.0,-89.32,0.0,,,,,40.882542,-105.278778,0.0,1660190888.4
18,,,,,,,,,,,,,,,,,,15.0,875.0,52.0,-88.8,,,,,,40.882519,-105.278748,,1660190888.5
19,,,,,,,,,,,,,,,,,,15.0,875.0,52.0,-88.2,,,,,,40.882496,-105.278725,,1660190888.6
20,,,,,,,,,,,,,,,,,,15.0,875.0,52.0,-87.51,,,,,,40.882473,-105.278694,,1660190888.7
21,,,,,,,,,,,,,,,,,,15.0,875.0,52.0,-87.41,,,,,,40.88245,-105.278671,,1660190888.8
22,,,,,,,,,,,,,,,,,,15.0,875.0,52.0,-87.69,,,,,,40.882423,-105.278641,0.0,1660190888.9
23,,,,,,,,,,,,,,,,,0.127,15.0,875.0,52.0,-87.92,,,,,,40.882401,-105.278618,,1660190889.0
24,,,,,,,,,,,,,,,,,,15.0,875.0,52.0,-87.8,,,,,,40.882378,-105.278595,,1660190889.1
25,,,,,,,,,,,,,,,,,,15.0,875.0,52.0,-87.09,,,,,,40.882355,-105.278564,,1660190889.2
26,,,,,,,,,,,,,,,,,,15.0,875.0,52.0,-86.41,,,,,,40.882332,-105.278542,,1660190889.3
27,,,,,,,,,,,,,,,,,,15.0,875.0,52.0,-86.03,,,,,,40.882309,-105.278511,0.0,1660190889.4
28,,,,,,,,,,,,,,,,,,15.0,875.0,52.0,-86.41,,,,,,40.882309,-105.278511,,1660190889.5
29,,,,,,,,,,,,,,,,,,15.0,875.0,52.0,-86.52,,,,,,40.882309,-105.278511,,1660190889.6
