PING 155.146.144.24 (155.146.144.24) 38(66) bytes of data.
46 bytes from 155.146.144.24: icmp_seq=1 ttl=56 time=38.5 ms
46 bytes from 155.146.144.24: icmp_seq=2 ttl=56 time=28.1 ms
46 bytes from 155.146.144.24: icmp_seq=3 ttl=56 time=35.8 ms
46 bytes from 155.146.144.24: icmp_seq=4 ttl=56 time=25.9 ms
46 bytes from 155.146.144.24: icmp_seq=5 ttl=56 time=25.9 ms
46 bytes from 155.146.144.24: icmp_seq=6 ttl=56 time=26.9 ms
46 bytes from 155.146.144.24: icmp_seq=7 ttl=56 time=25.5 ms
46 bytes from 155.146.144.24: icmp_seq=8 ttl=56 time=25.2 ms
46 bytes from 155.146.144.24: icmp_seq=9 ttl=56 time=23.8 ms
46 bytes from 155.146.144.24: icmp_seq=10 ttl=56 time=23.5 ms
46 bytes from 155.146.144.24: icmp_seq=11 ttl=56 time=30.7 ms
46 bytes from 155.146.144.24: icmp_seq=12 ttl=56 time=32.3 ms
46 bytes from 155.146.144.24: icmp_seq=13 ttl=56 time=30.5 ms
46 bytes from 155.146.144.24: icmp_seq=14 ttl=56 time=29.3 ms
46 bytes from 155.146.144.24: icmp_seq=15 ttl=56 time=36.4 ms
46 bytes from 155.146.144.24: icmp_seq=16 ttl=56 time=27.2 ms
46 bytes from 155.146.144.24: icmp_seq=17 ttl=56 time=27.5 ms
46 bytes from 155.146.144.24: icmp_seq=18 ttl=56 time=33.5 ms
46 bytes from 155.146.144.24: icmp_seq=19 ttl=56 time=25.5 ms
46 bytes from 155.146.144.24: icmp_seq=20 ttl=56 time=39.8 ms
46 bytes from 155.146.144.24: icmp_seq=21 ttl=56 time=37.6 ms
46 bytes from 155.146.144.24: icmp_seq=22 ttl=56 time=22.4 ms
46 bytes from 155.146.144.24: icmp_seq=23 ttl=56 time=40.4 ms
46 bytes from 155.146.144.24: icmp_seq=24 ttl=56 time=31.3 ms
46 bytes from 155.146.144.24: icmp_seq=25 ttl=56 time=37.5 ms
46 bytes from 155.146.144.24: icmp_seq=26 ttl=56 time=30.4 ms
46 bytes from 155.146.144.24: icmp_seq=27 ttl=56 time=28.3 ms
46 bytes from 155.146.144.24: icmp_seq=28 ttl=56 time=27.3 ms
46 bytes from 155.146.144.24: icmp_seq=29 ttl=56 time=28.3 ms
46 bytes from 155.146.144.24: icmp_seq=30 ttl=56 time=26.1 ms
46 bytes from 155.146.144.24: icmp_seq=31 ttl=56 time=25.2 ms
46 bytes from 155.146.144.24: icmp_seq=32 ttl=56 time=25.4 ms
46 bytes from 155.146.144.24: icmp_seq=33 ttl=56 time=31.6 ms
46 bytes from 155.146.144.24: icmp_seq=34 ttl=56 time=22.4 ms
46 bytes from 155.146.144.24: icmp_seq=35 ttl=56 time=40.4 ms
46 bytes from 155.146.144.24: icmp_seq=36 ttl=56 time=46.3 ms
46 bytes from 155.146.144.24: icmp_seq=37 ttl=56 time=38.4 ms
46 bytes from 155.146.144.24: icmp_seq=38 ttl=56 time=37.3 ms
46 bytes from 155.146.144.24: icmp_seq=39 ttl=56 time=35.0 ms
46 bytes from 155.146.144.24: icmp_seq=40 ttl=56 time=29.3 ms
46 bytes from 155.146.144.24: icmp_seq=41 ttl=56 time=44.4 ms
46 bytes from 155.146.144.24: icmp_seq=42 ttl=56 time=28.3 ms
46 bytes from 155.146.144.24: icmp_seq=43 ttl=56 time=26.6 ms
46 bytes from 155.146.144.24: icmp_seq=44 ttl=56 time=41.0 ms
46 bytes from 155.146.144.24: icmp_seq=45 ttl=56 time=33.4 ms
46 bytes from 155.146.144.24: icmp_seq=46 ttl=56 time=44.2 ms
46 bytes from 155.146.144.24: icmp_seq=47 ttl=56 time=32.5 ms
46 bytes from 155.146.144.24: icmp_seq=48 ttl=56 time=31.1 ms
