idx,size,avail,enc_fin,offload,inf,recv
0,2048000,1660103791769,1660103791769,1660103792933,44,1660103793416
17,2048000,1660103793469,1660103793469,1660103794059,44,1660103794528
28,2048000,1660103794569,1660103794569,1660103795121,44,1660103795715
40,2048000,1660103795769,1660103795769,1660103796318,44,1660103796767
50,2048000,1660103796769,1660103796769,1660103797323,44,1660103797808
61,2048000,1660103797869,1660103797869,1660103798487,44,1660103798928
72,2048000,1660103798969,1660103798969,1660103799652,44,1660103800129
84,2048000,1660103800169,1660103800169,1660103800839,44,1660103801328
96,2048000,1660103801369,1660103801369,1660103802038,44,1660103802488
108,2048000,1660103802569,1660103802569,1660103803368,44,1660103804088
124,2048000,1660103804169,1660103804169,1660103804995,44,1660103805648
139,2048000,1660103805669,1660103805669,1660103806319,44,1660103806847
151,2048000,1660103806869,1660103806869,1660103807475,44,1660103807968
162,2048000,1660103807969,1660103807969,1660103808448,44,1660103808864
171,2048000,1660103808869,1660103808869,1660103809318,44,1660103809648
179,2048000,1660103809669,1660103809669,1660103810159,44,1660103810608
189,2048000,1660103810669,1660103810669,1660103811201,44,1660103811568
