idx,size,avail,enc_fin,offload,inf,recv
0,2048000,1660172859321,1660172859321,1660172860846,44,1660172861320
20,2048000,1660172861321,1660172861321,1660172862227,44,1660172862920
36,2048000,1660172862921,1660172862921,1660172863648,44,1660172864360
51,2048000,1660172864421,1660172864421,1660172865153,44,1660172865727
65,2048000,1660172865821,1660172865821,1660172866511,44,1660172867320
80,2048000,1660172867321,1660172867321,1660172867982,44,1660172868521
93,2048000,1660172868621,1660172868621,1660172869394,44,1660172870040
108,2048000,1660172870121,1660172870121,1660172870762,44,1660172871258
120,2048000,1660172871321,1660172871321,1660172872012,44,1660172872930
137,2048000,1660172873021,1660172873021,1660172873788,44,1660172874359
151,2048000,1660172874421,1660172874421,1660172875052,44,1660172875560
163,2048000,1660172875621,1660172875621,1660172876312,44,1660172876810
175,2048000,1660172876821,1660172876821,1660172877505,44,1660172878040
