idx,size,avail,enc_fin,offload,inf,recv
0,2048000,1660007736227,1660007736227,1660007736627,44,1660007737181
10,2048000,1660007737227,1660007737227,1660007737230,44,1660007737927
18,2048000,1660007738026,1660007738026,1660007738030,44,1660007738678
25,2048000,1660007738726,1660007738727,1660007738730,44,1660007739465
33,2048000,1660007739526,1660007739526,1660007739531,44,1660007740160
40,2048000,1660007740227,1660007740227,1660007740231,44,1660007741214
50,2048000,1660007741226,1660007741226,1660007741230,44,1660007741959
58,2048000,1660007742027,1660007742027,1660007742029,44,1660007742938
68,2048000,1660007743027,1660007743027,1660007743030,44,1660007743798
76,2048000,1660007743827,1660007743827,1660007743830,44,1660007744569
84,2048000,1660007744626,1660007744626,1660007744631,44,1660007745445
93,2048000,1660007745526,1660007745526,1660007745530,44,1660007746421
102,2048000,1660007746426,1660007746426,1660007746430,44,1660007747386
112,2048000,1660007747426,1660007747426,1660007747430,44,1660007748180
120,2048000,1660007748227,1660007748227,1660007748231,44,1660007748959
128,2048000,1660007749027,1660007749027,1660007749030,44,1660007749765
136,2048000,1660007749826,1660007749826,1660007749830,44,1660007750546
144,2048000,1660007750626,1660007750627,1660007750630,44,1660007751519
153,2048000,1660007751526,1660007751526,1660007751530,44,1660007752326
161,2048000,1660007752326,1660007752326,1660007752329,44,1660007753047
169,2048000,1660007753127,1660007753127,1660007753130,44,1660007754041
179,2048000,1660007754127,1660007754127,1660007754129,44,1660007754899
187,2048000,1660007754926,1660007754926,1660007754929,44,1660007755698
