idx,size,avail,enc_fin,offload,inf,recv
0,2048000,1660015722592,1660015722592,1660015723486,44,1660015723976
14,2048000,1660015723991,1660015723991,1660015724644,44,1660015725245
27,2048000,1660015725292,1660015725292,1660015726015,44,1660015726648
41,2048000,1660015726692,1660015726692,1660015727367,44,1660015727979
54,2048000,1660015727991,1660015727991,1660015728610,44,1660015729168
66,2048000,1660015729192,1660015729192,1660015729850,44,1660015730451
79,2048000,1660015730492,1660015730492,1660015731124,44,1660015731649
91,2048000,1660015731692,1660015731692,1660015732370,44,1660015732858
103,2048000,1660015732892,1660015732892,1660015733605,44,1660015734138
116,2048000,1660015734192,1660015734192,1660015734890,44,1660015735409
129,2048000,1660015735492,1660015735492,1660015736176,44,1660015736658
141,2048000,1660015736691,1660015736691,1660015737330,44,1660015737848
153,2048000,1660015737892,1660015737892,1660015738632,44,1660015739088
165,2048000,1660015739091,1660015739091,1660015739730,44,1660015740248
177,2048000,1660015740292,1660015740292,1660015741089,44,1660015741568
