idx,size,avail,enc_fin,offload,inf,recv
0,2048000,1660577012880,1660577012880,1660577013308,44,1660577013893
11,2048000,1660577013980,1660577013980,1660577013984,44,1660577014982
22,2048000,1660577015080,1660577015080,1660577015084,44,1660577015695
29,2048000,1660577015780,1660577015780,1660577015783,44,1660577016342
35,2048000,1660577016380,1660577016380,1660577016384,44,1660577016914
41,2048000,1660577016980,1660577016980,1660577016985,44,1660577017463
46,2048000,1660577017480,1660577017480,1660577017484,44,1660577017950
51,2048000,1660577017980,1660577017980,1660577017982,44,1660577018503
57,2048000,1660577018580,1660577018580,1660577018582,44,1660577019103
63,2048000,1660577019180,1660577019180,1660577019183,44,1660577019724
69,2048000,1660577019780,1660577019780,1660577019782,44,1660577020303
75,2048000,1660577020380,1660577020380,1660577020383,44,1660577020942
81,2048000,1660577020980,1660577020980,1660577020982,44,1660577021563
87,2048000,1660577021580,1660577021580,1660577021582,44,1660577022124
93,2048000,1660577022180,1660577022180,1660577022182,44,1660577022724
99,2048000,1660577022780,1660577022780,1660577022782,44,1660577023343
105,2048000,1660577023380,1660577023380,1660577023383,44,1660577024095
113,2048000,1660577024180,1660577024180,1660577024182,44,1660577024802
120,2048000,1660577024880,1660577024880,1660577024883,44,1660577025482
127,2048000,1660577025580,1660577025580,1660577025582,44,1660577026184
134,2048000,1660577026280,1660577026280,1660577026282,47,1660577026902
141,2048000,1660577026980,1660577026980,1660577026983,44,1660577027561
147,2048000,1660577027580,1660577027580,1660577027582,44,1660577028163
153,2048000,1660577028180,1660577028180,1660577028182,44,1660577028763
159,2048000,1660577028780,1660577028780,1660577028782,44,1660577029402
166,2048000,1660577029480,1660577029480,1660577029482,44,1660577030302
175,2048000,1660577030380,1660577030380,1660577030383,44,1660577031104
183,2048000,1660577031180,1660577031180,1660577031183,44,1660577031762
189,2048000,1660577031780,1660577031780,1660577031782,44,1660577032429
