idx,size,avail,enc_fin,offload,inf,recv
0,38912,1660177931584,1660177931619,1660177931619,63,1660177932033
5,38912,1660177932084,1660177932120,1660177932121,63,1660177932542
10,38912,1660177932584,1660177932620,1660177932620,63,1660177933250
17,38912,1660177933284,1660177933320,1660177933321,63,1660177933684
21,38912,1660177933685,1660177933721,1660177933722,63,1660177934142
26,38912,1660177934184,1660177934219,1660177934219,63,1660177934491
30,38912,1660177934584,1660177934619,1660177934620,63,1660177934890
34,38912,1660177934984,1660177935019,1660177935020,63,1660177935453
39,38912,1660177935484,1660177935519,1660177935519,63,1660177935783
42,38912,1660177935783,1660177935818,1660177935819,63,1660177936533
50,38912,1660177936584,1660177936619,1660177936620,63,1660177936904
54,38912,1660177936984,1660177937019,1660177937020,63,1660177937642
61,38912,1660177937684,1660177937719,1660177937720,63,1660177938131
66,38912,1660177938184,1660177938219,1660177938221,63,1660177938633
71,38912,1660177938684,1660177938719,1660177938720,63,1660177939113
76,38912,1660177939184,1660177939219,1660177939220,63,1660177940023
85,38912,1660177940084,1660177940119,1660177940120,63,1660177940452
89,38912,1660177940484,1660177940519,1660177940520,63,1660177940869
93,38912,1660177940884,1660177940919,1660177940920,63,1660177941325
98,38912,1660177941384,1660177941420,1660177941420,63,1660177941973
104,38912,1660177941984,1660177942019,1660177942020,63,1660177942475
109,38912,1660177942484,1660177942519,1660177942519,63,1660177942983
114,38912,1660177942984,1660177943018,1660177943020,63,1660177943602
121,38912,1660177943684,1660177943719,1660177943720,63,1660177944200
127,38912,1660177944284,1660177944319,1660177944320,63,1660177944733
132,38912,1660177944784,1660177944819,1660177944819,63,1660177945273
137,38912,1660177945284,1660177945319,1660177945319,63,1660177945713
142,38912,1660177945784,1660177945819,1660177945819,63,1660177946232
147,38912,1660177946284,1660177946319,1660177946320,63,1660177946873
153,38912,1660177946884,1660177946919,1660177946920,63,1660177947719
162,38912,1660177947784,1660177947819,1660177947820,63,1660177948323
168,38912,1660177948383,1660177948418,1660177948419,63,1660177949173
176,38912,1660177949184,1660177949219,1660177949220,63,1660177949712
182,38912,1660177949784,1660177949819,1660177949819,63,1660177950172
186,38912,1660177950184,1660177950219,1660177950219,63,1660177950652
191,38912,1660177950684,1660177950719,1660177950720,63,1660177951112
