TIME_STAMP,Lat,Lon,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Event 5G-NR/LTE Events,5G KPI PCell RF Frequency [MHz],LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,5G KPI PCell RF Serving PCI,LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI SCell[1] MAC DL Throughput[Mbps],LTE KPI SCell[2] MAC DL Throughput[Mbps],LTE KPI SCell[3] MAC DL Throughput[Mbps],LTE KPI SCell[4] MAC DL Throughput[Mbps],5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI SCell[1] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC DL Throughput [Mbps],LTE KPI PCell Serving BandWidth(DL),5G KPI PCell RF BandWidth,LTE KPI PCell DL MCS0,5G KPI PCell Layer1 DL MCS (Avg),LTE KPI PDSCH BLER[%],5G KPI PCell Layer1 DL BLER [%],LTE KPI PCell Serving RSRP[dBm],5G KPI PCell RF Serving SS-RSRP [dBm],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI SCell[1] MAC UL Throughput[Mbps],LTE KPI SCell[2] MAC UL Throughput[Mbps],LTE KPI SCell[3] MAC UL Throughput[Mbps],LTE KPI SCell[4] MAC UL Throughput[Mbps],5G KPI PCell Layer2 MAC UL Throughput [Mbps],5G KPI SCell[1] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC UL Throughput [Mbps],LTE KPI PCell UL MCS,5G KPI PCell Layer1 UL MCS (Avg),LTE KPI PUSCH BLER[%],5G KPI PCell Layer1 UL BLER [%],Smart Phone Smart Throughput Mobile Network Tx Byte
2022-08-15 19:31:07.000000,42.877399,-74.063454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006,,,,,,,,,,,,,,,,,
2022-08-15 19:31:07.284797,42.877399,-74.063454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-15 19:31:07.300000,42.877399,-74.063454,,,,775.0,299.0,,,,,,,0.0,,,,,,,,15.0,,,,,,-100.91,,,,,,,,,,,,,,,,,,,,
2022-08-15 19:31:07.400000,42.877399,-74.063454,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.67,,
2022-08-15 19:31:07.500000,42.877399,-74.063454,,,632.55,,,811.0,,,,,,0.0,,,,,,,,,,,,,,,-98.75,,,,,,,,,,,,,,,,,,,
2022-08-15 19:31:07.600000,42.877399,-74.063454,0.0,,632.55,,,811.0,,,,,,0.0,,,,,,,,,,,,,,,-95.69,0.0,,,,,,0.0,,,,,,,,,4.0,,0.0,0.0
2022-08-15 19:31:07.700000,42.877399,-74.063454,,,,775.0,299.0,,,,,,,0.0,,,,,,,,15.0,,,,,,-98.94,,,,,,,,,,,,,,,,,,,,
2022-08-15 19:31:07.900000,42.877399,-74.063454,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.256,,,,,,,,,4.0,,0.0,
2022-08-15 19:31:08.000000,42.87738,-74.063423,,,632.55,,,811.0,0.027,,,,,0.0,,,,,,,,,,,,,,,-99.92,,0.384,,,,,,,,,,,,,,,,,
2022-08-15 19:31:08.100000,42.877361,-74.063393,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0
2022-08-15 19:31:08.200000,42.877342,-74.063354,,,,775.0,299.0,,,,,,,0.0,,,,,,,,15.0,,,,,,-102.19,,,,,,,,,,,,,,,,,,,,
2022-08-15 19:31:08.300000,42.877323,-74.063324,,,632.55,775.0,299.0,811.0,,,,,,0.0,,,,,,,,15.0,,,,,,-100.38,-97.96,,,,,,,0.256,,,,,,,,,4.0,,0.0,
2022-08-15 19:31:08.500000,42.877285,-74.063263,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.256,,,,,,,,,4.0,,0.0,
2022-08-15 19:31:08.600000,42.877266,-74.063232,0.0,,632.55,775.0,299.0,811.0,,,,,,0.0,,,,,,,,15.0,,,,,,-101.55,-95.02,0.001,,,,,,,,,,,,,,,,50.0,,60.0
2022-08-15 19:31:08.700000,42.877247,-74.063194,,,,775.0,299.0,,,,,,,0.0,,,,,,,,15.0,,5.14,,27.27,,-103.59,,,,,,,,,,,,,,,,12.53,,16.22,,
2022-08-15 19:31:08.800000,42.877228,-74.063164,,,,775.0,299.0,,,,,,,,,,,,,,,15.0,,,,,,-105.04,,,,,,,,,,,,,,,,10.38,,12.96,,
2022-08-15 19:31:08.900000,42.877209,-74.063133,,,632.55,775.0,299.0,811.0,,,,,,0.077,,,,,,,,15.0,,,8.14,,0.0,-104.43,-95.98,,,,,,,0.092,,,,,,,,8.3,16.5,22.67,0.0,
2022-08-15 19:31:09.000000,42.87719,-74.063103,,,632.55,775.0,299.0,811.0,0.341,,,,,0.13,,,,,,,,15.0,,4.52,3.0,8.0,0.0,-104.01,-96.55,,1.517,,,,,2.978,,,,,,,,6.53,15.05,13.92,5.0,
2022-08-15 19:31:09.100000,42.877171,-74.063072,0.05,,,775.0,299.0,,,,,,,0.109,,,,,,,,15.0,,5.05,7.6,2.38,16.67,-104.35,,2.92,,,,,,8.266,,,,,,,,5.77,10.12,15.0,16.67,182488.0
