idx,size,avail,enc_fin,offload,inf,recv
0,38912,1660591910457,1660591910492,1660591910492,63,1660591910833
4,38912,1660591910859,1660591910894,1660591910894,63,1660591911187
8,38912,1660591911258,1660591911299,1660591911299,63,1660591911636
12,38912,1660591911659,1660591911694,1660591911694,63,1660591911967
16,38912,1660591912058,1660591912094,1660591912095,63,1660591912394
20,38912,1660591912458,1660591912494,1660591912495,63,1660591912772
24,38912,1660591912857,1660591912892,1660591912893,63,1660591913174
28,38912,1660591913257,1660591913292,1660591913292,63,1660591913564
32,38912,1660591913657,1660591913692,1660591913693,63,1660591913964
36,38912,1660591914057,1660591914092,1660591914092,63,1660591914382
40,38912,1660591914457,1660591914492,1660591914493,63,1660591914745
43,38912,1660591914757,1660591914792,1660591914792,63,1660591915052
46,38912,1660591915057,1660591915092,1660591915092,63,1660591915373
50,38912,1660591915457,1660591915492,1660591915492,63,1660591915783
54,38912,1660591915857,1660591915892,1660591915893,63,1660591916148
57,38912,1660591916157,1660591916192,1660591916192,63,1660591916494
61,38912,1660591916557,1660591916592,1660591916593,63,1660591916872
65,38912,1660591916957,1660591916992,1660591916992,63,1660591917264
69,38912,1660591917357,1660591917392,1660591917392,63,1660591917732
73,38912,1660591917757,1660591917792,1660591917792,63,1660591918094
77,38912,1660591918157,1660591918192,1660591918193,63,1660591918471
81,38912,1660591918557,1660591918592,1660591918593,63,1660591918864
85,38912,1660591918957,1660591918992,1660591918993,63,1660591919263
89,38912,1660591919357,1660591919392,1660591919393,63,1660591919695
93,38912,1660591919757,1660591919792,1660591919792,63,1660591920056
96,38912,1660591920057,1660591920092,1660591920092,63,1660591920334
99,38912,1660591920357,1660591920392,1660591920392,63,1660591920643
102,38912,1660591920657,1660591920692,1660591920693,63,1660591920933
105,38912,1660591920957,1660591920992,1660591920992,63,1660591921255
108,38912,1660591921257,1660591921292,1660591921292,63,1660591921575
112,38912,1660591921657,1660591921692,1660591921692,63,1660591921922
115,38912,1660591921957,1660591921992,1660591921992,63,1660591922214
118,38912,1660591922257,1660591922292,1660591922292,63,1660591922523
121,38912,1660591922557,1660591922592,1660591922593,63,1660591922843
124,38912,1660591922857,1660591922892,1660591922892,63,1660591923123
127,38912,1660591923157,1660591923192,1660591923192,63,1660591923413
130,38912,1660591923457,1660591923492,1660591923492,63,1660591923773
134,38912,1660591923857,1660591923892,1660591923893,63,1660591924124
137,38912,1660591924157,1660591924192,1660591924193,63,1660591924471
141,38912,1660591924557,1660591924592,1660591924593,63,1660591924883
145,38912,1660591924957,1660591924992,1660591924992,63,1660591925274
149,38912,1660591925357,1660591925392,1660591925392,63,1660591925668
153,38912,1660591925757,1660591925792,1660591925792,63,1660591926050
156,38912,1660591926057,1660591926092,1660591926092,63,1660591926354
159,38912,1660591926357,1660591926392,1660591926392,63,1660591926614
162,38912,1660591926657,1660591926692,1660591926692,63,1660591926941
165,38912,1660591926957,1660591926992,1660591926992,63,1660591927261
169,38912,1660591927357,1660591927392,1660591927393,63,1660591927644
172,38912,1660591927657,1660591927692,1660591927692,63,1660591927933
175,38912,1660591927957,1660591927992,1660591927992,63,1660591928231
178,38912,1660591928257,1660591928292,1660591928292,63,1660591928573
182,38912,1660591928657,1660591928692,1660591928693,63,1660591928924
185,38912,1660591928957,1660591928992,1660591928992,63,1660591929244
188,38912,1660591929257,1660591929292,1660591929292,63,1660591929571
192,38912,1660591929657,1660591929692,1660591929693,63,1660591929963
196,38912,1660591930057,1660591930092,1660591930092,63,1660591930364
