idx,size,avail,enc_fin,offload,inf,recv
0,38912,1660496413022,1660496413057,1660496413058,63,1660496415132
22,38912,1660496415222,1660496415257,1660496415258,63,1660496420853
79,38912,1660496420923,1660496420958,1660496420958,63,1660496421442
85,38912,1660496421523,1660496421558,1660496421558,63,1660496422719
97,38912,1660496422722,1660496422757,1660496422758,63,1660496423029
101,38912,1660496423123,1660496423158,1660496423159,63,1660496423451
105,38912,1660496423523,1660496423558,1660496423558,63,1660496423899
109,38912,1660496423923,1660496423958,1660496423958,63,1660496424269
113,38912,1660496424322,1660496424357,1660496424358,63,1660496424651
117,38912,1660496424722,1660496424757,1660496424758,63,1660496425189
122,38912,1660496425223,1660496425257,1660496425258,63,1660496425659
127,38912,1660496425722,1660496425757,1660496425758,63,1660496426170
132,38912,1660496426222,1660496426257,1660496426258,63,1660496426597
136,38912,1660496426622,1660496426657,1660496426658,63,1660496427006
140,38912,1660496427022,1660496427057,1660496427058,63,1660496427359
144,38912,1660496427422,1660496427457,1660496427458,63,1660496427750
148,38912,1660496427822,1660496427857,1660496427858,63,1660496428191
152,38912,1660496428222,1660496428257,1660496428258,63,1660496428648
157,38912,1660496428722,1660496428757,1660496428758,63,1660496429199
162,38912,1660496429222,1660496429257,1660496429258,63,1660496429647
167,38912,1660496429723,1660496429757,1660496429758,63,1660496430295
173,38912,1660496430323,1660496430357,1660496430358,63,1660496431326
184,38912,1660496431423,1660496431458,1660496431458,63,1660496431939
190,38912,1660496432023,1660496432058,1660496432058,63,1660496432659
