idx,size,avail,enc_fin,offload,inf,recv
0,51200,1660336723957,1660336723964,1660336723964,26,1660336724354
12,51200,1660336724357,1660336724363,1660336724364,26,1660336724571
19,51200,1660336724590,1660336724597,1660336724598,26,1660336724846
27,51200,1660336724857,1660336724864,1660336724864,26,1660336725116
35,51200,1660336725124,1660336725130,1660336725132,26,1660336725353
42,51200,1660336725357,1660336725365,1660336725366,26,1660336725588
49,51200,1660336725591,1660336725597,1660336725599,26,1660336725838
57,51200,1660336725858,1660336725864,1660336725866,26,1660336726068
64,51200,1660336726091,1660336726097,1660336726099,26,1660336726328
72,51200,1660336726357,1660336726364,1660336726365,26,1660336726616
80,51200,1660336726624,1660336726630,1660336726632,26,1660336726838
87,51200,1660336726857,1660336726864,1660336726865,26,1660336727068
94,51200,1660336727091,1660336727097,1660336727099,26,1660336727347
102,51200,1660336727357,1660336727364,1660336727365,26,1660336727576
109,51200,1660336727591,1660336727598,1660336727600,26,1660336727808
116,51200,1660336727824,1660336727831,1660336727832,26,1660336728079
124,51200,1660336728091,1660336728098,1660336728100,26,1660336728302
131,51200,1660336728324,1660336728331,1660336728333,26,1660336728551
138,51200,1660336728557,1660336728564,1660336728565,26,1660336728817
146,51200,1660336728824,1660336728831,1660336728833,26,1660336729049
153,51200,1660336729058,1660336729064,1660336729066,26,1660336729329
162,51200,1660336729358,1660336729364,1660336729366,26,1660336729612
170,51200,1660336729624,1660336729631,1660336729634,26,1660336729838
177,51200,1660336729858,1660336729864,1660336729866,26,1660336730071
184,51200,1660336730091,1660336730098,1660336730101,26,1660336730346
192,51200,1660336730357,1660336730364,1660336730366,26,1660336730569
199,51200,1660336730591,1660336730598,1660336730600,26,1660336730803
206,51200,1660336730824,1660336730830,1660336730832,26,1660336731081
214,51200,1660336731091,1660336731097,1660336731100,26,1660336731306
221,51200,1660336731324,1660336731331,1660336731334,26,1660336731543
228,51200,1660336731557,1660336731564,1660336731566,26,1660336731809
236,51200,1660336731824,1660336731831,1660336731833,26,1660336732044
243,51200,1660336732058,1660336732064,1660336732065,26,1660336732285
250,51200,1660336732291,1660336732298,1660336732300,26,1660336732541
258,51200,1660336732557,1660336732564,1660336732566,26,1660336732769
265,51200,1660336732791,1660336732797,1660336732800,26,1660336733004
272,51200,1660336733024,1660336733031,1660336733033,26,1660336733294
281,51200,1660336733324,1660336733331,1660336733334,26,1660336733574
289,51200,1660336733591,1660336733597,1660336733598,26,1660336733805
296,51200,1660336733825,1660336733831,1660336733833,26,1660336734041
303,51200,1660336734058,1660336734064,1660336734066,26,1660336734309
311,51200,1660336734324,1660336734331,1660336734333,26,1660336734544
318,51200,1660336734557,1660336734564,1660336734566,26,1660336734769
325,51200,1660336734791,1660336734798,1660336734800,26,1660336735039
333,51200,1660336735057,1660336735064,1660336735065,26,1660336735269
340,51200,1660336735291,1660336735298,1660336735299,26,1660336735509
347,51200,1660336735524,1660336735531,1660336735533,26,1660336735793
356,51200,1660336735824,1660336735831,1660336735833,26,1660336736039
363,51200,1660336736058,1660336736064,1660336736067,26,1660336736299
371,51200,1660336736324,1660336736331,1660336736333,26,1660336736556
378,51200,1660336736557,1660336736564,1660336736566,26,1660336736824
387,51200,1660336736857,1660336736864,1660336736866,26,1660336737074
394,51200,1660336737091,1660336737098,1660336737100,26,1660336737306
401,51200,1660336737324,1660336737331,1660336737333,26,1660336737546
408,51200,1660336737557,1660336737564,1660336737566,26,1660336737808
416,51200,1660336737824,1660336737830,1660336737833,26,1660336738039
423,51200,1660336738058,1660336738064,1660336738067,26,1660336738279
430,51200,1660336738291,1660336738297,1660336738300,26,1660336738539
438,51200,1660336738558,1660336738564,1660336738566,26,1660336738769
445,51200,1660336738791,1660336738798,1660336738800,26,1660336739009
452,51200,1660336739024,1660336739031,1660336739033,26,1660336739280
460,51200,1660336739291,1660336739297,1660336739301,26,1660336739514
467,51200,1660336739524,1660336739531,1660336739533,26,1660336739743
474,51200,1660336739758,1660336739764,1660336739766,26,1660336740033
483,51200,1660336740057,1660336740064,1660336740066,26,1660336740282
490,51200,1660336740291,1660336740297,1660336740299,26,1660336740504
497,51200,1660336740524,1660336740531,1660336740533,26,1660336740799
506,51200,1660336740824,1660336740831,1660336740833,26,1660336741044
513,51200,1660336741057,1660336741064,1660336741066,26,1660336741443
525,51200,1660336741457,1660336741464,1660336741466,26,1660336741898
539,51200,1660336741924,1660336741931,1660336741933,26,1660336742143
546,51200,1660336742158,1660336742164,1660336742166,26,1660336742384
553,51200,1660336742391,1660336742397,1660336742399,26,1660336742638
561,51200,1660336742657,1660336742664,1660336742666,26,1660336742894
569,51200,1660336742924,1660336742931,1660336742934,26,1660336743144
576,51200,1660336743157,1660336743164,1660336743166,26,1660336743386
583,51200,1660336743391,1660336743397,1660336743399,26,1660336743651
591,51200,1660336743657,1660336743664,1660336743666,26,1660336743868
