TIME_STAMP,Lon,Lat,Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Event 5G-NR/LTE Events,5G KPI PCell RF Frequency [MHz],LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,5G KPI PCell RF Serving PCI
2022-08-12 03:25:44.000000,-97.971458,40.822041,,,,,,
2022-08-12 03:25:44.269780,-97.971458,40.822041,,,,,,
2022-08-12 03:25:44.300000,-97.971458,40.822041,,,,8665.0,37.0,
2022-08-12 03:25:44.400000,-97.971458,40.822041,,,,8665.0,37.0,
2022-08-12 03:25:44.500000,-97.971458,40.822041,0.0,,,8665.0,37.0,
2022-08-12 03:25:44.600000,-97.971458,40.822041,,,,8665.0,37.0,
2022-08-12 03:25:44.700000,-97.971458,40.822041,,,,8665.0,37.0,
2022-08-12 03:25:44.800000,-97.971413,40.822041,,,,8665.0,37.0,
2022-08-12 03:25:44.900000,-97.971367,40.822041,,,,8665.0,37.0,
2022-08-12 03:25:45.000000,-97.971321,40.822041,0.0,,,8665.0,37.0,
2022-08-12 03:25:45.100000,-97.971275,40.822041,,,,8665.0,37.0,
2022-08-12 03:25:45.200000,-97.971237,40.822041,,,,8665.0,37.0,
2022-08-12 03:25:45.300000,-97.971191,40.822041,,,,8665.0,37.0,
2022-08-12 03:25:45.400000,-97.971146,40.822041,,,,8665.0,37.0,
2022-08-12 03:25:45.500000,-97.9711,40.822041,0.0,,,8665.0,37.0,
2022-08-12 03:25:45.600000,-97.971054,40.822041,,,,,,
2022-08-12 03:25:45.700000,-97.971008,40.822041,,,,8665.0,37.0,
2022-08-12 03:25:45.800000,-97.970963,40.822041,,,,8665.0,37.0,
2022-08-12 03:25:45.900000,-97.970917,40.822041,,,,8665.0,37.0,
2022-08-12 03:25:46.000000,-97.970871,40.822044,0.0,,,8665.0,37.0,
2022-08-12 03:25:46.100000,-97.970825,40.822044,,,,8665.0,37.0,
2022-08-12 03:25:46.200000,-97.970779,40.822044,,,,8665.0,37.0,
2022-08-12 03:25:46.300000,-97.970741,40.822044,,,,8665.0,37.0,
2022-08-12 03:25:46.400000,-97.970695,40.822044,,,,8665.0,37.0,
2022-08-12 03:25:46.500000,-97.97065,40.822048,0.0,,,,,
2022-08-12 03:25:46.600000,-97.970604,40.822048,,,,8665.0,37.0,
2022-08-12 03:25:46.700000,-97.970558,40.822048,,,,8665.0,37.0,
2022-08-12 03:25:46.800000,-97.970512,40.822048,,,,8665.0,37.0,
2022-08-12 03:25:46.900000,-97.970467,40.822048,,,,8665.0,37.0,
2022-08-12 03:25:47.000000,-97.970421,40.822044,0.0,,,8665.0,37.0,
2022-08-12 03:25:47.100000,-97.970375,40.822044,,,,8665.0,37.0,
2022-08-12 03:25:47.200000,-97.970337,40.822044,,,,8665.0,37.0,
2022-08-12 03:25:47.300000,-97.970291,40.822044,,,,8665.0,37.0,
2022-08-12 03:25:47.400000,-97.970245,40.822044,,,,8665.0,37.0,
2022-08-12 03:25:47.500000,-97.9702,40.822041,0.001,,,8665.0,37.0,
2022-08-12 03:25:47.600000,-97.970154,40.822041,,,,8665.0,37.0,
2022-08-12 03:25:47.700000,-97.970108,40.822041,,,,8665.0,37.0,
2022-08-12 03:25:47.800000,-97.970062,40.822041,,,,8665.0,37.0,
2022-08-12 03:25:47.900000,-97.970024,40.822041,,,,8665.0,37.0,
2022-08-12 03:25:48.000000,-97.969978,40.822041,0.575,,,8665.0,37.0,
2022-08-12 03:25:48.100000,-97.969933,40.822041,,,,8665.0,37.0,
2022-08-12 03:25:48.200000,-97.969894,40.822041,,,,8665.0,37.0,
2022-08-12 03:25:48.300000,-97.969849,40.822041,,,,8665.0,37.0,
2022-08-12 03:25:48.400000,-97.969803,40.822041,,,,8665.0,37.0,
2022-08-12 03:25:48.500000,-97.969757,40.822041,1.243,,,8665.0,37.0,
2022-08-12 03:25:48.600000,-97.969719,40.822041,,,,8665.0,37.0,
2022-08-12 03:25:48.700000,-97.969673,40.822041,,,,8665.0,37.0,
2022-08-12 03:25:48.800000,-97.969627,40.822041,,,,8665.0,37.0,
2022-08-12 03:25:48.900000,-97.969582,40.822041,,,,8665.0,37.0,
2022-08-12 03:25:49.000000,-97.969536,40.822041,0.919,,,8665.0,37.0,
2022-08-12 03:25:49.100000,-97.96949,40.822041,,,,8665.0,37.0,
2022-08-12 03:25:49.200000,-97.969452,40.822041,,,,8665.0,37.0,
2022-08-12 03:25:49.300000,-97.969406,40.822041,,,,8665.0,37.0,
