idx,size,avail,enc_fin,offload,inf,recv
0,51200,1660009927641,1660009927648,1660009927648,26,1660009927873
7,51200,1660009927875,1660009927881,1660009927882,26,1660009928103
14,51200,1660009928108,1660009928114,1660009928115,26,1660009928363
22,51200,1660009928375,1660009928381,1660009928382,26,1660009928608
30,51200,1660009928641,1660009928648,1660009928648,26,1660009928806
35,51200,1660009928808,1660009928814,1660009928815,26,1660009929033
42,51200,1660009929042,1660009929048,1660009929049,26,1660009929243
49,51200,1660009929275,1660009929281,1660009929282,26,1660009929508
57,51200,1660009929541,1660009929548,1660009929548,26,1660009929758
64,51200,1660009929775,1660009929781,1660009929782,26,1660009929973
70,51200,1660009929975,1660009929981,1660009929982,26,1660009930233
78,51200,1660009930241,1660009930248,1660009930248,26,1660009930455
85,51200,1660009930479,1660009930485,1660009930486,26,1660009930683
92,51200,1660009930708,1660009930714,1660009930715,26,1660009930980
101,51200,1660009931008,1660009931014,1660009931015,26,1660009931198
107,51200,1660009931208,1660009931214,1660009931215,26,1660009931368
112,51200,1660009931375,1660009931381,1660009931382,26,1660009931595
119,51200,1660009931608,1660009931614,1660009931615,26,1660009931848
127,51200,1660009931875,1660009931881,1660009931882,26,1660009932058
133,51200,1660009932075,1660009932081,1660009932082,26,1660009932308
141,51200,1660009932341,1660009932348,1660009932348,26,1660009932578
149,51200,1660009932608,1660009932614,1660009932615,26,1660009932848
157,51200,1660009932875,1660009932881,1660009932882,26,1660009933148
166,51200,1660009933175,1660009933181,1660009933182,26,1660009933588
179,51200,1660009933608,1660009933614,1660009933615,26,1660009933818
186,51200,1660009933841,1660009933848,1660009933848,26,1660009934013
192,51200,1660009934041,1660009934048,1660009934048,26,1660009934333
201,51200,1660009934341,1660009934348,1660009934348,26,1660009934718
213,51200,1660009934741,1660009934748,1660009934748,26,1660009934978
221,51200,1660009935008,1660009935014,1660009935015,26,1660009935328
231,51200,1660009935341,1660009935348,1660009935348,26,1660009935623
240,51200,1660009935641,1660009935648,1660009935648,26,1660009935935
249,51200,1660009935941,1660009935948,1660009935948,26,1660009936298
260,51200,1660009936308,1660009936314,1660009936315,26,1660009936550
268,51200,1660009936574,1660009936581,1660009936582,26,1660009936778
275,51200,1660009936808,1660009936814,1660009936815,26,1660009937046
283,51200,1660009937075,1660009937081,1660009937082,26,1660009937258
289,51200,1660009937275,1660009937281,1660009937282,26,1660009937443
295,51200,1660009937475,1660009937481,1660009937482,26,1660009937756
304,51200,1660009937774,1660009937781,1660009937782,26,1660009938049
313,51200,1660009938075,1660009938081,1660009938082,26,1660009938298
320,51200,1660009938308,1660009938314,1660009938315,26,1660009938588
329,51200,1660009938608,1660009938614,1660009938615,26,1660009938956
340,51200,1660009938974,1660009938981,1660009938982,26,1660009939223
348,51200,1660009939241,1660009939248,1660009939249,26,1660009939550
358,51200,1660009939574,1660009939581,1660009939582,26,1660009939990
371,51200,1660009940008,1660009940014,1660009940015,26,1660009940423
384,51200,1660009940441,1660009940448,1660009940448,26,1660009940828
396,51200,1660009940841,1660009940848,1660009940848,26,1660009941223
408,51200,1660009941241,1660009941247,1660009941248,26,1660009941555
418,51200,1660009941574,1660009941581,1660009941582,26,1660009942096
434,51200,1660009942108,1660009942114,1660009942115,26,1660009942448
445,51200,1660009942474,1660009942481,1660009942482,26,1660009942975
461,51200,1660009943008,1660009943014,1660009943015,26,1660009943370
472,51200,1660009943374,1660009943381,1660009943382,26,1660009943783
485,51200,1660009943808,1660009943814,1660009943815,26,1660009944103
494,51200,1660009944108,1660009944114,1660009944115,26,1660009944433
504,51200,1660009944441,1660009944447,1660009944448,26,1660009944803
515,51200,1660009944808,1660009944814,1660009944815,26,1660009945183
527,51200,1660009945208,1660009945214,1660009945215,26,1660009945560
538,51200,1660009945574,1660009945581,1660009945582,26,1660009945858
547,51200,1660009945874,1660009945881,1660009945882,26,1660009946178
557,51200,1660009946208,1660009946214,1660009946215,26,1660009946708
573,51200,1660009946741,1660009946748,1660009946748,26,1660009947263
589,51200,1660009947274,1660009947281,1660009947282,26,1660009947593
