idx,size,avail,enc_fin,offload,inf,recv
0,51200,1660167370534,1660167370540,1660167370541,26,1660167370758
7,51200,1660167370767,1660167370773,1660167370774,26,1660167370909
12,51200,1660167370934,1660167370940,1660167370941,26,1660167371079
17,51200,1660167371101,1660167371108,1660167371109,26,1660167371284
23,51200,1660167371300,1660167371307,1660167371307,26,1660167371442
28,51200,1660167371467,1660167371473,1660167371474,26,1660167371608
33,51200,1660167371634,1660167371640,1660167371641,26,1660167371858
40,51200,1660167371868,1660167371874,1660167371875,26,1660167372127
48,51200,1660167372134,1660167372140,1660167372141,26,1660167372280
53,51200,1660167372301,1660167372308,1660167372308,26,1660167372499
59,51200,1660167372500,1660167372507,1660167372508,26,1660167372644
64,51200,1660167372667,1660167372674,1660167372674,26,1660167372808
69,51200,1660167372834,1660167372841,1660167372841,26,1660167373014
75,51200,1660167373034,1660167373040,1660167373041,26,1660167373178
80,51200,1660167373200,1660167373207,1660167373207,26,1660167373348
85,51200,1660167373367,1660167373373,1660167373374,26,1660167373554
91,51200,1660167373567,1660167373574,1660167373575,26,1660167373724
96,51200,1660167373734,1660167373740,1660167373741,26,1660167373878
101,51200,1660167373900,1660167373907,1660167373908,26,1660167374079
107,51200,1660167374100,1660167374107,1660167374108,26,1660167374239
112,51200,1660167374267,1660167374273,1660167374274,26,1660167374414
117,51200,1660167374434,1660167374440,1660167374441,26,1660167374623
123,51200,1660167374634,1660167374640,1660167374641,26,1660167374779
128,51200,1660167374800,1660167374807,1660167374808,26,1660167374943
133,51200,1660167374967,1660167374974,1660167374975,26,1660167375164
139,51200,1660167375167,1660167375173,1660167375174,26,1660167375318
144,51200,1660167375334,1660167375340,1660167375341,26,1660167375479
149,51200,1660167375500,1660167375507,1660167375508,26,1660167375683
155,51200,1660167375700,1660167375707,1660167375708,26,1660167375853
160,51200,1660167375867,1660167375874,1660167375875,26,1660167376013
165,51200,1660167376034,1660167376040,1660167376041,26,1660167376213
171,51200,1660167376234,1660167376240,1660167376241,26,1660167376373
176,51200,1660167376400,1660167376407,1660167376408,26,1660167376537
181,51200,1660167376567,1660167376574,1660167376575,26,1660167376713
186,51200,1660167376734,1660167376740,1660167376741,26,1660167376923
192,51200,1660167376934,1660167376940,1660167376941,26,1660167377079
197,51200,1660167377102,1660167377110,1660167377111,26,1660167377249
202,51200,1660167377269,1660167377276,1660167377277,26,1660167377444
208,51200,1660167377469,1660167377476,1660167377477,26,1660167377608
213,51200,1660167377634,1660167377641,1660167377643,26,1660167377774
218,51200,1660167377802,1660167377809,1660167377810,26,1660167377990
224,51200,1660167378002,1660167378009,1660167378010,26,1660167378153
229,51200,1660167378168,1660167378175,1660167378176,26,1660167378309
234,51200,1660167378335,1660167378343,1660167378344,26,1660167378524
240,51200,1660167378535,1660167378543,1660167378544,26,1660167378684
245,51200,1660167378702,1660167378710,1660167378711,26,1660167378844
250,51200,1660167378869,1660167378876,1660167378877,26,1660167379053
256,51200,1660167379069,1660167379076,1660167379077,26,1660167379224
261,51200,1660167379235,1660167379243,1660167379244,26,1660167379384
266,51200,1660167379402,1660167379410,1660167379411,26,1660167379584
272,51200,1660167379600,1660167379607,1660167379608,26,1660167379739
277,51200,1660167379768,1660167379774,1660167379775,26,1660167379910
282,51200,1660167379935,1660167379942,1660167379943,26,1660167380079
287,51200,1660167380102,1660167380110,1660167380111,26,1660167380284
293,51200,1660167380302,1660167380310,1660167380311,26,1660167380454
298,51200,1660167380469,1660167380476,1660167380477,26,1660167380620
303,51200,1660167380635,1660167380642,1660167380643,26,1660167380823
309,51200,1660167380835,1660167380841,1660167380842,26,1660167380975
314,51200,1660167381002,1660167381010,1660167381011,26,1660167381143
319,51200,1660167381167,1660167381173,1660167381175,26,1660167381343
325,51200,1660167381367,1660167381373,1660167381374,26,1660167381508
330,51200,1660167381534,1660167381540,1660167381541,26,1660167381667
335,51200,1660167381700,1660167381707,1660167381708,26,1660167381838
340,51200,1660167381867,1660167381873,1660167381874,26,1660167382043
346,51200,1660167382067,1660167382073,1660167382074,26,1660167382203
351,51200,1660167382234,1660167382240,1660167382241,26,1660167382379
356,51200,1660167382400,1660167382407,1660167382408,26,1660167382579
362,51200,1660167382600,1660167382607,1660167382608,26,1660167382738
367,51200,1660167382767,1660167382773,1660167382774,26,1660167382908
372,51200,1660167382934,1660167382940,1660167382941,26,1660167383103
378,51200,1660167383134,1660167383140,1660167383141,26,1660167383278
383,51200,1660167383300,1660167383307,1660167383307,26,1660167383458
388,51200,1660167383467,1660167383473,1660167383474,26,1660167383643
394,51200,1660167383667,1660167383673,1660167383674,26,1660167383808
399,51200,1660167383834,1660167383840,1660167383841,26,1660167383979
404,51200,1660167384000,1660167384007,1660167384007,26,1660167384174
410,51200,1660167384200,1660167384207,1660167384208,26,1660167384338
415,51200,1660167384367,1660167384373,1660167384374,26,1660167384503
420,51200,1660167384534,1660167384540,1660167384541,26,1660167384704
426,51200,1660167384734,1660167384740,1660167384741,26,1660167384868
431,51200,1660167384900,1660167384907,1660167384908,26,1660167385043
436,51200,1660167385067,1660167385073,1660167385074,26,1660167385208
441,51200,1660167385234,1660167385240,1660167385241,26,1660167385418
447,51200,1660167385434,1660167385440,1660167385441,26,1660167385578
452,51200,1660167385600,1660167385607,1660167385608,26,1660167385738
