idx,size,avail,enc_fin,offload,inf,recv
0,51200,1660350601984,1660350601990,1660350601991,26,1660350602480
15,51200,1660350602484,1660350602490,1660350602490,26,1660350603019
32,51200,1660350603050,1660350603056,1660350603057,26,1660350603468
45,51200,1660350603483,1660350603489,1660350603490,26,1660350604239
68,51200,1660350604250,1660350604256,1660350604257,26,1660350604742
83,51200,1660350604750,1660350604756,1660350604757,26,1660350605139
95,51200,1660350605150,1660350605156,1660350605157,26,1660350605701
112,51200,1660350605717,1660350605723,1660350605724,26,1660350606198
127,51200,1660350606216,1660350606223,1660350606224,26,1660350606619
140,51200,1660350606650,1660350606656,1660350606657,26,1660350607142
155,51200,1660350607150,1660350607156,1660350607157,26,1660350607629
170,51200,1660350607650,1660350607656,1660350607657,26,1660350608049
182,51200,1660350608050,1660350608056,1660350608057,26,1660350608582
198,51200,1660350608583,1660350608589,1660350608590,26,1660350609100
214,51200,1660350609116,1660350609123,1660350609123,26,1660350609539
227,51200,1660350609550,1660350609556,1660350609557,26,1660350610008
241,51200,1660350610016,1660350610023,1660350610024,26,1660350610429
254,51200,1660350610450,1660350610456,1660350610457,26,1660350610858
267,51200,1660350610883,1660350610890,1660350610890,26,1660350611554
288,51200,1660350611583,1660350611590,1660350611590,26,1660350612249
308,51200,1660350612250,1660350612256,1660350612257,26,1660350612959
330,51200,1660350612983,1660350612989,1660350612990,26,1660350613619
350,51200,1660350613650,1660350613656,1660350613657,26,1660350614139
365,51200,1660350614150,1660350614156,1660350614157,26,1660350614579
378,51200,1660350614583,1660350614590,1660350614590,26,1660350615231
398,51200,1660350615250,1660350615256,1660350615257,26,1660350615659
411,51200,1660350615683,1660350615689,1660350615690,26,1660350616509
436,51200,1660350616516,1660350616523,1660350616523,26,1660350617148
455,51200,1660350617150,1660350617156,1660350617157,26,1660350617639
470,51200,1660350617650,1660350617656,1660350617657,26,1660350618100
484,51200,1660350618116,1660350618123,1660350618123,26,1660350618501
496,51200,1660350618516,1660350618523,1660350618524,26,1660350618759
504,51200,1660350618783,1660350618789,1660350618790,26,1660350619200
517,51200,1660350619216,1660350619223,1660350619224,26,1660350619559
528,51200,1660350619583,1660350619589,1660350619590,26,1660350620068
543,51200,1660350620083,1660350620089,1660350620090,26,1660350620579
558,51200,1660350620583,1660350620589,1660350620591,26,1660350621249
578,51200,1660350621250,1660350621256,1660350621257,26,1660350621649
