TIME_STAMP,Lat,Lon,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Event 5G-NR/LTE Events,5G KPI PCell RF Frequency [MHz],LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,5G KPI PCell RF Serving PCI,LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI SCell[1] MAC DL Throughput[Mbps],LTE KPI SCell[2] MAC DL Throughput[Mbps],LTE KPI SCell[3] MAC DL Throughput[Mbps],LTE KPI SCell[4] MAC DL Throughput[Mbps],5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI SCell[1] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC DL Throughput [Mbps],LTE KPI PCell Serving BandWidth(DL),5G KPI PCell RF BandWidth,LTE KPI PCell DL MCS0,5G KPI PCell Layer1 DL MCS (Avg),LTE KPI PDSCH BLER[%],5G KPI PCell Layer1 DL BLER [%],LTE KPI PCell Serving RSRP[dBm],5G KPI PCell RF Serving SS-RSRP [dBm],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI SCell[1] MAC UL Throughput[Mbps],LTE KPI SCell[2] MAC UL Throughput[Mbps],LTE KPI SCell[3] MAC UL Throughput[Mbps],LTE KPI SCell[4] MAC UL Throughput[Mbps],5G KPI PCell Layer2 MAC UL Throughput [Mbps],5G KPI SCell[1] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC UL Throughput [Mbps],LTE KPI PCell UL MCS,5G KPI PCell Layer1 UL MCS (Avg),LTE KPI PUSCH BLER[%],5G KPI PCell Layer1 UL BLER [%],Smart Phone Smart Throughput Mobile Network Tx Byte
2022-08-12 20:38:41.000000,41.51955,-94.078461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 20:38:41.759552,41.51955,-94.078461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 20:38:41.800000,41.51955,-94.078461,,,2545.35,,,4.0,,,,,,0.0,,,,,,,,,,,,,,,-75.3,,,,,,,0.0,,,,,,,,,,,,
2022-08-12 20:38:41.900000,41.51955,-94.078461,,,2545.35,66811.0,73.0,4.0,,,,,,0.0,,,,,,,,15.0,,,,,,-110.81,-77.67,,,,,,,0.003,,,,,,,,,0.0,,0.0,
2022-08-12 20:38:42.000000,41.51955,-94.078461,,,2545.35,,,4.0,,,,,,0.0,,,,,,,,,,,,,,,-78.14,,,,,,,0.0,,,,,,,,,,,,
2022-08-12 20:38:42.100000,41.51955,-94.078461,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0
2022-08-12 20:38:42.200000,41.519566,-94.078369,,,2545.35,66811.0,73.0,4.0,,,,,,0.0,,,,,,,,15.0,,,,,,-110.44,-77.79,,,,,,,0.0,,,,,,,,,,,,
2022-08-12 20:38:42.300000,41.519577,-94.078285,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.003,,,,,,,,,4.0,,0.0,
2022-08-12 20:38:42.400000,41.519592,-94.078194,,,2545.35,,,4.0,,,,,,0.005,,,,,,,,,,,0.0,,0.0,,-80.08,,,,,,,0.067,,,,,,,,,14.83,,0.0,
2022-08-12 20:38:42.500000,41.519608,-94.07811,,,2545.35,66811.0,73.0,4.0,,,,,,0.292,,,,,,,,15.0,,,4.0,,0.0,-112.0,-79.94,,,,,,,0.17,,,,,,,,,12.58,,0.0,
2022-08-12 20:38:42.600000,41.519623,-94.078018,0.051,,,,,,,,,,,0.031,,,,,,,,,,,0.0,,0.0,,,0.037,,,,,,0.255,,,,,,,,,13.63,,0.0,2288.0
2022-08-12 20:38:42.700000,41.519634,-94.077934,,,2545.35,,,4.0,,,,,,0.011,,,,,,,,,,,0.0,,0.0,,-80.41,,,,,,,0.161,,,,,,,,,13.0,,0.0,
2022-08-12 20:38:42.800000,41.51965,-94.07785,,,2545.35,66811.0,73.0,4.0,,,,,,2.084,,,,,,,,15.0,,,13.75,,0.0,-106.38,-80.47,,,,,,,0.177,,,,,,,,,12.64,,0.0,
2022-08-12 20:38:42.900000,41.519665,-94.077759,,,,,,,,,,,,0.694,,,,,,,,,,,6.33,,0.0,,,,,,,,,0.17,,,,,,,,,13.0,,0.0,
2022-08-12 20:38:43.000000,41.519676,-94.077675,,,2545.35,,,4.0,,,,,,0.0,,,,,,,,,,,,,,,-78.77,,,,,,,0.169,,,,,,,,,13.0,,0.0,
2022-08-12 20:38:43.100000,41.519691,-94.077583,0.555,,2545.35,66811.0,73.0,4.0,,,,,,0.0,,,,,,,,15.0,,,,,,-121.94,-80.36,0.02,,,,,,0.17,,,,,,,,,13.0,,0.0,1224.0
2022-08-12 20:38:43.200000,41.519699,-94.077538,,,,,,,,,,,,0.011,,,,,,,,,,,0.0,,0.0,,,,,,,,,0.169,,,,,,,,,13.0,,0.0,
2022-08-12 20:38:43.300000,41.519707,-94.077499,,,2545.35,,,4.0,,,,,,0.0,,,,,,,,,,,,,,,-84.41,,,,,,,0.17,,,,,,,,,13.0,,0.0,
2022-08-12 20:38:43.400000,41.519711,-94.077454,,,2545.35,,,4.0,,,,,,0.0,,,,,,,,,,,,,,,-85.56,,,,,,,0.17,,,,,,,,,13.0,,0.0,
2022-08-12 20:38:43.500000,41.519718,-94.077408,,,,66811.0,73.0,,,,,,,0.0,,,,,,,,15.0,,,,,,-117.69,,,,,,,,0.17,,,,,,,,,13.0,,0.0,
2022-08-12 20:38:43.600000,41.519726,-94.077362,0.0,,2545.35,,,4.0,,,,,,0.0,,,,,,,,,,,,,,,-86.48,0.0,,,,,,0.169,,,,,,,,,13.0,,0.0,0.0
2022-08-12 20:38:43.700000,41.519733,-94.077324,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.17,,,,,,,,,13.0,,0.0,
2022-08-12 20:38:43.800000,41.519741,-94.077278,,,2545.35,66811.0,73.0,4.0,,,,,,0.01,,,,,,,,15.0,,,0.0,,0.0,-114.69,-86.41,,,,,,,0.17,,,,,,,,,12.6,,0.0,
2022-08-12 20:38:43.900000,41.519745,-94.077232,,,2545.35,66811.0,73.0,4.0,,,,,,0.028,,,,,,,,15.0,,,0.0,,0.0,-107.13,-84.99,,,,,,,1.287,,,,,,,,,13.27,,0.0,
2022-08-12 20:38:44.000000,41.519753,-94.077194,,,,66811.0,73.0,,0.0,,,,,0.073,,,,,,,,15.0,,,1.0,,0.0,-108.28,,,0.002,,,,,2.673,,,,,,,,,13.45,0.0,0.0,
2022-08-12 20:38:44.100000,41.51976,-94.077148,0.017,,2545.35,66811.0,73.0,4.0,,,,,,0.102,,,,,,,,15.0,,,2.33,,0.0,-107.19,-83.07,0.855,,,,,,1.473,,,,,,,,,13.44,,0.0,53300.0
2022-08-12 20:38:44.200000,41.519768,-94.077103,,,,66811.0,73.0,,,,,,,0.05,,,,,,,,15.0,,,1.0,,0.0,-104.97,,,,,,,,0.17,,,,,,,,,12.58,,0.0,
2022-08-12 20:38:44.300000,41.519772,-94.077057,,,2545.35,66811.0,73.0,4.0,,,,,,0.037,,,,,,,,15.0,,1.0,0.0,0.0,0.0,-101.5,-80.77,,,,,,,4.214,,,,,,,,,15.33,,0.0,
2022-08-12 20:38:44.400000,41.519779,-94.077011,,,2545.35,66811.0,73.0,4.0,,,,,,0.212,,,,,,,,15.0,,,3.75,,0.0,-101.95,-78.49,,,,,,,0.169,,,,,,,,,12.94,0.0,0.0,
2022-08-12 20:38:44.500000,41.519783,-94.076965,,,,66811.0,73.0,,,,,,,0.028,,,,,,,,15.0,,,0.0,,0.0,-104.81,,,,,,,,0.169,,,,,,,,,13.0,,0.0,
2022-08-12 20:38:44.600000,41.519791,-94.07692,0.029,,2545.35,66811.0,73.0,4.0,,,,,,0.027,,,,,,,,15.0,,,0.0,,0.0,-106.23,-77.22,1.705,,,,,,4.164,,,,,,,,,16.0,,11.11,106588.0
2022-08-12 20:38:44.700000,41.519798,-94.076881,,,2545.35,66811.0,73.0,4.0,,,,,,0.174,,,,,,,,15.0,,,2.4,,0.0,-106.95,-77.64,,,,,,,0.169,,,,,,,,,12.58,,0.0,
2022-08-12 20:38:44.800000,41.519802,-94.076836,,,,66811.0,73.0,,,,,,,0.019,,,,,,,,15.0,,,0.0,,0.0,-108.75,,,,,,,,4.486,,,,,,,,,14.45,,4.35,
2022-08-12 20:38:44.900000,41.51981,-94.07679,,,2545.35,66811.0,73.0,4.0,,,,,,0.145,,,,,,,,15.0,,1.0,2.0,0.0,0.0,-107.84,-78.85,,,,,,,0.17,,,,,,,,,12.6,33.33,0.0,
2022-08-12 20:38:45.000000,41.519814,-94.076744,,,2545.35,66811.0,73.0,4.0,,,,,,0.02,,,,,,,,15.0,,,0.0,,0.0,-110.5,-78.86,,0.004,,,,,0.17,,,,,,,,,12.6,,0.0,
2022-08-12 20:38:45.100000,41.519821,-94.076698,0.036,,,66811.0,73.0,,,,,,,0.031,,,,,,,,15.0,,,0.0,,0.0,-110.06,,1.702,,,,,,4.7,,,,,,,,,15.15,,4.76,106588.0
2022-08-12 20:38:45.200000,41.519829,-94.076653,,,2545.35,66811.0,73.0,4.0,,,,,,0.174,,,,,,,,15.0,,,1.83,,0.0,-114.07,-80.42,,,,,,,0.17,,,,,,,,11.17,13.0,,0.0,
2022-08-12 20:38:45.300000,41.519836,-94.076614,,,,66811.0,73.0,,,,,,,0.033,,,,,,,,15.0,,,0.0,,0.0,-109.69,,,,,,,,3.658,,,,,,,,,13.96,0.0,0.0,
2022-08-12 20:38:45.400000,41.51984,-94.076569,,,2545.35,66811.0,73.0,4.0,,,,,,0.182,,,,,,,,15.0,,,0.9,,0.0,-110.54,-81.38,,,,,,,0.578,,,,,,,,,13.81,,4.55,
2022-08-12 20:38:45.500000,41.519848,-94.076523,,,2545.35,,,4.0,,,,,,0.021,,,,,,,,,,,0.0,,0.0,,-81.29,,,,,,,0.167,,,,,,,,,12.94,,0.0,
2022-08-12 20:38:45.600000,41.519855,-94.076477,0.034,,,66811.0,73.0,,,,,,,0.042,,,,,,,,15.0,,,0.6,,0.0,-98.94,,1.709,,,,,,4.428,,,,,,,,,14.41,,0.0,106588.0
2022-08-12 20:38:45.700000,41.519863,-94.076439,,,2545.35,66811.0,73.0,4.0,,,,,,0.148,,,,,,,,15.0,,,0.25,,0.0,-98.97,-78.14,,,,,,,0.17,,,,,,,,,13.0,,0.0,
2022-08-12 20:38:45.800000,41.519871,-94.076393,,,2545.35,66811.0,73.0,4.0,,,,,,0.026,,,,,,,,15.0,,,0.0,,0.0,-101.13,-76.48,,,,,,,4.039,,,,,,,,,14.96,0.0,0.0,
