idx,size,avail,enc_fin,offload,inf,recv
0,51200,1660345614497,1660345614504,1660345614505,26,1660345614891
12,51200,1660345614897,1660345614904,1660345614904,26,1660345615203
22,51200,1660345615232,1660345615239,1660345615241,26,1660345615483
30,51200,1660345615499,1660345615505,1660345615506,26,1660345615665
36,51200,1660345615699,1660345615706,1660345615707,26,1660345615932
44,51200,1660345615965,1660345615973,1660345615974,26,1660345616332
56,51200,1660345616365,1660345616373,1660345616374,26,1660345616576
63,51200,1660345616597,1660345616604,1660345616604,26,1660345616963
74,51200,1660345616964,1660345616970,1660345616971,26,1660345617278
84,51200,1660345617297,1660345617304,1660345617304,26,1660345617957
104,51200,1660345617964,1660345617970,1660345617971,26,1660345618277
114,51200,1660345618297,1660345618304,1660345618305,26,1660345619437
149,51200,1660345619464,1660345619470,1660345619471,26,1660345621757
218,51200,1660345621764,1660345621770,1660345621771,26,1660345622120
229,51200,1660345622131,1660345622137,1660345622138,26,1660345622375
237,51200,1660345622397,1660345622404,1660345622404,26,1660345622655
245,51200,1660345622664,1660345622671,1660345622672,26,1660345623051
257,51200,1660345623066,1660345623073,1660345623074,26,1660345623457
269,51200,1660345623465,1660345623473,1660345623474,26,1660345623791
279,51200,1660345623799,1660345623806,1660345623807,26,1660345624162
290,51200,1660345624164,1660345624172,1660345624173,26,1660345624461
299,51200,1660345624464,1660345624472,1660345624473,26,1660345625107
319,51200,1660345625131,1660345625137,1660345625138,26,1660345625955
344,51200,1660345625964,1660345625970,1660345625971,26,1660345626426
358,51200,1660345626430,1660345626437,1660345626438,26,1660345626905
373,51200,1660345626931,1660345626937,1660345626938,26,1660345627315
385,51200,1660345627330,1660345627337,1660345627338,26,1660345627686
396,51200,1660345627697,1660345627704,1660345627704,26,1660345628056
407,51200,1660345628064,1660345628070,1660345628071,26,1660345628442
419,51200,1660345628464,1660345628470,1660345628471,26,1660345628947
434,51200,1660345628965,1660345628973,1660345628974,26,1660345629417
448,51200,1660345629432,1660345629440,1660345629441,26,1660345629829
460,51200,1660345629831,1660345629839,1660345629840,26,1660345630187
471,51200,1660345630198,1660345630205,1660345630206,26,1660345630547
482,51200,1660345630565,1660345630573,1660345630574,26,1660345630911
493,51200,1660345630932,1660345630938,1660345630939,26,1660345631231
503,51200,1660345631265,1660345631273,1660345631274,26,1660345631590
513,51200,1660345631599,1660345631606,1660345631608,26,1660345631931
524,51200,1660345631965,1660345631973,1660345631974,26,1660345632574
543,51200,1660345632598,1660345632606,1660345632606,26,1660345633051
557,51200,1660345633064,1660345633070,1660345633071,27,1660345633448
569,51200,1660345633464,1660345633470,1660345633472,26,1660345634011
