,TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,GPS Satellite Status NMEA GPS List[0] PRN,GPS Satellite Status NMEA GPS List[0] Elevation,GPS Satellite Status NMEA GPS List[0] Azimuth,GPS Satellite Status NMEA GPS List[0] SNR [dB],GPS Satellite Status NMEA GPS List[1] PRN,GPS Satellite Status NMEA GPS List[1] Elevation,GPS Satellite Status NMEA GPS List[1] Azimuth,GPS Satellite Status NMEA GPS List[1] SNR [dB],GPS Satellite Status NMEA GPS List[2] PRN,GPS Satellite Status NMEA GPS List[2] Elevation,GPS Satellite Status NMEA GPS List[2] Azimuth,GPS Satellite Status NMEA GPS List[2] SNR [dB],GPS Satellite Status NMEA GPS List[3] PRN,GPS Satellite Status NMEA GPS List[3] Elevation,GPS Satellite Status NMEA GPS List[3] Azimuth,GPS Satellite Status NMEA GPS List[3] SNR [dB],Event Technology,Event LTE Events,Event 5G-NR/LTE Events,Event Port Number,LTE KPI Chip Type,LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving EARFCN(UL),LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving BandWidth(UL),LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell Serving RSRQ[dB],LTE KPI PCell Serving RSSI[dBm],LTE KPI PCell PUSCH Power[dBm],LTE KPI PCell PUCCH Power[dBm],LTE KPI PCell Total Tx Power[dBm],LTE KPI PCell SINR[dB],LTE KPI PCell WB CQI CW0,LTE KPI PCell WB CQI CW1,LTE KPI PCell WB RI,LTE KPI PCell WB RI1 Rate,LTE KPI PCell WB RI2 Rate,LTE KPI PCell WB RI3 Rate,LTE KPI PCell WB RI4 Rate,LTE KPI PCell Tx Mode,LTE KPI PCell WB PMI 0,LTE KPI PCell M(Tx) x N(Rx) Ant,LTE KPI PCell DL MCS0,LTE KPI PCell DL MCS1,LTE KPI PCell UL MCS,LTE KPI PCell DL Modulation0,LTE KPI PCell DL Modulation1,LTE KPI PCell UL Modulation,LTE KPI Pcell PDSCH PRB Number(Avg),LTE KPI PCell PUSCH PRB Number(Avg),LTE KPI PCell PDSCH PRB Number(Including 0),LTE KPI PCell PDSCH PRB Number TB0(Including 0),LTE KPI PCell PDSCH PRB Number TB1(Including 0),LTE KPI PCell PUSCH PRB Number(Including 0),LTE KPI PCell PDSCH BLER[%],LTE KPI PCell PUSCH BLER[%],LTE KPI PCell PDSCH Throughput[Mbps],LTE KPI PCell PUSCH Throughput[Mbps],LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PDSCH PRB Number(Avg)(Total),LTE KPI PUSCH PRB Number(Avg)(Total),LTE KPI PDSCH PRB Number(Including 0)(Total),LTE KPI PUSCH PRB Number(Including 0)(Total),LTE KPI PDSCH BLER[%],LTE KPI PUSCH BLER[%],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],LTE KPI MAC DL Throughput[Mbps],LTE KPI MAC UL Throughput[Mbps],LTE KPI RLC DL Throughput[Mbps],LTE KPI RLC UL Throughput[Mbps],LTE KPI PDCP DL Throughput[Mbps],LTE KPI PDCP UL Throughput[Mbps],LTE KPI TAC,LTE KPI CA Type,LTE KPI UL CA Type,LTE KPI Band Combination,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte
10,2022-08-10 18:54:36.800000,-109.093376,41.625931,,,,,,,,,,,1.0,36.0,307.0,28.0,3.0,9.0,300.0,25.0,8.0,3.0,242.0,18.0,10.0,38.0,106.0,30.0,,,,,,20.0,Band 13,5230.0,23230.0,10.0,10.0,-121.0,-12.56,-89.31,,,,2.5,6.0,0.0,,,,,,TM4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,4358.0,NonCA,,Band 13,,,,
11,2022-08-10 18:54:37.000000,-109.093315,41.625957,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.74,0.74,0.0,0.08,,,0.106,0.007,0.106,0.004,,,0.74,0.08,,,0.106,0.007,0.106,0.004,,,,,,,,,,,,
12,2022-08-10 18:54:37.100000,-109.093285,41.625969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,Band 13,5230.0,23230.0,10.0,10.0,-120.0,-13.56,-88.38,,23.0,23.0,1.4,6.0,0.0,,,,,,TM4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4358.0,NonCA,,Band 13,,,,
13,2022-08-10 18:54:37.200000,-109.093254,41.62598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,Band 13,5230.0,23230.0,10.0,10.0,-119.49,-13.39,-88.87,,,23.0,0.44,6.0,0.0,,,,,,TM4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,,0.004,0.0,4358.0,NonCA,,Band 13,0.003,0.002,200.0,144.0
14,2022-08-10 18:54:37.300000,-109.093224,41.625992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,Band 13,5230.0,23230.0,10.0,10.0,-120.24,-13.86,-88.81,,,23.0,-0.89,,,1.0,100.0,0.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,12.5,,,,,,,,,,12.5,,,,,,,,,4358.0,NonCA,,Band 13,,,,
15,2022-08-10 18:54:37.400000,-109.093193,41.626003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,Band 13,5230.0,23230.0,10.0,10.0,-121.54,-13.79,-89.43,,,23.0,1.64,5.0,0.0,,,,,,TM4,0.0,,6.43,,,QPSK,,,9.43,,,,,,0.0,,,,,,9.43,,,,0.0,,,,,,,,,,4358.0,NonCA,,Band 13,,,,
16,2022-08-10 18:54:37.500000,-109.093163,41.626019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,Band 13,5230.0,23230.0,10.0,10.0,-121.09,-13.31,-89.25,,,23.0,3.05,6.0,0.0,,,,,,TM4,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.001,0.0,,4358.0,NonCA,,Band 13,,,,
17,2022-08-10 18:54:37.600000,-109.093132,41.62603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,Band 13,5230.0,23230.0,10.0,10.0,-121.88,-13.69,-90.13,,,,1.1,7.0,0.0,,,,,,TM4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4358.0,NonCA,,Band 13,,,,
18,2022-08-10 18:54:37.700000,-109.093102,41.626041,-109.0931,41.62604,17:54:35,63.0,105.0,105.0,29.05,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,20.0,Band 13,5230.0,23230.0,10.0,10.0,-118.59,-11.13,-87.84,,,23.0,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4358.0,NonCA,,Band 13,0.0,0.001,0.0,66.0
19,2022-08-10 18:54:37.800000,-109.093071,41.626053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,Band 13,5230.0,23230.0,10.0,10.0,-117.92,-11.05,-89.41,,,23.0,1.17,7.0,0.0,,,,,,TM4,1.0,,,,2.64,,,QPSK,,3.19,,,,,,63.64,,,,,,3.19,,,,63.64,,,,,0.0,,0.0,,4358.0,NonCA,NonCA,Band 13,,,,
20,2022-08-10 18:54:37.900000,-109.09304,41.626064,,,,,,,,,,,1.0,36.0,307.0,30.0,3.0,9.0,300.0,25.0,8.0,3.0,242.0,18.0,10.0,38.0,106.0,30.0,,,,,,20.0,Band 13,5230.0,23230.0,10.0,10.0,-118.41,-12.74,-88.6,,,23.0,2.7,7.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,2.0,,,,2.0,,,QPSK,,3.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,4358.0,NonCA,NonCA,Band 13,,,,
21,2022-08-10 18:54:38.000000,-109.093002,41.626076,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,20.0,Band 13,5230.0,23230.0,10.0,10.0,-119.06,-12.22,-89.27,,,23.0,3.14,7.0,0.0,,,,,,TM4,2.0,2x2,3.25,,,QPSK,,,4.8,,0.11,0.11,0.0,0.14,20.0,0.0,0.009,0.011,0.007,0.009,4.8,,0.11,0.14,20.0,0.0,0.009,0.011,0.007,0.009,0.004,,0.004,,4358.0,NonCA,,Band 13,,,,
22,2022-08-10 18:54:38.100000,-109.092972,41.626087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,Band 13,5230.0,23230.0,10.0,10.0,-120.4,-13.01,-89.47,23.0,,23.0,4.12,6.0,0.0,,,,,,TM4,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4358.0,NonCA,,Band 13,,,,
23,2022-08-10 18:54:38.200000,-109.092941,41.626099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,Band 13,5230.0,23230.0,10.0,10.0,-120.24,-11.93,-91.04,,23.0,23.0,4.0,7.0,0.0,,,,,,TM4,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,4358.0,NonCA,,Band 13,0.003,0.002,198.0,132.0
24,2022-08-10 18:54:38.300000,-109.092911,41.626114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,Band 13,5230.0,23230.0,10.0,10.0,-121.51,-12.63,-91.11,,,23.0,3.1,,,1.0,100.0,0.0,0.0,0.0,TM4,,,3.0,,,QPSK,,,4.67,,,,,,33.33,,,,,,4.67,,,,33.33,,,,,,0.002,,0.002,,4358.0,NonCA,,Band 13,,,,
25,2022-08-10 18:54:38.400000,-109.09288,41.626125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,Band 13,5230.0,23230.0,10.0,10.0,-121.34,-13.12,-90.86,,,23.0,3.36,6.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,1.0,,,,,,,,,,,,,,,16.67,,,,,,,,,,16.67,,,,,,,,,4358.0,NonCA,,Band 13,,,,
26,2022-08-10 18:54:38.500000,-109.092842,41.626137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,Band 13,5230.0,23230.0,10.0,10.0,-120.77,-12.85,-90.63,,,23.0,3.93,7.0,0.0,,,,,,TM4,1.0,,,,2.27,,,QPSK,,7.62,,,,,,,,,,,,7.62,,,,,,,,,0.002,,0.002,,4358.0,NonCA,NonCA,Band 13,,,,
27,2022-08-10 18:54:38.600000,-109.092812,41.626148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,Band 13,5230.0,23230.0,10.0,10.0,-119.37,-12.17,-90.11,,,23.0,5.89,,,1.0,100.0,0.0,0.0,0.0,TM4,,,3.5,,,QPSK,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,,,,,4358.0,NonCA,,Band 13,,,,
28,2022-08-10 18:54:38.700000,-109.092781,41.62616,-109.09278,41.62616,17:54:36,63.0,106.0,106.0,29.79,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,20.0,Band 13,5230.0,23230.0,10.0,10.0,-117.3,-11.53,-88.79,,,23.0,7.71,7.5,0.0,,,,,,TM4,3.0,,,,,,,,,,,,,,,14.29,,,,,,,,,,14.29,,,,,,,,,4358.0,NonCA,,Band 13,0.002,0.003,132.0,198.0
29,2022-08-10 18:54:38.800000,-109.092751,41.626171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,Band 13,5230.0,23230.0,10.0,10.0,-116.99,-10.64,-89.38,,,23.0,7.21,8.0,0.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.002,,4358.0,NonCA,,Band 13,,,,
30,2022-08-10 18:54:38.900000,-109.09272,41.626183,,,,,,,,,,,1.0,36.0,307.0,32.0,3.0,9.0,300.0,20.0,8.0,3.0,242.0,18.0,10.0,38.0,106.0,29.0,,,,,,20.0,Band 13,5230.0,23230.0,10.0,10.0,-117.99,-11.15,-89.82,,,23.0,7.37,,,1.0,100.0,0.0,0.0,0.0,TM4,,,3.0,,,QPSK,,,4.5,,,,,,0.0,,,,,,4.5,,,,0.0,,,,,,,0.002,,,4358.0,NonCA,,Band 13,,,,
31,2022-08-10 18:54:39.000000,-109.092682,41.626198,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,20.0,Band 13,5230.0,23230.0,10.0,10.0,-117.14,-11.26,-88.86,,,23.0,8.56,8.0,0.0,,,,,,TM4,3.0,,,,,,,,,,0.06,0.06,0.0,0.11,,14.29,0.005,0.018,0.005,0.015,,,0.06,0.11,,14.29,0.005,0.018,0.005,0.015,0.004,,0.004,,4358.0,NonCA,,Band 13,,,,
32,2022-08-10 18:54:39.100000,-109.092651,41.626209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,Band 13,5230.0,23230.0,10.0,10.0,-115.79,-10.75,-87.94,,,23.0,9.31,9.0,0.0,,,,,,TM4,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4358.0,NonCA,,Band 13,,,,
33,2022-08-10 18:54:39.200000,-109.092621,41.626221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,Band 13,5230.0,23230.0,10.0,10.0,-116.64,-10.49,-88.64,,,23.0,7.49,9.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,3.0,,4.4,,3.33,QPSK,,QPSK,3.4,5.9,,,,,0.0,,,,,,3.4,5.9,,,0.0,,,,,,,,,0.003,4358.0,NonCA,NonCA,Band 13,0.003,0.002,198.0,132.0
34,2022-08-10 18:54:39.300000,-109.09259,41.626232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,Band 13,5230.0,23230.0,10.0,10.0,-117.38,-10.83,-89.4,,,23.0,7.15,9.0,0.0,,,,,,TM4,3.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,0.002,,0.002,,4358.0,NonCA,,Band 13,,,,
35,2022-08-10 18:54:39.400000,-109.09256,41.626244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,Band 13,5230.0,23230.0,10.0,10.0,-117.7,-11.4,-89.3,23.0,,23.0,7.23,8.0,0.0,,,,,,TM4,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4358.0,NonCA,,Band 13,,,,
36,2022-08-10 18:54:39.500000,-109.092522,41.626259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,Band 13,5230.0,23230.0,10.0,10.0,-117.26,-11.3,-88.81,,23.0,23.0,7.86,8.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,3.0,,6.0,,,16QAM,,,3.0,,,,,,0.0,,,,,,3.0,,,,0.0,,,,,,0.002,,0.002,,4358.0,NonCA,,Band 13,,,,
37,2022-08-10 18:54:39.600000,-109.092491,41.62627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,Band 13,5230.0,23230.0,10.0,10.0,-114.57,-10.26,-87.17,,,23.0,9.07,9.0,0.0,,,,,,TM4,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,4358.0,NonCA,,Band 13,,,,
38,2022-08-10 18:54:39.700000,-109.092461,41.626282,-109.09246,41.62628,17:54:37,63.0,106.0,106.0,29.79,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,20.0,Band 13,5230.0,23230.0,10.0,10.0,-115.4,-10.6,-87.8,,,22.5,8.68,9.0,0.0,,,,,,TM4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4358.0,NonCA,,Band 13,0.002,0.003,132.0,198.0
39,2022-08-10 18:54:39.800000,-109.09243,41.626293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,Band 13,5230.0,23230.0,10.0,10.0,-115.73,-10.72,-87.76,,,22.82,7.65,9.0,0.0,,,,,,TM4,0.0,,4.0,,,QPSK,,,3.0,,,,,,0.0,,,,,,3.0,,,,0.0,,,,,,0.002,,0.002,,4358.0,NonCA,,Band 13,,,,
40,2022-08-10 18:54:39.900000,-109.0924,41.626305,,,,,,,,,,,1.0,36.0,307.0,33.0,3.0,9.0,300.0,22.0,8.0,3.0,242.0,18.0,10.0,38.0,106.0,28.0,,,,,,20.0,Band 13,5230.0,23230.0,10.0,10.0,-116.2,-11.15,-88.07,,,23.0,8.08,9.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,0.0,,,,4.69,,,QPSK,,5.0,,,,,,18.18,,,,,,5.0,,,,18.18,,,,,,,,,4358.0,NonCA,NonCA,Band 13,,,,
41,2022-08-10 18:54:40.000000,-109.092361,41.626316,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,20.0,Band 13,5230.0,23230.0,10.0,10.0,-115.89,-11.02,-87.47,,,23.0,8.54,9.0,0.0,,,,,,TM4,0.0,2x2,,,,,,,,,0.13,0.13,0.0,0.17,,11.11,0.02,0.021,0.02,0.016,,,0.13,0.17,,11.11,0.02,0.021,0.02,0.016,0.026,,0.026,,4358.0,NonCA,,Band 13,,,,
42,2022-08-10 18:54:40.100000,-109.092331,41.626328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,Band 13,5230.0,23230.0,10.0,10.0,-115.49,-10.76,-87.74,,,23.0,8.93,9.0,0.0,,,,,,TM4,0.0,,7.88,,,16QAM,,,5.13,,,,,,0.0,,,,,,5.13,,,,0.0,,,,,,,,,,4358.0,NonCA,,Band 13,,,,
43,2022-08-10 18:54:40.200000,-109.0923,41.626343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,Band 13,5230.0,23230.0,10.0,10.0,-114.88,-10.76,-87.12,,,22.78,9.59,,,1.0,100.0,0.0,0.0,0.0,TM4,,,,,4.25,,,QPSK,,4.93,,,,,,,,,,,,4.93,,,,,,,,,,,,0.006,4358.0,NonCA,NonCA,Band 13,0.014,0.01,871.0,652.0
44,2022-08-10 18:54:40.300000,-109.09227,41.626354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,Band 13,5230.0,23230.0,10.0,10.0,-113.88,-10.43,-86.44,,,21.0,10.49,10.0,0.0,,,,,,TM4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.002,,4358.0,NonCA,,Band 13,,,,
45,2022-08-10 18:54:40.400000,-109.092239,41.626366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,Band 13,5230.0,23230.0,10.0,10.0,-113.32,-10.26,-86.08,,,22.0,10.67,10.5,0.0,,,,,,TM4,0.0,,6.25,,,16QAM,,,3.0,,,,,,0.0,0.0,,,,,3.0,,,,0.0,0.0,,,,,,0.006,,,4358.0,NonCA,,Band 13,,,,
46,2022-08-10 18:54:40.500000,-109.092201,41.626377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,Band 13,5230.0,23230.0,10.0,10.0,-113.66,-10.13,-86.54,,,21.0,10.27,,,1.0,100.0,0.0,0.0,0.0,TM4,,,,,5.6,,,16QAM,,5.17,,,,,,,,,,,,5.17,,,,,,,,,0.002,,0.002,,4358.0,NonCA,NonCA,Band 13,,,,
47,2022-08-10 18:54:40.600000,-109.092171,41.626389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,Band 13,5230.0,23230.0,10.0,10.0,-114.51,-10.11,-87.42,,,22.64,9.96,10.0,0.0,,,,,,TM4,0.0,,,,,,,,,,,,,,,50.0,,,,,,,,,,50.0,,,,,,,,,4358.0,NonCA,,Band 13,,,,
48,2022-08-10 18:54:40.700000,-109.09214,41.6264,-109.09214,41.6264,17:54:38,63.0,107.0,107.0,29.79,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,20.0,Band 13,5230.0,23230.0,10.0,10.0,-114.31,-10.65,-86.67,23.0,22.48,23.0,10.79,10.0,0.0,,,,,,TM4,0.0,,6.0,,,16QAM,,,3.0,,,,,,0.0,,,,,,3.0,,,,0.0,,,,,,,,,,4358.0,NonCA,,Band 13,0.002,0.003,132.0,198.0
