1660495102213
PING 3.19.94.93 (3.19.94.93) 38(66) bytes of data.
46 bytes from 3.19.94.93: icmp_seq=1 ttl=39 time=322 ms
46 bytes from 3.19.94.93: icmp_seq=2 ttl=39 time=113 ms
46 bytes from 3.19.94.93: icmp_seq=3 ttl=39 time=47.8 ms
46 bytes from 3.19.94.93: icmp_seq=4 ttl=39 time=111 ms
46 bytes from 3.19.94.93: icmp_seq=5 ttl=39 time=72.0 ms
46 bytes from 3.19.94.93: icmp_seq=6 ttl=39 time=110 ms
46 bytes from 3.19.94.93: icmp_seq=7 ttl=39 time=69.8 ms
46 bytes from 3.19.94.93: icmp_seq=8 ttl=39 time=270 ms
46 bytes from 3.19.94.93: icmp_seq=9 ttl=39 time=70.6 ms
46 bytes from 3.19.94.93: icmp_seq=10 ttl=39 time=59.8 ms
46 bytes from 3.19.94.93: icmp_seq=11 ttl=39 time=58.9 ms
46 bytes from 3.19.94.93: icmp_seq=12 ttl=39 time=58.6 ms
46 bytes from 3.19.94.93: icmp_seq=13 ttl=39 time=98.3 ms
46 bytes from 3.19.94.93: icmp_seq=14 ttl=39 time=56.8 ms
46 bytes from 3.19.94.93: icmp_seq=15 ttl=39 time=96.9 ms
46 bytes from 3.19.94.93: icmp_seq=16 ttl=39 time=56.4 ms
46 bytes from 3.19.94.93: icmp_seq=17 ttl=39 time=57.2 ms
46 bytes from 3.19.94.93: icmp_seq=18 ttl=39 time=53.9 ms
46 bytes from 3.19.94.93: icmp_seq=19 ttl=39 time=53.0 ms
46 bytes from 3.19.94.93: icmp_seq=20 ttl=39 time=59.7 ms
46 bytes from 3.19.94.93: icmp_seq=21 ttl=39 time=52.7 ms
46 bytes from 3.19.94.93: icmp_seq=22 ttl=39 time=98.5 ms
46 bytes from 3.19.94.93: icmp_seq=23 ttl=39 time=53.7 ms
46 bytes from 3.19.94.93: icmp_seq=24 ttl=39 time=51.9 ms
46 bytes from 3.19.94.93: icmp_seq=25 ttl=39 time=88.2 ms
46 bytes from 3.19.94.93: icmp_seq=26 ttl=39 time=87.5 ms
46 bytes from 3.19.94.93: icmp_seq=27 ttl=39 time=51.0 ms
46 bytes from 3.19.94.93: icmp_seq=28 ttl=39 time=86.2 ms
